"@timestamp","_id","_index","_score","agent.ephemeral_id","agent.hostname","agent.id","agent.name","agent.type","agent.version","bytes_in","bytes_out","client.bytes","client.ip","client.port","destination.bytes","destination.domain","destination.ip","destination.port","ecs.version","event.category","event.dataset","event.duration","event.end","event.kind","event.start","event.type","host.architecture","host.containerized","host.hostname","host.id","host.ip","host.mac","host.name","host.os.codename","host.os.family","host.os.kernel","host.os.name","host.os.name.text","host.os.platform","host.os.type","host.os.version","http.request.body.bytes","http.request.bytes","http.request.headers.content-length","http.request.headers.content-type","http.request.method","http.response.body.bytes","http.response.bytes","http.response.headers.content-length","http.response.headers.content-type","http.response.status_code","http.response.status_phrase","http.version",method,"network.bytes","network.community_id","network.direction","network.protocol","network.transport","network.type",query,"related.hosts","related.ip","server.bytes","server.domain","server.ip","server.port","source.bytes","source.ip","source.port",status,type,"url.domain","url.extension","url.full","url.full.text","url.path","url.port","url.query","url.scheme","user_agent.original","user_agent.original.text"
"Oct 23, 2022 @ 22:08:21.380","sdYsBYQBlvB-G1GIVe6I",".ds-packetbeat-8.4.3-2022.10.21-000001","-","4b70f7af-34a8-4b87-a60b-915bbf54570d",129e4f27eaec,"359657de-6e27-4d82-9fcc-806ccd6e6b33",129e4f27eaec,packetbeat,"8.4.3",196B,"1.2KB",196B,"172.16.0.9",44592,"1.2KB","3204_webapp_1.3204_companyABC","172.16.0.2",8080,"8.0.0",network,http,"2.2","Oct 23, 2022 @ 22:08:21.382",event,"Oct 23, 2022 @ 22:08:21.380","connection, protocol","x86_64",false,129e4f27eaec,b26468769e4940f5ae029e74a095fd54,"172.16.0.9","02:42:ac:10:00:09",129e4f27eaec,jammy,debian,"5.15.0-52-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04.1 LTS (Jammy Jellyfish)","-",196B,0,"-",GET,1KB,"1.2KB","1,042","text/html;charset=utf-8",404,"not found","1.1",GET,"1.4KB","1:5EzI6/q/UrSQCBSw1l4OzTDxs3g=",egress,http,tcp,ipv4,"GET /nmaplowercheck1666534101","3204_webapp_1.3204_companyABC","172.16.0.9, 172.16.0.2","1.2KB","3204_webapp_1.3204_companyABC","172.16.0.2",8080,196B,"172.16.0.9",44592,Error,http,"3204_webapp_1.3204_companyABC","-","http://3204_webapp_1.3204_companyABC:8080/nmaplowercheck1666534101","http://3204_webapp_1.3204_companyABC:8080/nmaplowercheck1666534101","/nmaplowercheck1666534101",8080,"-",http,"Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)","Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)"
"Oct 23, 2022 @ 22:08:21.380","stYsBYQBlvB-G1GIVe6I",".ds-packetbeat-8.4.3-2022.10.21-000001","-","4b70f7af-34a8-4b87-a60b-915bbf54570d",129e4f27eaec,"359657de-6e27-4d82-9fcc-806ccd6e6b33",129e4f27eaec,packetbeat,"8.4.3",176B,"1.3KB",176B,"172.16.0.9",44634,"1.3KB","3204_webapp_1.3204_companyABC","172.16.0.2",8080,"8.0.0",network,http,"2.6","Oct 23, 2022 @ 22:08:21.383",event,"Oct 23, 2022 @ 22:08:21.380","connection, protocol","x86_64",false,129e4f27eaec,b26468769e4940f5ae029e74a095fd54,"172.16.0.9","02:42:ac:10:00:09",129e4f27eaec,jammy,debian,"5.15.0-52-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04.1 LTS (Jammy Jellyfish)","-",176B,0,"-",OPTIONS,"1.1KB","1.3KB","1,086","text/html;charset=utf-8",405,"method not allowed","1.1",OPTIONS,"1.4KB","1:iJMk02Q0jhkgniD5VWUc0mAqA58=",egress,http,tcp,ipv4,"OPTIONS /","3204_webapp_1.3204_companyABC","172.16.0.9, 172.16.0.2","1.3KB","3204_webapp_1.3204_companyABC","172.16.0.2",8080,176B,"172.16.0.9",44634,Error,http,"3204_webapp_1.3204_companyABC","-","http://3204_webapp_1.3204_companyABC:8080/","http://3204_webapp_1.3204_companyABC:8080/","/",8080,"-",http,"Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)","Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)"
"Oct 23, 2022 @ 22:08:21.380","s9YsBYQBlvB-G1GIVe6I",".ds-packetbeat-8.4.3-2022.10.21-000001","-","4b70f7af-34a8-4b87-a60b-915bbf54570d",129e4f27eaec,"359657de-6e27-4d82-9fcc-806ccd6e6b33",129e4f27eaec,packetbeat,"8.4.3",638B,"1.2KB",638B,"172.16.0.9",44618,"1.2KB","3204_webapp_1.3204_companyABC","172.16.0.2",8080,"8.0.0",network,http,"2.7","Oct 23, 2022 @ 22:08:21.383",event,"Oct 23, 2022 @ 22:08:21.380","connection, protocol","x86_64",false,129e4f27eaec,b26468769e4940f5ae029e74a095fd54,"172.16.0.9","02:42:ac:10:00:09",129e4f27eaec,jammy,debian,"5.15.0-52-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04.1 LTS (Jammy Jellyfish)",441B,638B,441,"-",POST,"1,000B","1.2KB","1,000","text/html;charset=utf-8",404,"not found","1.1",POST,"1.8KB","1:VJ4cKNPa5vYo5lPw95f+8DYZxvg=",egress,http,tcp,ipv4,"POST /sdk","3204_webapp_1.3204_companyABC","172.16.0.9, 172.16.0.2","1.2KB","3204_webapp_1.3204_companyABC","172.16.0.2",8080,638B,"172.16.0.9",44618,Error,http,"3204_webapp_1.3204_companyABC","-","http://3204_webapp_1.3204_companyABC:8080/sdk","http://3204_webapp_1.3204_companyABC:8080/sdk","/sdk",8080,"-",http,"Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)","Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)"
"Oct 23, 2022 @ 22:08:21.380","tNYsBYQBlvB-G1GIVe6I",".ds-packetbeat-8.4.3-2022.10.21-000001","-","4b70f7af-34a8-4b87-a60b-915bbf54570d",129e4f27eaec,"359657de-6e27-4d82-9fcc-806ccd6e6b33",129e4f27eaec,packetbeat,"8.4.3",182B,"1.2KB",182B,"172.16.0.9",44650,"1.2KB","3204_webapp_1.3204_companyABC","172.16.0.2",8080,"8.0.0",network,http,"3.0","Oct 23, 2022 @ 22:08:21.383",event,"Oct 23, 2022 @ 22:08:21.380","connection, protocol","x86_64",false,129e4f27eaec,b26468769e4940f5ae029e74a095fd54,"172.16.0.9","02:42:ac:10:00:09",129e4f27eaec,jammy,debian,"5.15.0-52-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04.1 LTS (Jammy Jellyfish)","-",182B,0,"-",GET,"1,014B","1.2KB","1,014","text/html;charset=utf-8",404,"not found","1.1",GET,"1.4KB","1:0BbYqrlVfe7J6pyxb6hr5LqZ8Lw=",egress,http,tcp,ipv4,"GET /robots.txt","3204_webapp_1.3204_companyABC","172.16.0.9, 172.16.0.2","1.2KB","3204_webapp_1.3204_companyABC","172.16.0.2",8080,182B,"172.16.0.9",44650,Error,http,"3204_webapp_1.3204_companyABC",txt,"http://3204_webapp_1.3204_companyABC:8080/robots.txt","http://3204_webapp_1.3204_companyABC:8080/robots.txt","/robots.txt",8080,"-",http,"Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)","Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)"
"Oct 23, 2022 @ 22:08:21.379","rdYsBYQBlvB-G1GIVe6I",".ds-packetbeat-8.4.3-2022.10.21-000001","-","4b70f7af-34a8-4b87-a60b-915bbf54570d",129e4f27eaec,"359657de-6e27-4d82-9fcc-806ccd6e6b33",129e4f27eaec,packetbeat,"8.4.3",172B,"2.6KB",172B,"172.16.0.9",44564,"2.6KB","3204_webapp_1.3204_companyABC","172.16.0.2",8080,"8.0.0",network,http,"0.9","Oct 23, 2022 @ 22:08:21.379",event,"Oct 23, 2022 @ 22:08:21.379","connection, protocol","x86_64",false,129e4f27eaec,b26468769e4940f5ae029e74a095fd54,"172.16.0.9","02:42:ac:10:00:09",129e4f27eaec,jammy,debian,"5.15.0-52-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04.1 LTS (Jammy Jellyfish)","-",172B,0,"-",GET,"2.4KB","2.6KB","2,469","text/html;charset=ISO-8859-1",200,ok,"1.1",GET,"2.8KB","1:HoeNKaoz+5jR3/DAbfzNoHjEJUg=",egress,http,tcp,ipv4,"GET /","3204_webapp_1.3204_companyABC","172.16.0.9, 172.16.0.2","2.6KB","3204_webapp_1.3204_companyABC","172.16.0.2",8080,172B,"172.16.0.9",44564,OK,http,"3204_webapp_1.3204_companyABC","-","http://3204_webapp_1.3204_companyABC:8080/","http://3204_webapp_1.3204_companyABC:8080/","/",8080,"-",http,"Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)","Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)"
"Oct 23, 2022 @ 22:04:22.940","etYoBYQBlvB-G1GIscjE",".ds-packetbeat-8.4.3-2022.10.21-000001","-","4b70f7af-34a8-4b87-a60b-915bbf54570d",129e4f27eaec,"359657de-6e27-4d82-9fcc-806ccd6e6b33",129e4f27eaec,packetbeat,"8.4.3",235B,"1.3KB",235B,"172.16.0.9",47436,"1.3KB","3204_webapp_1.3204_companyABC","172.16.0.2",8080,"8.0.0",network,http,"0.8","Oct 23, 2022 @ 22:04:22.941",event,"Oct 23, 2022 @ 22:04:22.940","connection, protocol","x86_64",false,129e4f27eaec,b26468769e4940f5ae029e74a095fd54,"172.16.0.9","02:42:ac:10:00:09",129e4f27eaec,jammy,debian,"5.15.0-52-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04.1 LTS (Jammy Jellyfish)","-",235B,0,"-",OPTIONS,"1.1KB","1.3KB","1,086","text/html;charset=utf-8",405,"method not allowed","1.1",OPTIONS,"1.5KB","1:JescHzjpEirXaVV0ue0AYvRyngQ=",egress,http,tcp,ipv4,"OPTIONS /","3204_webapp_1.3204_companyABC","172.16.0.9, 172.16.0.2","1.3KB","3204_webapp_1.3204_companyABC","172.16.0.2",8080,235B,"172.16.0.9",47436,Error,http,"3204_webapp_1.3204_companyABC","-","http://3204_webapp_1.3204_companyABC:8080/","http://3204_webapp_1.3204_companyABC:8080/","/",8080,"-",http,"Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)","Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)"
"Oct 23, 2022 @ 22:04:22.935","edYoBYQBlvB-G1GIscjE",".ds-packetbeat-8.4.3-2022.10.21-000001","-","4b70f7af-34a8-4b87-a60b-915bbf54570d",129e4f27eaec,"359657de-6e27-4d82-9fcc-806ccd6e6b33",129e4f27eaec,packetbeat,"8.4.3",237B,"1.3KB",237B,"172.16.0.9",47422,"1.3KB","3204_webapp_1.3204_companyABC","172.16.0.2",8080,"8.0.0",network,http,"4.5","Oct 23, 2022 @ 22:04:22.939",event,"Oct 23, 2022 @ 22:04:22.935","connection, protocol","x86_64",false,129e4f27eaec,b26468769e4940f5ae029e74a095fd54,"172.16.0.9","02:42:ac:10:00:09",129e4f27eaec,jammy,debian,"5.15.0-52-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04.1 LTS (Jammy Jellyfish)","-",237B,0,"-",OPTIONS,"1.1KB","1.3KB","1,086","text/html;charset=utf-8",405,"method not allowed","1.1",OPTIONS,"1.5KB","1:xTS0ghx4vQR3ShrDLjZfOsgaftc=",egress,http,tcp,ipv4,"OPTIONS /","3204_webapp_1.3204_companyABC","172.16.0.9, 172.16.0.2","1.3KB","3204_webapp_1.3204_companyABC","172.16.0.2",8080,237B,"172.16.0.9",47422,Error,http,"3204_webapp_1.3204_companyABC","-","http://3204_webapp_1.3204_companyABC:8080/","http://3204_webapp_1.3204_companyABC:8080/","/",8080,"-",http,"Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)","Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)"
"Oct 23, 2022 @ 22:04:22.925","dtYoBYQBlvB-G1GIscjE",".ds-packetbeat-8.4.3-2022.10.21-000001","-","4b70f7af-34a8-4b87-a60b-915bbf54570d",129e4f27eaec,"359657de-6e27-4d82-9fcc-806ccd6e6b33",129e4f27eaec,packetbeat,"8.4.3",237B,"1.3KB",237B,"172.16.0.9",47406,"1.3KB","3204_webapp_1.3204_companyABC","172.16.0.2",8080,"8.0.0",network,http,"8.1","Oct 23, 2022 @ 22:04:22.933",event,"Oct 23, 2022 @ 22:04:22.925","connection, protocol","x86_64",false,129e4f27eaec,b26468769e4940f5ae029e74a095fd54,"172.16.0.9","02:42:ac:10:00:09",129e4f27eaec,jammy,debian,"5.15.0-52-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04.1 LTS (Jammy Jellyfish)","-",237B,0,"-",OPTIONS,"1.1KB","1.3KB","1,086","text/html;charset=utf-8",405,"method not allowed","1.1",OPTIONS,"1.5KB","1:VZvTRfNJYtcdM0k1RPrpALMvFwU=",egress,http,tcp,ipv4,"OPTIONS /","3204_webapp_1.3204_companyABC","172.16.0.9, 172.16.0.2","1.3KB","3204_webapp_1.3204_companyABC","172.16.0.2",8080,237B,"172.16.0.9",47406,Error,http,"3204_webapp_1.3204_companyABC","-","http://3204_webapp_1.3204_companyABC:8080/","http://3204_webapp_1.3204_companyABC:8080/","/",8080,"-",http,"Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)","Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)"
"Oct 23, 2022 @ 22:04:22.923","c9YoBYQBlvB-G1GIscjE",".ds-packetbeat-8.4.3-2022.10.21-000001","-","4b70f7af-34a8-4b87-a60b-915bbf54570d",129e4f27eaec,"359657de-6e27-4d82-9fcc-806ccd6e6b33",129e4f27eaec,packetbeat,"8.4.3",235B,"1.3KB",235B,"172.16.0.9",47370,"1.3KB","3204_webapp_1.3204_companyABC","172.16.0.2",8080,"8.0.0",network,http,"0.8","Oct 23, 2022 @ 22:04:22.923",event,"Oct 23, 2022 @ 22:04:22.923","connection, protocol","x86_64",false,129e4f27eaec,b26468769e4940f5ae029e74a095fd54,"172.16.0.9","02:42:ac:10:00:09",129e4f27eaec,jammy,debian,"5.15.0-52-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04.1 LTS (Jammy Jellyfish)","-",235B,0,"-",OPTIONS,"1.1KB","1.3KB","1,086","text/html;charset=utf-8",405,"method not allowed","1.1",OPTIONS,"1.5KB","1:kkD5zAHImcrtp+yNkA051QO/nfs=",egress,http,tcp,ipv4,"OPTIONS /","3204_webapp_1.3204_companyABC","172.16.0.9, 172.16.0.2","1.3KB","3204_webapp_1.3204_companyABC","172.16.0.2",8080,235B,"172.16.0.9",47370,Error,http,"3204_webapp_1.3204_companyABC","-","http://3204_webapp_1.3204_companyABC:8080/","http://3204_webapp_1.3204_companyABC:8080/","/",8080,"-",http,"Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)","Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)"
"Oct 23, 2022 @ 22:04:22.923","ddYoBYQBlvB-G1GIscjE",".ds-packetbeat-8.4.3-2022.10.21-000001","-","4b70f7af-34a8-4b87-a60b-915bbf54570d",129e4f27eaec,"359657de-6e27-4d82-9fcc-806ccd6e6b33",129e4f27eaec,packetbeat,"8.4.3",176B,"1.3KB",176B,"172.16.0.9",47390,"1.3KB","3204_webapp_1.3204_companyABC","172.16.0.2",8080,"8.0.0",network,http,"2.3","Oct 23, 2022 @ 22:04:22.925",event,"Oct 23, 2022 @ 22:04:22.923","connection, protocol","x86_64",false,129e4f27eaec,b26468769e4940f5ae029e74a095fd54,"172.16.0.9","02:42:ac:10:00:09",129e4f27eaec,jammy,debian,"5.15.0-52-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04.1 LTS (Jammy Jellyfish)","-",176B,0,"-",OPTIONS,"1.1KB","1.3KB","1,086","text/html;charset=utf-8",405,"method not allowed","1.1",OPTIONS,"1.4KB","1:QqIFOHK8KvvTm+248Surc0TGRJQ=",egress,http,tcp,ipv4,"OPTIONS /","3204_webapp_1.3204_companyABC","172.16.0.9, 172.16.0.2","1.3KB","3204_webapp_1.3204_companyABC","172.16.0.2",8080,176B,"172.16.0.9",47390,Error,http,"3204_webapp_1.3204_companyABC","-","http://3204_webapp_1.3204_companyABC:8080/","http://3204_webapp_1.3204_companyABC:8080/","/",8080,"-",http,"Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)","Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)"
"Oct 23, 2022 @ 22:04:22.919","cdYoBYQBlvB-G1GIscjE",".ds-packetbeat-8.4.3-2022.10.21-000001","-","4b70f7af-34a8-4b87-a60b-915bbf54570d",129e4f27eaec,"359657de-6e27-4d82-9fcc-806ccd6e6b33",129e4f27eaec,packetbeat,"8.4.3",192B,"2.6KB",192B,"172.16.0.9",47362,"2.6KB","3204_webapp_1.3204_companyABC","172.16.0.2",8080,"8.0.0",network,http,"1.6","Oct 23, 2022 @ 22:04:22.921",event,"Oct 23, 2022 @ 22:04:22.919","connection, protocol","x86_64",false,129e4f27eaec,b26468769e4940f5ae029e74a095fd54,"172.16.0.9","02:42:ac:10:00:09",129e4f27eaec,jammy,debian,"5.15.0-52-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04.1 LTS (Jammy Jellyfish)","-",192B,0,"-",POST,"2.4KB","2.6KB","2,469","text/html;charset=ISO-8859-1",200,ok,"1.1",POST,"2.8KB","1:g1HuLF0Bio7ulUMxAfWKd4Ku7Fg=",egress,http,tcp,ipv4,"POST /","3204_webapp_1.3204_companyABC","172.16.0.9, 172.16.0.2","2.6KB","3204_webapp_1.3204_companyABC","172.16.0.2",8080,192B,"172.16.0.9",47362,OK,http,"3204_webapp_1.3204_companyABC","-","http://3204_webapp_1.3204_companyABC:8080/","http://3204_webapp_1.3204_companyABC:8080/","/",8080,"-",http,"Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)","Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)"
"Oct 23, 2022 @ 22:04:22.913","b9YoBYQBlvB-G1GIscjE",".ds-packetbeat-8.4.3-2022.10.21-000001","-","4b70f7af-34a8-4b87-a60b-915bbf54570d",129e4f27eaec,"359657de-6e27-4d82-9fcc-806ccd6e6b33",129e4f27eaec,packetbeat,"8.4.3",183B,"1.2KB",183B,"172.16.0.9",47326,"1.2KB","3204_webapp_1.3204_companyABC","172.16.0.2",8080,"8.0.0",network,http,"6.3","Oct 23, 2022 @ 22:04:22.919",event,"Oct 23, 2022 @ 22:04:22.913","connection, protocol","x86_64",false,129e4f27eaec,b26468769e4940f5ae029e74a095fd54,"172.16.0.9","02:42:ac:10:00:09",129e4f27eaec,jammy,debian,"5.15.0-52-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04.1 LTS (Jammy Jellyfish)","-",183B,0,"-",GET,"1,016B","1.2KB","1,016","text/html;charset=utf-8",404,"not found","1.1",GET,"1.4KB","1:MqtjEIMqRFR1Y3wuhxz+vaShFvE=",egress,http,tcp,ipv4,"GET /favicon.ico","3204_webapp_1.3204_companyABC","172.16.0.9, 172.16.0.2","1.2KB","3204_webapp_1.3204_companyABC","172.16.0.2",8080,183B,"172.16.0.9",47326,Error,http,"3204_webapp_1.3204_companyABC",ico,"http://3204_webapp_1.3204_companyABC:8080/favicon.ico","http://3204_webapp_1.3204_companyABC:8080/favicon.ico","/favicon.ico",8080,"-",http,"Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)","Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)"
"Oct 23, 2022 @ 22:04:22.913","ctYoBYQBlvB-G1GIscjE",".ds-packetbeat-8.4.3-2022.10.21-000001","-","4b70f7af-34a8-4b87-a60b-915bbf54570d",129e4f27eaec,"359657de-6e27-4d82-9fcc-806ccd6e6b33",129e4f27eaec,packetbeat,"8.4.3",236B,"1.3KB",236B,"172.16.0.9",47338,"1.3KB","3204_webapp_1.3204_companyABC","172.16.0.2",8080,"8.0.0",network,http,"8.3","Oct 23, 2022 @ 22:04:22.922",event,"Oct 23, 2022 @ 22:04:22.913","connection, protocol","x86_64",false,129e4f27eaec,b26468769e4940f5ae029e74a095fd54,"172.16.0.9","02:42:ac:10:00:09",129e4f27eaec,jammy,debian,"5.15.0-52-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04.1 LTS (Jammy Jellyfish)","-",236B,0,"-",OPTIONS,"1.1KB","1.3KB","1,086","text/html;charset=utf-8",405,"method not allowed","1.1",OPTIONS,"1.5KB","1:FEhjyzDbQ99SzdYZFd9OFjQmbzs=",egress,http,tcp,ipv4,"OPTIONS /","3204_webapp_1.3204_companyABC","172.16.0.9, 172.16.0.2","1.3KB","3204_webapp_1.3204_companyABC","172.16.0.2",8080,236B,"172.16.0.9",47338,Error,http,"3204_webapp_1.3204_companyABC","-","http://3204_webapp_1.3204_companyABC:8080/","http://3204_webapp_1.3204_companyABC:8080/","/",8080,"-",http,"Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)","Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)"
"Oct 23, 2022 @ 22:04:22.910","bNYoBYQBlvB-G1GIscjE",".ds-packetbeat-8.4.3-2022.10.21-000001","-","4b70f7af-34a8-4b87-a60b-915bbf54570d",129e4f27eaec,"359657de-6e27-4d82-9fcc-806ccd6e6b33",129e4f27eaec,packetbeat,"8.4.3",233B,"1.3KB",233B,"172.16.0.9",47292,"1.3KB","3204_webapp_1.3204_companyABC","172.16.0.2",8080,"8.0.0",network,http,"1.1","Oct 23, 2022 @ 22:04:22.911",event,"Oct 23, 2022 @ 22:04:22.910","connection, protocol","x86_64",false,129e4f27eaec,b26468769e4940f5ae029e74a095fd54,"172.16.0.9","02:42:ac:10:00:09",129e4f27eaec,jammy,debian,"5.15.0-52-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04.1 LTS (Jammy Jellyfish)","-",233B,0,"-",OPTIONS,"1.1KB","1.3KB","1,086","text/html;charset=utf-8",405,"method not allowed","1.1",OPTIONS,"1.5KB","1:q0TlkFy++S5qdqYYJs6yfHg/L3Y=",egress,http,tcp,ipv4,"OPTIONS /","3204_webapp_1.3204_companyABC","172.16.0.9, 172.16.0.2","1.3KB","3204_webapp_1.3204_companyABC","172.16.0.2",8080,233B,"172.16.0.9",47292,Error,http,"3204_webapp_1.3204_companyABC","-","http://3204_webapp_1.3204_companyABC:8080/","http://3204_webapp_1.3204_companyABC:8080/","/",8080,"-",http,"Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)","Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)"
"Oct 23, 2022 @ 22:04:22.910","btYoBYQBlvB-G1GIscjE",".ds-packetbeat-8.4.3-2022.10.21-000001","-","4b70f7af-34a8-4b87-a60b-915bbf54570d",129e4f27eaec,"359657de-6e27-4d82-9fcc-806ccd6e6b33",129e4f27eaec,packetbeat,"8.4.3",173B,249B,173B,"172.16.0.9",47304,249B,"3204_webapp_1.3204_companyABC","172.16.0.2",8080,"8.0.0",network,http,"1.4","Oct 23, 2022 @ 22:04:22.911",event,"Oct 23, 2022 @ 22:04:22.910","connection, protocol","x86_64",false,129e4f27eaec,b26468769e4940f5ae029e74a095fd54,"172.16.0.9","02:42:ac:10:00:09",129e4f27eaec,jammy,debian,"5.15.0-52-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04.1 LTS (Jammy Jellyfish)","-",173B,0,"-",HEAD,"-",249B,0,"text/html;charset=ISO-8859-1",200,ok,"1.1",HEAD,422B,"1:1NF/+hm6o5rr84jOvtAvHsozOiI=",egress,http,tcp,ipv4,"HEAD /","3204_webapp_1.3204_companyABC","172.16.0.9, 172.16.0.2",249B,"3204_webapp_1.3204_companyABC","172.16.0.2",8080,173B,"172.16.0.9",47304,OK,http,"3204_webapp_1.3204_companyABC","-","http://3204_webapp_1.3204_companyABC:8080/","http://3204_webapp_1.3204_companyABC:8080/","/",8080,"-",http,"Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)","Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)"
"Oct 23, 2022 @ 22:04:22.905","adYoBYQBlvB-G1GIscjE",".ds-packetbeat-8.4.3-2022.10.21-000001","-","4b70f7af-34a8-4b87-a60b-915bbf54570d",129e4f27eaec,"359657de-6e27-4d82-9fcc-806ccd6e6b33",129e4f27eaec,packetbeat,"8.4.3",234B,"1.3KB",234B,"172.16.0.9",47256,"1.3KB","3204_webapp_1.3204_companyABC","172.16.0.2",8080,"8.0.0",network,http,"1.0","Oct 23, 2022 @ 22:04:22.906",event,"Oct 23, 2022 @ 22:04:22.905","connection, protocol","x86_64",false,129e4f27eaec,b26468769e4940f5ae029e74a095fd54,"172.16.0.9","02:42:ac:10:00:09",129e4f27eaec,jammy,debian,"5.15.0-52-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04.1 LTS (Jammy Jellyfish)","-",234B,0,"-",OPTIONS,"1.1KB","1.3KB","1,086","text/html;charset=utf-8",405,"method not allowed","1.1",OPTIONS,"1.5KB","1:sVBIqheQhwfGUKKhWx7BrZVBsUw=",egress,http,tcp,ipv4,"OPTIONS /","3204_webapp_1.3204_companyABC","172.16.0.9, 172.16.0.2","1.3KB","3204_webapp_1.3204_companyABC","172.16.0.2",8080,234B,"172.16.0.9",47256,Error,http,"3204_webapp_1.3204_companyABC","-","http://3204_webapp_1.3204_companyABC:8080/","http://3204_webapp_1.3204_companyABC:8080/","/",8080,"-",http,"Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)","Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)"
"Oct 23, 2022 @ 22:04:22.905","atYoBYQBlvB-G1GIscjE",".ds-packetbeat-8.4.3-2022.10.21-000001","-","4b70f7af-34a8-4b87-a60b-915bbf54570d",129e4f27eaec,"359657de-6e27-4d82-9fcc-806ccd6e6b33",129e4f27eaec,packetbeat,"8.4.3",172B,"2.6KB",172B,"172.16.0.9",47272,"2.6KB","3204_webapp_1.3204_companyABC","172.16.0.2",8080,"8.0.0",network,http,"1.8","Oct 23, 2022 @ 22:04:22.907",event,"Oct 23, 2022 @ 22:04:22.905","connection, protocol","x86_64",false,129e4f27eaec,b26468769e4940f5ae029e74a095fd54,"172.16.0.9","02:42:ac:10:00:09",129e4f27eaec,jammy,debian,"5.15.0-52-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04.1 LTS (Jammy Jellyfish)","-",172B,0,"-",GET,"2.4KB","2.6KB","2,469","text/html;charset=ISO-8859-1",200,ok,"1.1",GET,"2.8KB","1:bl7fyWrW2dECSc03GJBAZAwwF8s=",egress,http,tcp,ipv4,"GET /","3204_webapp_1.3204_companyABC","172.16.0.9, 172.16.0.2","2.6KB","3204_webapp_1.3204_companyABC","172.16.0.2",8080,172B,"172.16.0.9",47272,OK,http,"3204_webapp_1.3204_companyABC","-","http://3204_webapp_1.3204_companyABC:8080/","http://3204_webapp_1.3204_companyABC:8080/","/",8080,"-",http,"Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)","Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)"
