"@timestamp","_id","_index","_score","agent.ephemeral_id","agent.hostname","agent.id","agent.name","agent.type","agent.version","auditd.log.AUID","auditd.log.EGID","auditd.log.EUID","auditd.log.FSGID","auditd.log.FSUID","auditd.log.GID","auditd.log.OGID","auditd.log.OLD-AUID","auditd.log.SGID","auditd.log.SUID","auditd.log.SYSCALL","auditd.log.UID","auditd.log.a0","auditd.log.a1","auditd.log.a2","auditd.log.a3","auditd.log.arch","auditd.log.cap_fe","auditd.log.cap_fi","auditd.log.cap_fp","auditd.log.cap_frootid","auditd.log.cap_fver","auditd.log.dev","auditd.log.epoch","auditd.log.fe","auditd.log.fi","auditd.log.fp","auditd.log.frootid","auditd.log.fver","auditd.log.grantors","auditd.log.hostname","auditd.log.inode","auditd.log.item","auditd.log.items","auditd.log.key","auditd.log.kv","auditd.log.laddr","auditd.log.lport","auditd.log.mode","auditd.log.name","auditd.log.nametype","auditd.log.nlnk-fam","auditd.log.nlnk-pid","auditd.log.old_auid","auditd.log.old_pa","auditd.log.old_pe","auditd.log.old_pi","auditd.log.old_pp","auditd.log.old_ses","auditd.log.op","auditd.log.pa","auditd.log.pe","auditd.log.pi","auditd.log.pp","auditd.log.proctitle","auditd.log.rdev","auditd.log.record_type","auditd.log.saddr","auditd.log.saddr_fam","auditd.log.sequence","auditd.log.ses","auditd.log.subj_apparmor","auditd.log.success","auditd.log.syscall","auditd.log.tty","auditd.log.uid","ecs.version","error.message","event.action","event.category","event.dataset","event.ingested","event.kind","event.module","event.original","event.outcome","event.type","fileset.name","host.architecture","host.containerized","host.hostname","host.id","host.ip","host.mac","host.name","host.os.codename","host.os.family","host.os.kernel","host.os.name","host.os.name.text","host.os.platform","host.os.type","host.os.version","input.type","log.file.path","log.offset",message,"network.direction","process.args","process.args_count","process.executable","process.executable.text","process.exit_code","process.name","process.name.text","process.parent.pid","process.pid","process.working_directory","process.working_directory.text","service.type","source.address","source.as.number","source.as.organization.name","source.as.organization.name.text","source.geo.city_name","source.geo.continent_name","source.geo.country_iso_code","source.geo.country_name","source.geo.location","source.geo.region_iso_code","source.geo.region_name","source.ip","traefik.access.geoip.city_name","traefik.access.geoip.continent_name","traefik.access.geoip.country_iso_code","traefik.access.geoip.location","traefik.access.geoip.region_iso_code","traefik.access.geoip.region_name","user.audit.id","user.effective.group.id","user.effective.id","user.effective.name","user.effective.name.text","user.filesystem.group.id","user.filesystem.id","user.group.id","user.id","user.name","user.name.text","user.owner.group.id","user.owner.id","user.saved.group.id","user.saved.id","user.terminal"
"Oct 24, 2022 @ 23:29:16.482","1N-cCoQBDsc6tFfSyQbA",".ds-filebeat-8.4.3-2022.10.24-000001","-","71df9d48-1d5b-48bc-9d0b-4c069d92c8ca","dvwa_web","8d42cf34-4f58-4413-b965-cf6afa6eb26b","dvwa_web",filebeat,"8.4.3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1666625302.601","-","-","-","-","-","-","-","-","-","-","saddr=020000357F00000BF0A3730200000000SADDR={ saddr_fam=inet laddr=127.0.0.11 lport=53 }","127.0.0.11",53,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",SOCKADDR,"020000357F00000BF0A3730200000000SADDR={",inet,"484,169","-","-","-","-","-","-","1.12.0","field [auditd.log.kv] does not contain value_split [=]","-","-","auditd.log","Oct 24, 2022 @ 23:29:18.266","-",auditd,"-","-","-",log,"x86_64",false,"dvwa_web",bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b","dvwa_web",bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/audit/audit.log","3,332,363","type=SOCKADDR msg=audit(1666625302.601:484169): saddr=020000357F00000BF0A3730200000000SADDR={ saddr_fam=inet laddr=127.0.0.11 lport=53 }","-","-","-","-","-","-","-","-","-","-",auditd,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Oct 24, 2022 @ 23:29:16.482","29-cCoQBDsc6tFfSyQbA",".ds-filebeat-8.4.3-2022.10.24-000001","-","71df9d48-1d5b-48bc-9d0b-4c069d92c8ca","dvwa_web","8d42cf34-4f58-4413-b965-cf6afa6eb26b","dvwa_web",filebeat,"8.4.3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1666625302.605","-","-","-","-","-","-","-","-","-","-","saddr=020000507B7B7B7B0000000000000000SADDR={ saddr_fam=inet laddr=123.123.123.123 lport=80 }","123.123.123.123",80,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",SOCKADDR,"020000507B7B7B7B0000000000000000SADDR={",inet,"484,171","-","-","-","-","-","-","1.12.0","field [auditd.log.kv] does not contain value_split [=]","-","-","auditd.log","Oct 24, 2022 @ 23:29:18.267","-",auditd,"-","-","-",log,"x86_64",false,"dvwa_web",bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b","dvwa_web",bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/audit/audit.log","3,333,770","type=SOCKADDR msg=audit(1666625302.605:484171): saddr=020000507B7B7B7B0000000000000000SADDR={ saddr_fam=inet laddr=123.123.123.123 lport=80 }","-","-","-","-","-","-","-","-","-","-",auditd,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Oct 24, 2022 @ 23:29:16.482","4t-cCoQBDsc6tFfSyQbA",".ds-filebeat-8.4.3-2022.10.24-000001","-","71df9d48-1d5b-48bc-9d0b-4c069d92c8ca","dvwa_web","8d42cf34-4f58-4413-b965-cf6afa6eb26b","dvwa_web",filebeat,"8.4.3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1666625302.613","-","-","-","-","-","-","-","-","-","-","saddr=020000357F00000B0000000000000000SADDR={ saddr_fam=inet laddr=127.0.0.11 lport=53 }","127.0.0.11",53,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",SOCKADDR,"020000357F00000B0000000000000000SADDR={",inet,"484,173","-","-","-","-","-","-","1.12.0","field [auditd.log.kv] does not contain value_split [=]","-","-","auditd.log","Oct 24, 2022 @ 23:29:18.269","-",auditd,"-","-","-",log,"x86_64",false,"dvwa_web",bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b","dvwa_web",bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/audit/audit.log","3,335,279","type=SOCKADDR msg=audit(1666625302.613:484173): saddr=020000357F00000B0000000000000000SADDR={ saddr_fam=inet laddr=127.0.0.11 lport=53 }","-","-","-","-","-","-","-","-","-","-",auditd,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Oct 24, 2022 @ 23:29:16.463","ud-cCoQBDsc6tFfSyQat",".ds-filebeat-8.4.3-2022.10.24-000001","-","71df9d48-1d5b-48bc-9d0b-4c069d92c8ca","dvwa_web","8d42cf34-4f58-4413-b965-cf6afa6eb26b","dvwa_web",filebeat,"8.4.3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1666625302.545","-","-","-","-","-","-","-","-","-","-","saddr=020000507B7B7B7B0000000000000000SADDR={ saddr_fam=inet laddr=123.123.123.123 lport=80 }","123.123.123.123",80,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",SOCKADDR,"020000507B7B7B7B0000000000000000SADDR={",inet,"484,161","-","-","-","-","-","-","1.12.0","field [auditd.log.kv] does not contain value_split [=]","-","-","auditd.log","Oct 24, 2022 @ 23:29:18.253","-",auditd,"-","-","-",log,"x86_64",false,"dvwa_web",bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b","dvwa_web",bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/audit/audit.log","3,326,495","type=SOCKADDR msg=audit(1666625302.545:484161): saddr=020000507B7B7B7B0000000000000000SADDR={ saddr_fam=inet laddr=123.123.123.123 lport=80 }","-","-","-","-","-","-","-","-","-","-",auditd,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Oct 24, 2022 @ 23:29:16.463","wN-cCoQBDsc6tFfSyQbA",".ds-filebeat-8.4.3-2022.10.24-000001","-","71df9d48-1d5b-48bc-9d0b-4c069d92c8ca","dvwa_web","8d42cf34-4f58-4413-b965-cf6afa6eb26b","dvwa_web",filebeat,"8.4.3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1666625302.549","-","-","-","-","-","-","-","-","-","-","saddr=020000357F00000B0000000000000000SADDR={ saddr_fam=inet laddr=127.0.0.11 lport=53 }","127.0.0.11",53,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",SOCKADDR,"020000357F00000B0000000000000000SADDR={",inet,"484,163","-","-","-","-","-","-","1.12.0","field [auditd.log.kv] does not contain value_split [=]","-","-","auditd.log","Oct 24, 2022 @ 23:29:18.261","-",auditd,"-","-","-",log,"x86_64",false,"dvwa_web",bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b","dvwa_web",bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/audit/audit.log","3,328,004","type=SOCKADDR msg=audit(1666625302.549:484163): saddr=020000357F00000B0000000000000000SADDR={ saddr_fam=inet laddr=127.0.0.11 lport=53 }","-","-","-","-","-","-","-","-","-","-",auditd,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Oct 24, 2022 @ 23:29:16.463","yt-cCoQBDsc6tFfSyQbA",".ds-filebeat-8.4.3-2022.10.24-000001","-","71df9d48-1d5b-48bc-9d0b-4c069d92c8ca","dvwa_web","8d42cf34-4f58-4413-b965-cf6afa6eb26b","dvwa_web",filebeat,"8.4.3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1666625302.573","-","-","-","-","-","-","-","-","-","-","saddr=020000357F00000B0000000000000000SADDR={ saddr_fam=inet laddr=127.0.0.11 lport=53 }","127.0.0.11",53,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",SOCKADDR,"020000357F00000B0000000000000000SADDR={",inet,"484,166","-","-","-","-","-","-","1.12.0","field [auditd.log.kv] does not contain value_split [=]","-","-","auditd.log","Oct 24, 2022 @ 23:29:18.264","-",auditd,"-","-","-",log,"x86_64",false,"dvwa_web",bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b","dvwa_web",bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/audit/audit.log","3,330,229","type=SOCKADDR msg=audit(1666625302.573:484166): saddr=020000357F00000B0000000000000000SADDR={ saddr_fam=inet laddr=127.0.0.11 lport=53 }","-","-","-","-","-","-","-","-","-","-",auditd,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Oct 24, 2022 @ 23:29:16.462","qN-cCoQBDsc6tFfSyQat",".ds-filebeat-8.4.3-2022.10.24-000001","-","71df9d48-1d5b-48bc-9d0b-4c069d92c8ca","dvwa_web","8d42cf34-4f58-4413-b965-cf6afa6eb26b","dvwa_web",filebeat,"8.4.3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1666625302.533","-","-","-","-","-","-","-","-","-","-","saddr=020000357F00000B0000000000000000SADDR={ saddr_fam=inet laddr=127.0.0.11 lport=53 }","127.0.0.11",53,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",SOCKADDR,"020000357F00000B0000000000000000SADDR={",inet,"484,156","-","-","-","-","-","-","1.12.0","field [auditd.log.kv] does not contain value_split [=]","-","-","auditd.log","Oct 24, 2022 @ 23:29:18.249","-",auditd,"-","-","-",log,"x86_64",false,"dvwa_web",bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b","dvwa_web",bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/audit/audit.log","3,322,954","type=SOCKADDR msg=audit(1666625302.533:484156): saddr=020000357F00000B0000000000000000SADDR={ saddr_fam=inet laddr=127.0.0.11 lport=53 }","-","-","-","-","-","-","-","-","-","-",auditd,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Oct 24, 2022 @ 23:29:16.462","st-cCoQBDsc6tFfSyQat",".ds-filebeat-8.4.3-2022.10.24-000001","-","71df9d48-1d5b-48bc-9d0b-4c069d92c8ca","dvwa_web","8d42cf34-4f58-4413-b965-cf6afa6eb26b","dvwa_web",filebeat,"8.4.3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1666625302.545","-","-","-","-","-","-","-","-","-","-","saddr=020000357F00000BF0A3730200000000SADDR={ saddr_fam=inet laddr=127.0.0.11 lport=53 }","127.0.0.11",53,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",SOCKADDR,"020000357F00000BF0A3730200000000SADDR={",inet,"484,159","-","-","-","-","-","-","1.12.0","field [auditd.log.kv] does not contain value_split [=]","-","-","auditd.log","Oct 24, 2022 @ 23:29:18.252","-",auditd,"-","-","-",log,"x86_64",false,"dvwa_web",bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b","dvwa_web",bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/audit/audit.log","3,325,088","type=SOCKADDR msg=audit(1666625302.545:484159): saddr=020000357F00000BF0A3730200000000SADDR={ saddr_fam=inet laddr=127.0.0.11 lport=53 }","-","-","-","-","-","-","-","-","-","-",auditd,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Oct 24, 2022 @ 23:29:16.394","Ut-cCoQBDsc6tFfSyQaE",".ds-filebeat-8.4.3-2022.10.24-000001","-","71df9d48-1d5b-48bc-9d0b-4c069d92c8ca","dvwa_web","8d42cf34-4f58-4413-b965-cf6afa6eb26b","dvwa_web",filebeat,"8.4.3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1666625302.533","-","-","-","-","-","-","-","-","-","-","saddr=020000357F00000B0000000000000000SADDR={ saddr_fam=inet laddr=127.0.0.11 lport=53 }","127.0.0.11",53,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",SOCKADDR,"020000357F00000B0000000000000000SADDR={",inet,"484,153","-","-","-","-","-","-","1.12.0","field [auditd.log.kv] does not contain value_split [=]","-","-","auditd.log","Oct 24, 2022 @ 23:29:18.211","-",auditd,"-","-","-",log,"x86_64",false,"dvwa_web",bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b","dvwa_web",bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/audit/audit.log","3,320,729","type=SOCKADDR msg=audit(1666625302.533:484153): saddr=020000357F00000B0000000000000000SADDR={ saddr_fam=inet laddr=127.0.0.11 lport=53 }","-","-","-","-","-","-","-","-","-","-",auditd,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Oct 24, 2022 @ 23:29:16.227","89-cCoQBDsc6tFfSyATz",".ds-filebeat-8.4.3-2022.10.24-000001","-","71df9d48-1d5b-48bc-9d0b-4c069d92c8ca","dvwa_web","8d42cf34-4f58-4413-b965-cf6afa6eb26b","dvwa_web",filebeat,"8.4.3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1666625302.525","-","-","-","-","-","-","-","-","-","-","saddr=020000507B7B7B7B0000000000000000SADDR={ saddr_fam=inet laddr=123.123.123.123 lport=80 }","123.123.123.123",80,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",SOCKADDR,"020000507B7B7B7B0000000000000000SADDR={",inet,"484,151","-","-","-","-","-","-","1.12.0","field [auditd.log.kv] does not contain value_split [=]","-","-","auditd.log","Oct 24, 2022 @ 23:29:18.065","-",auditd,"-","-","-",log,"x86_64",false,"dvwa_web",bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b","dvwa_web",bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/audit/audit.log","3,319,220","type=SOCKADDR msg=audit(1666625302.525:484151): saddr=020000507B7B7B7B0000000000000000SADDR={ saddr_fam=inet laddr=123.123.123.123 lport=80 }","-","-","-","-","-","-","-","-","-","-",auditd,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Oct 24, 2022 @ 23:29:16.187","ct-cCoQBDsc6tFfSyATM",".ds-filebeat-8.4.3-2022.10.24-000001","-","71df9d48-1d5b-48bc-9d0b-4c069d92c8ca","dvwa_web","8d42cf34-4f58-4413-b965-cf6afa6eb26b","dvwa_web",filebeat,"8.4.3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1666625302.525","-","-","-","-","-","-","-","-","-","-","saddr=020000357F00000BF0A3730200000000SADDR={ saddr_fam=inet laddr=127.0.0.11 lport=53 }","127.0.0.11",53,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",SOCKADDR,"020000357F00000BF0A3730200000000SADDR={",inet,"484,149","-","-","-","-","-","-","1.12.0","field [auditd.log.kv] does not contain value_split [=]","-","-","auditd.log","Oct 24, 2022 @ 23:29:18.020","-",auditd,"-","-","-",log,"x86_64",false,"dvwa_web",bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b","dvwa_web",bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/audit/audit.log","3,317,813","type=SOCKADDR msg=audit(1666625302.525:484149): saddr=020000357F00000BF0A3730200000000SADDR={ saddr_fam=inet laddr=127.0.0.11 lport=53 }","-","-","-","-","-","-","-","-","-","-",auditd,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Oct 24, 2022 @ 23:29:16.186","Sd-cCoQBDsc6tFfSyAS3",".ds-filebeat-8.4.3-2022.10.24-000001","-","71df9d48-1d5b-48bc-9d0b-4c069d92c8ca","dvwa_web","8d42cf34-4f58-4413-b965-cf6afa6eb26b","dvwa_web",filebeat,"8.4.3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1666625302.517","-","-","-","-","-","-","-","-","-","-","saddr=020000357F00000B0000000000000000SADDR={ saddr_fam=inet laddr=127.0.0.11 lport=53 }","127.0.0.11",53,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",SOCKADDR,"020000357F00000B0000000000000000SADDR={",inet,"484,143","-","-","-","-","-","-","1.12.0","field [auditd.log.kv] does not contain value_split [=]","-","-","auditd.log","Oct 24, 2022 @ 23:29:17.999","-",auditd,"-","-","-",log,"x86_64",false,"dvwa_web",bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b","dvwa_web",bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/audit/audit.log","3,313,454","type=SOCKADDR msg=audit(1666625302.517:484143): saddr=020000357F00000B0000000000000000SADDR={ saddr_fam=inet laddr=127.0.0.11 lport=53 }","-","-","-","-","-","-","-","-","-","-",auditd,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Oct 24, 2022 @ 23:29:16.186","U9-cCoQBDsc6tFfSyAS3",".ds-filebeat-8.4.3-2022.10.24-000001","-","71df9d48-1d5b-48bc-9d0b-4c069d92c8ca","dvwa_web","8d42cf34-4f58-4413-b965-cf6afa6eb26b","dvwa_web",filebeat,"8.4.3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1666625302.521","-","-","-","-","-","-","-","-","-","-","saddr=020000357F00000B0000000000000000SADDR={ saddr_fam=inet laddr=127.0.0.11 lport=53 }","127.0.0.11",53,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",SOCKADDR,"020000357F00000B0000000000000000SADDR={",inet,"484,146","-","-","-","-","-","-","1.12.0","field [auditd.log.kv] does not contain value_split [=]","-","-","auditd.log","Oct 24, 2022 @ 23:29:18.003","-",auditd,"-","-","-",log,"x86_64",false,"dvwa_web",bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b","dvwa_web",bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/audit/audit.log","3,315,679","type=SOCKADDR msg=audit(1666625302.521:484146): saddr=020000357F00000B0000000000000000SADDR={ saddr_fam=inet laddr=127.0.0.11 lport=53 }","-","-","-","-","-","-","-","-","-","-",auditd,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Oct 24, 2022 @ 23:29:16.166","M9-cCoQBDsc6tFfSyAS3",".ds-filebeat-8.4.3-2022.10.24-000001","-","71df9d48-1d5b-48bc-9d0b-4c069d92c8ca","dvwa_web","8d42cf34-4f58-4413-b965-cf6afa6eb26b","dvwa_web",filebeat,"8.4.3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1666625298.705","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","UNKNOWN[1421]","-","-","484,137","-","-","-","-","-","-","1.12.0","field [auditd.log.kv] doesn't exist","-","-","auditd.log","Oct 24, 2022 @ 23:29:17.994","-",auditd,"-","-","-",log,"x86_64",false,"dvwa_web",bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b","dvwa_web",bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/audit/audit.log","3,308,732","type=UNKNOWN[1421] msg=audit(1666625298.705:484137):","-","-","-","-","-","-","-","-","-","-",auditd,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Oct 24, 2022 @ 23:29:16.166","O9-cCoQBDsc6tFfSyAS3",".ds-filebeat-8.4.3-2022.10.24-000001","-","71df9d48-1d5b-48bc-9d0b-4c069d92c8ca","dvwa_web","8d42cf34-4f58-4413-b965-cf6afa6eb26b","dvwa_web",filebeat,"8.4.3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1666625302.509","-","-","-","-","-","-","-","-","-","-","saddr=020000357F00000BF0A3730200000000SADDR={ saddr_fam=inet laddr=127.0.0.11 lport=53 }","127.0.0.11",53,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",SOCKADDR,"020000357F00000BF0A3730200000000SADDR={",inet,"484,139","-","-","-","-","-","-","1.12.0","field [auditd.log.kv] does not contain value_split [=]","-","-","auditd.log","Oct 24, 2022 @ 23:29:17.996","-",auditd,"-","-","-",log,"x86_64",false,"dvwa_web",bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b","dvwa_web",bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/audit/audit.log","3,310,538","type=SOCKADDR msg=audit(1666625302.509:484139): saddr=020000357F00000BF0A3730200000000SADDR={ saddr_fam=inet laddr=127.0.0.11 lport=53 }","-","-","-","-","-","-","-","-","-","-",auditd,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Oct 24, 2022 @ 23:29:16.166","Qt-cCoQBDsc6tFfSyAS3",".ds-filebeat-8.4.3-2022.10.24-000001","-","71df9d48-1d5b-48bc-9d0b-4c069d92c8ca","dvwa_web","8d42cf34-4f58-4413-b965-cf6afa6eb26b","dvwa_web",filebeat,"8.4.3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1666625302.513","-","-","-","-","-","-","-","-","-","-","saddr=020000507B7B7B7B0000000000000000SADDR={ saddr_fam=inet laddr=123.123.123.123 lport=80 }","123.123.123.123",80,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",SOCKADDR,"020000507B7B7B7B0000000000000000SADDR={",inet,"484,141","-","-","-","-","-","-","1.12.0","field [auditd.log.kv] does not contain value_split [=]","-","-","auditd.log","Oct 24, 2022 @ 23:29:17.998","-",auditd,"-","-","-",log,"x86_64",false,"dvwa_web",bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b","dvwa_web",bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/audit/audit.log","3,311,945","type=SOCKADDR msg=audit(1666625302.513:484141): saddr=020000507B7B7B7B0000000000000000SADDR={ saddr_fam=inet laddr=123.123.123.123 lport=80 }","-","-","-","-","-","-","-","-","-","-",auditd,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
