,@timestamp,agent.name,destination.bytes,destination.ip,destination.packets,destination.port,event.action,event.dataset,event.end,event.start,event.type,flow.final,host.mac,host.os.name,host.os.version,network.bytes,network.packets,network.type,source.bytes,source.ip,source.packets,source.port,type
234,"Oct 25, 2022 @ 01:16:10.498",webserver,232B,192.168.106.130,4,8001,network_flow,flow,"Oct 25, 2022 @ 01:15:47.701","Oct 25, 2022 @ 01:15:37.491",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),552B,9,ipv4,320B,172.17.0.4,5,52962,flow
235,"Oct 25, 2022 @ 01:16:10.498",webserver,120B,192.168.106.130,2,8001,network_flow,flow,"Oct 25, 2022 @ 01:16:07.632","Oct 25, 2022 @ 01:16:07.631",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),384B,6,ipv4,264B,172.17.0.4,4,52998,flow
236,"Oct 25, 2022 @ 01:16:10.498",webserver,176B,192.168.106.130,3,8001,network_flow,flow,"Oct 25, 2022 @ 01:16:07.632","Oct 25, 2022 @ 01:15:57.412",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),496B,8,ipv4,320B,172.17.0.4,5,52982,flow
237,"Oct 25, 2022 @ 01:16:10.498",webserver,212B,172.17.0.4,3,16919,network_flow,flow,"Oct 25, 2022 @ 01:16:02.001","Oct 25, 2022 @ 01:16:00.471",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),494B,7,ipv4,282B,192.168.106.130,4,40622,flow
238,"Oct 25, 2022 @ 01:16:10.498",webserver,144B,172.17.0.4,2,16919,network_flow,flow,"Oct 25, 2022 @ 01:15:58.941","Oct 25, 2022 @ 01:15:58.941",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),356B,5,ipv4,212B,192.168.106.130,3,40620,flow
239,"Oct 25, 2022 @ 01:16:10.498",webserver,928B,172.17.0.4,12,16919,network_flow,flow,"Oct 25, 2022 @ 01:15:57.412","Oct 25, 2022 @ 01:15:47.701",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1.9KB,27,ipv4,1KB,192.168.106.130,15,40606,flow
240,"Oct 25, 2022 @ 01:16:10.498",webserver,232B,192.168.106.130,4,8001,network_flow,flow,"Oct 25, 2022 @ 01:15:37.492","Oct 25, 2022 @ 01:15:27.291",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),552B,9,ipv4,320B,172.17.0.4,5,52954,flow
241,"Oct 25, 2022 @ 01:16:10.498",webserver,-,172.17.0.4,-,16919,network_flow,flow,"Oct 25, 2022 @ 01:16:09.671","Oct 25, 2022 @ 01:16:06.611",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),228B,3,ipv4,228B,192.168.106.130,3,40632,flow
242,"Oct 25, 2022 @ 01:16:10.498",webserver,176B,192.168.106.130,3,8001,network_flow,flow,"Oct 25, 2022 @ 01:15:57.412","Oct 25, 2022 @ 01:15:47.701",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),496B,8,ipv4,320B,172.17.0.4,5,52972,flow
243,"Oct 25, 2022 @ 01:16:10.498",webserver,-,172.17.0.4,-,16919,network_flow,flow,"Oct 25, 2022 @ 01:16:10.191","Oct 25, 2022 @ 01:16:03.031",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),304B,4,ipv4,304B,192.168.106.130,4,40624,flow
244,"Oct 25, 2022 @ 01:16:00.498",webserver,120B,192.168.106.130,2,8001,network_flow,flow,"Oct 25, 2022 @ 01:15:57.412","Oct 25, 2022 @ 01:15:57.412",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),384B,6,ipv4,264B,172.17.0.4,4,52982,flow
245,"Oct 25, 2022 @ 01:16:00.498",webserver,928B,172.17.0.4,12,16919,network_flow,flow,"Oct 25, 2022 @ 01:15:57.412","Oct 25, 2022 @ 01:15:47.701",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1.9KB,27,ipv4,1KB,192.168.106.130,15,40606,flow
246,"Oct 25, 2022 @ 01:16:00.498",webserver,176B,192.168.106.130,3,8001,network_flow,flow,"Oct 25, 2022 @ 01:15:17.591","Oct 25, 2022 @ 01:15:07.381","connection, end",True,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),496B,8,ipv4,320B,172.17.0.4,5,52938,flow
247,"Oct 25, 2022 @ 01:16:00.498",webserver,76B,172.17.0.4,1,16919,network_flow,flow,"Oct 25, 2022 @ 01:16:00.471","Oct 25, 2022 @ 01:16:00.471",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),220B,3,ipv4,144B,192.168.106.130,2,40622,flow
248,"Oct 25, 2022 @ 01:16:00.498",webserver,232B,192.168.106.130,4,8001,network_flow,flow,"Oct 25, 2022 @ 01:15:37.492","Oct 25, 2022 @ 01:15:27.291",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),552B,9,ipv4,320B,172.17.0.4,5,52954,flow
249,"Oct 25, 2022 @ 01:16:00.498",webserver,176B,192.168.106.130,3,8001,network_flow,flow,"Oct 25, 2022 @ 01:15:27.291","Oct 25, 2022 @ 01:15:17.591","connection, end",True,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),496B,8,ipv4,320B,172.17.0.4,5,52946,flow
250,"Oct 25, 2022 @ 01:16:00.498",webserver,176B,192.168.106.130,3,8001,network_flow,flow,"Oct 25, 2022 @ 01:15:07.381","Oct 25, 2022 @ 01:14:57.681","connection, end",True,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),496B,8,ipv4,320B,172.17.0.4,5,52930,flow
251,"Oct 25, 2022 @ 01:16:00.498",webserver,144B,172.17.0.4,2,16919,network_flow,flow,"Oct 25, 2022 @ 01:15:58.941","Oct 25, 2022 @ 01:15:58.941",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),356B,5,ipv4,212B,192.168.106.130,3,40620,flow
252,"Oct 25, 2022 @ 01:16:00.498",webserver,176B,192.168.106.130,3,8001,network_flow,flow,"Oct 25, 2022 @ 01:15:57.412","Oct 25, 2022 @ 01:15:47.701",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),496B,8,ipv4,320B,172.17.0.4,5,52972,flow
253,"Oct 25, 2022 @ 01:16:00.498",webserver,232B,192.168.106.130,4,8001,network_flow,flow,"Oct 25, 2022 @ 01:15:47.701","Oct 25, 2022 @ 01:15:37.491",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),552B,9,ipv4,320B,172.17.0.4,5,52962,flow
254,"Oct 25, 2022 @ 01:15:50.498",webserver,176B,192.168.106.130,3,8001,network_flow,flow,"Oct 25, 2022 @ 01:15:07.381","Oct 25, 2022 @ 01:14:57.681",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),496B,8,ipv4,320B,172.17.0.4,5,52930,flow
255,"Oct 25, 2022 @ 01:15:50.498",webserver,232B,192.168.106.130,4,8001,network_flow,flow,"Oct 25, 2022 @ 01:15:47.701","Oct 25, 2022 @ 01:15:37.491",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),552B,9,ipv4,320B,172.17.0.4,5,52962,flow
256,"Oct 25, 2022 @ 01:15:50.498",webserver,232B,192.168.106.130,4,8001,network_flow,flow,"Oct 25, 2022 @ 01:15:37.492","Oct 25, 2022 @ 01:15:27.291",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),552B,9,ipv4,320B,172.17.0.4,5,52954,flow
257,"Oct 25, 2022 @ 01:15:50.498",webserver,120B,192.168.106.130,2,8001,network_flow,flow,"Oct 25, 2022 @ 01:15:47.701","Oct 25, 2022 @ 01:15:47.701",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),384B,6,ipv4,264B,172.17.0.4,4,52972,flow
258,"Oct 25, 2022 @ 01:15:50.498",webserver,413B,172.17.0.4,5,16919,network_flow,flow,"Oct 25, 2022 @ 01:15:49.231","Oct 25, 2022 @ 01:15:47.701",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),833B,11,ipv4,420B,192.168.106.130,6,40606,flow
259,"Oct 25, 2022 @ 01:15:50.498",webserver,176B,192.168.106.130,3,8001,network_flow,flow,"Oct 25, 2022 @ 01:15:27.291","Oct 25, 2022 @ 01:15:17.591",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),496B,8,ipv4,320B,172.17.0.4,5,52946,flow
260,"Oct 25, 2022 @ 01:15:50.498",webserver,176B,192.168.106.130,3,8001,network_flow,flow,"Oct 25, 2022 @ 01:15:17.591","Oct 25, 2022 @ 01:15:07.381",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),496B,8,ipv4,320B,172.17.0.4,5,52938,flow
261,"Oct 25, 2022 @ 01:15:40.498",webserver,176B,192.168.106.130,3,8001,network_flow,flow,"Oct 25, 2022 @ 01:15:07.381","Oct 25, 2022 @ 01:14:57.681",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),496B,8,ipv4,320B,172.17.0.4,5,52930,flow
262,"Oct 25, 2022 @ 01:15:40.498",webserver,176B,192.168.106.130,3,8001,network_flow,flow,"Oct 25, 2022 @ 01:15:17.591","Oct 25, 2022 @ 01:15:07.381",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),496B,8,ipv4,320B,172.17.0.4,5,52938,flow
263,"Oct 25, 2022 @ 01:15:40.498",webserver,232B,192.168.106.130,4,8001,network_flow,flow,"Oct 25, 2022 @ 01:15:37.492","Oct 25, 2022 @ 01:15:27.291",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),552B,9,ipv4,320B,172.17.0.4,5,52954,flow
264,"Oct 25, 2022 @ 01:15:40.498",webserver,176B,192.168.106.130,3,8001,network_flow,flow,"Oct 25, 2022 @ 01:15:27.291","Oct 25, 2022 @ 01:15:17.591",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),496B,8,ipv4,320B,172.17.0.4,5,52946,flow
265,"Oct 25, 2022 @ 01:15:40.498",webserver,176B,192.168.106.130,3,8001,network_flow,flow,"Oct 25, 2022 @ 01:15:37.492","Oct 25, 2022 @ 01:15:37.491",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),440B,7,ipv4,264B,172.17.0.4,4,52962,flow
266,"Oct 25, 2022 @ 01:15:30.498",webserver,176B,192.168.106.130,3,8001,network_flow,flow,"Oct 25, 2022 @ 01:15:27.291","Oct 25, 2022 @ 01:15:17.591",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),496B,8,ipv4,320B,172.17.0.4,5,52946,flow
267,"Oct 25, 2022 @ 01:15:30.498",webserver,176B,192.168.106.130,3,8001,network_flow,flow,"Oct 25, 2022 @ 01:14:57.681","Oct 25, 2022 @ 01:14:47.471","connection, end",True,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),496B,8,ipv4,320B,172.17.0.4,5,52920,flow
268,"Oct 25, 2022 @ 01:15:30.498",webserver,176B,192.168.106.130,3,8001,network_flow,flow,"Oct 25, 2022 @ 01:15:27.291","Oct 25, 2022 @ 01:15:27.291",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),440B,7,ipv4,264B,172.17.0.4,4,52954,flow
269,"Oct 25, 2022 @ 01:15:30.498",webserver,176B,192.168.106.130,3,8001,network_flow,flow,"Oct 25, 2022 @ 01:15:17.591","Oct 25, 2022 @ 01:15:07.381",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),496B,8,ipv4,320B,172.17.0.4,5,52938,flow
270,"Oct 25, 2022 @ 01:15:30.498",webserver,176B,192.168.106.130,3,8001,network_flow,flow,"Oct 25, 2022 @ 01:15:07.381","Oct 25, 2022 @ 01:14:57.681",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),496B,8,ipv4,320B,172.17.0.4,5,52930,flow
271,"Oct 25, 2022 @ 01:15:30.498",webserver,176B,192.168.106.130,3,8001,network_flow,flow,"Oct 25, 2022 @ 01:14:47.471","Oct 25, 2022 @ 01:14:37.271","connection, end",True,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),496B,8,ipv4,320B,172.17.0.4,5,52912,flow
272,"Oct 25, 2022 @ 01:15:30.498",webserver,232B,192.168.106.130,4,8001,network_flow,flow,"Oct 25, 2022 @ 01:14:37.272","Oct 25, 2022 @ 01:14:27.581","connection, end",True,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),552B,9,ipv4,320B,172.17.0.4,5,52904,flow
273,"Oct 25, 2022 @ 01:15:20.498",webserver,176B,192.168.106.130,3,8001,network_flow,flow,"Oct 25, 2022 @ 01:15:17.591","Oct 25, 2022 @ 01:15:07.381",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),496B,8,ipv4,320B,172.17.0.4,5,52938,flow
274,"Oct 25, 2022 @ 01:15:20.498",webserver,176B,192.168.106.130,3,8001,network_flow,flow,"Oct 25, 2022 @ 01:15:07.381","Oct 25, 2022 @ 01:14:57.681",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),496B,8,ipv4,320B,172.17.0.4,5,52930,flow
275,"Oct 25, 2022 @ 01:15:20.498",webserver,176B,192.168.106.130,3,8001,network_flow,flow,"Oct 25, 2022 @ 01:14:57.681","Oct 25, 2022 @ 01:14:47.471",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),496B,8,ipv4,320B,172.17.0.4,5,52920,flow
276,"Oct 25, 2022 @ 01:15:20.498",webserver,120B,192.168.106.130,2,8001,network_flow,flow,"Oct 25, 2022 @ 01:15:17.591","Oct 25, 2022 @ 01:15:17.591",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),384B,6,ipv4,264B,172.17.0.4,4,52946,flow
277,"Oct 25, 2022 @ 01:15:20.498",webserver,176B,192.168.106.130,3,8001,network_flow,flow,"Oct 25, 2022 @ 01:14:47.471","Oct 25, 2022 @ 01:14:37.271",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),496B,8,ipv4,320B,172.17.0.4,5,52912,flow
278,"Oct 25, 2022 @ 01:15:20.498",webserver,232B,192.168.106.130,4,8001,network_flow,flow,"Oct 25, 2022 @ 01:14:37.272","Oct 25, 2022 @ 01:14:27.581",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),552B,9,ipv4,320B,172.17.0.4,5,52904,flow
279,"Oct 25, 2022 @ 01:15:10.498",webserver,176B,192.168.106.130,3,8001,network_flow,flow,"Oct 25, 2022 @ 01:14:57.681","Oct 25, 2022 @ 01:14:47.471",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),496B,8,ipv4,320B,172.17.0.4,5,52920,flow
280,"Oct 25, 2022 @ 01:15:10.498",webserver,176B,192.168.106.130,3,8001,network_flow,flow,"Oct 25, 2022 @ 01:15:07.381","Oct 25, 2022 @ 01:14:57.681",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),496B,8,ipv4,320B,172.17.0.4,5,52930,flow
281,"Oct 25, 2022 @ 01:15:10.498",webserver,120B,192.168.106.130,2,8001,network_flow,flow,"Oct 25, 2022 @ 01:15:07.381","Oct 25, 2022 @ 01:15:07.381",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),384B,6,ipv4,264B,172.17.0.4,4,52938,flow
282,"Oct 25, 2022 @ 01:15:10.498",webserver,176B,192.168.106.130,3,8001,network_flow,flow,"Oct 25, 2022 @ 01:14:47.471","Oct 25, 2022 @ 01:14:37.271",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),496B,8,ipv4,320B,172.17.0.4,5,52912,flow
283,"Oct 25, 2022 @ 01:15:10.498",webserver,232B,192.168.106.130,4,8001,network_flow,flow,"Oct 25, 2022 @ 01:14:37.272","Oct 25, 2022 @ 01:14:27.581",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),552B,9,ipv4,320B,172.17.0.4,5,52904,flow
284,"Oct 25, 2022 @ 01:15:00.498",webserver,176B,192.168.106.130,3,8001,network_flow,flow,"Oct 25, 2022 @ 01:14:17.351","Oct 25, 2022 @ 01:14:07.141","connection, end",True,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),496B,8,ipv4,320B,172.17.0.4,5,52884,flow
285,"Oct 25, 2022 @ 01:15:00.498",webserver,120B,192.168.106.130,2,8001,network_flow,flow,"Oct 25, 2022 @ 01:14:57.681","Oct 25, 2022 @ 01:14:57.681",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),384B,6,ipv4,264B,172.17.0.4,4,52930,flow
286,"Oct 25, 2022 @ 01:15:00.498",webserver,176B,192.168.106.130,3,8001,network_flow,flow,"Oct 25, 2022 @ 01:14:27.581","Oct 25, 2022 @ 01:14:17.351","connection, end",True,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),496B,8,ipv4,320B,172.17.0.4,5,52894,flow
287,"Oct 25, 2022 @ 01:15:00.498",webserver,232B,192.168.106.130,4,8001,network_flow,flow,"Oct 25, 2022 @ 01:14:37.272","Oct 25, 2022 @ 01:14:27.581",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),552B,9,ipv4,320B,172.17.0.4,5,52904,flow
288,"Oct 25, 2022 @ 01:15:00.498",webserver,176B,192.168.106.130,3,8001,network_flow,flow,"Oct 25, 2022 @ 01:14:47.471","Oct 25, 2022 @ 01:14:37.271",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),496B,8,ipv4,320B,172.17.0.4,5,52912,flow
289,"Oct 25, 2022 @ 01:15:00.498",webserver,176B,192.168.106.130,3,8001,network_flow,flow,"Oct 25, 2022 @ 01:14:57.681","Oct 25, 2022 @ 01:14:47.471",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),496B,8,ipv4,320B,172.17.0.4,5,52920,flow
290,"Oct 25, 2022 @ 01:15:00.498",webserver,176B,192.168.106.130,3,8001,network_flow,flow,"Oct 25, 2022 @ 01:14:07.651","Oct 25, 2022 @ 01:13:57.451","connection, end",True,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),496B,8,ipv4,320B,172.17.0.4,5,52876,flow
291,"Oct 25, 2022 @ 01:14:50.498",webserver,176B,192.168.106.130,3,8001,network_flow,flow,"Oct 25, 2022 @ 01:14:27.581","Oct 25, 2022 @ 01:14:17.351",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),496B,8,ipv4,320B,172.17.0.4,5,52894,flow
292,"Oct 25, 2022 @ 01:14:50.498",webserver,176B,192.168.106.130,3,8001,network_flow,flow,"Oct 25, 2022 @ 01:14:47.471","Oct 25, 2022 @ 01:14:37.271",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),496B,8,ipv4,320B,172.17.0.4,5,52912,flow
293,"Oct 25, 2022 @ 01:14:50.498",webserver,120B,192.168.106.130,2,8001,network_flow,flow,"Oct 25, 2022 @ 01:14:47.471","Oct 25, 2022 @ 01:14:47.471",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),384B,6,ipv4,264B,172.17.0.4,4,52920,flow
294,"Oct 25, 2022 @ 01:14:50.498",webserver,176B,192.168.106.130,3,8001,network_flow,flow,"Oct 25, 2022 @ 01:14:07.651","Oct 25, 2022 @ 01:13:57.451",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),496B,8,ipv4,320B,172.17.0.4,5,52876,flow
295,"Oct 25, 2022 @ 01:14:50.498",webserver,176B,192.168.106.130,3,8001,network_flow,flow,"Oct 25, 2022 @ 01:14:17.351","Oct 25, 2022 @ 01:14:07.141",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),496B,8,ipv4,320B,172.17.0.4,5,52884,flow
296,"Oct 25, 2022 @ 01:14:50.498",webserver,232B,192.168.106.130,4,8001,network_flow,flow,"Oct 25, 2022 @ 01:14:37.272","Oct 25, 2022 @ 01:14:27.581",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),552B,9,ipv4,320B,172.17.0.4,5,52904,flow
297,"Oct 25, 2022 @ 01:14:40.498",webserver,232B,192.168.106.130,4,8001,network_flow,flow,"Oct 25, 2022 @ 01:14:37.272","Oct 25, 2022 @ 01:14:27.581",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),552B,9,ipv4,320B,172.17.0.4,5,52904,flow
298,"Oct 25, 2022 @ 01:14:40.498",webserver,120B,192.168.106.130,2,8001,network_flow,flow,"Oct 25, 2022 @ 01:14:37.272","Oct 25, 2022 @ 01:14:37.271",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),384B,6,ipv4,264B,172.17.0.4,4,52912,flow
299,"Oct 25, 2022 @ 01:14:40.498",webserver,176B,192.168.106.130,3,8001,network_flow,flow,"Oct 25, 2022 @ 01:14:27.581","Oct 25, 2022 @ 01:14:17.351",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),496B,8,ipv4,320B,172.17.0.4,5,52894,flow
300,"Oct 25, 2022 @ 01:14:40.498",webserver,176B,192.168.106.130,3,8001,network_flow,flow,"Oct 25, 2022 @ 01:14:07.651","Oct 25, 2022 @ 01:13:57.451",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),496B,8,ipv4,320B,172.17.0.4,5,52876,flow
301,"Oct 25, 2022 @ 01:14:40.498",webserver,176B,192.168.106.130,3,8001,network_flow,flow,"Oct 25, 2022 @ 01:14:17.351","Oct 25, 2022 @ 01:14:07.141",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),496B,8,ipv4,320B,172.17.0.4,5,52884,flow
302,"Oct 25, 2022 @ 01:14:30.499",webserver,176B,192.168.106.130,3,8001,network_flow,flow,"Oct 25, 2022 @ 01:14:17.351","Oct 25, 2022 @ 01:14:07.141",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),496B,8,ipv4,320B,172.17.0.4,5,52884,flow
303,"Oct 25, 2022 @ 01:14:30.499",webserver,176B,192.168.106.130,3,8001,network_flow,flow,"Oct 25, 2022 @ 01:14:07.651","Oct 25, 2022 @ 01:13:57.451",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),496B,8,ipv4,320B,172.17.0.4,5,52876,flow
304,"Oct 25, 2022 @ 01:14:30.499",webserver,176B,192.168.106.130,3,8001,network_flow,flow,"Oct 25, 2022 @ 01:14:27.581","Oct 25, 2022 @ 01:14:27.581",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),440B,7,ipv4,264B,172.17.0.4,4,52904,flow
305,"Oct 25, 2022 @ 01:14:30.499",webserver,176B,192.168.106.130,3,8001,network_flow,flow,"Oct 25, 2022 @ 01:14:27.581","Oct 25, 2022 @ 01:14:17.351",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),496B,8,ipv4,320B,172.17.0.4,5,52894,flow
306,"Oct 25, 2022 @ 01:14:30.499",webserver,176B,192.168.106.130,3,8001,network_flow,flow,"Oct 25, 2022 @ 01:13:37.531","Oct 25, 2022 @ 01:13:27.311","connection, end",True,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),496B,8,ipv4,320B,172.17.0.4,5,52850,flow
307,"Oct 25, 2022 @ 01:14:30.499",webserver,176B,192.168.106.130,3,8001,network_flow,flow,"Oct 25, 2022 @ 01:13:47.241","Oct 25, 2022 @ 01:13:37.531","connection, end",True,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),496B,8,ipv4,320B,172.17.0.4,5,52858,flow
308,"Oct 25, 2022 @ 01:14:30.499",webserver,176B,192.168.106.130,3,8001,network_flow,flow,"Oct 25, 2022 @ 01:13:57.451","Oct 25, 2022 @ 01:13:47.241","connection, end",True,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),496B,8,ipv4,320B,172.17.0.4,5,52866,flow
309,"Oct 25, 2022 @ 01:14:20.498",webserver,176B,192.168.106.130,3,8001,network_flow,flow,"Oct 25, 2022 @ 01:14:17.351","Oct 25, 2022 @ 01:14:07.141",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),496B,8,ipv4,320B,172.17.0.4,5,52884,flow
310,"Oct 25, 2022 @ 01:14:20.498",webserver,120B,192.168.106.130,2,8001,network_flow,flow,"Oct 25, 2022 @ 01:14:17.351","Oct 25, 2022 @ 01:14:17.351",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),384B,6,ipv4,264B,172.17.0.4,4,52894,flow
311,"Oct 25, 2022 @ 01:14:20.498",webserver,176B,192.168.106.130,3,8001,network_flow,flow,"Oct 25, 2022 @ 01:13:37.531","Oct 25, 2022 @ 01:13:27.311",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),496B,8,ipv4,320B,172.17.0.4,5,52850,flow
