"@timestamp","@version","@version.keyword","_id","_index","_score","agent.name","agent.name.keyword","client.bytes","client.ip","client.ip.keyword","destination.bytes","destination.ip","destination.ip.keyword","event.dataset","event.dataset.keyword","event.end","event.start","event.type","event.type.keyword","host.mac","host.mac.keyword","host.os.name","host.os.name.keyword","host.os.version","host.os.version.keyword","icmp.request.code","icmp.request.message","icmp.request.message.keyword","icmp.request.type","icmp.response.code","icmp.response.message","icmp.response.message.keyword","icmp.response.type","network.bytes","network.type","network.type.keyword","source.bytes","source.ip","source.ip.keyword",status,"status.keyword",tags,"tags.keyword",type,"type.keyword"
"Oct 23, 2022 @ 22:31:09.979",1,1,VghBBYQBBe9fLFWuNlds,"packetbeat-2022.10.23","-",webserver,webserver,84B,"10.0.0.20","10.0.0.20","-","10.0.0.20","10.0.0.20",icmp,icmp,"-","Oct 23, 2022 @ 22:31:09.979",connection,connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04","Debian GNU/Linux","Debian GNU/Linux","11 (bullseye)","11 (bullseye)",1,"DestinationUnreachable(Host)","DestinationUnreachable(Host)",3,"-","-","-","-",84B,ipv4,ipv4,84B,"10.0.0.20","10.0.0.20",Error,Error,"beats_input_raw_event","beats_input_raw_event",icmp,icmp
"Oct 23, 2022 @ 22:31:09.979",1,1,VwhBBYQBBe9fLFWuNlds,"packetbeat-2022.10.23","-",webserver,webserver,84B,"10.0.0.20","10.0.0.20","-","10.0.0.20","10.0.0.20",icmp,icmp,"-","Oct 23, 2022 @ 22:31:09.979",connection,connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04","Debian GNU/Linux","Debian GNU/Linux","11 (bullseye)","11 (bullseye)",1,"DestinationUnreachable(Host)","DestinationUnreachable(Host)",3,"-","-","-","-",84B,ipv4,ipv4,84B,"10.0.0.20","10.0.0.20",Error,Error,"beats_input_raw_event","beats_input_raw_event",icmp,icmp
"Oct 23, 2022 @ 22:31:09.979",1,1,vwhBBYQBBe9fLFWuNlZs,"packetbeat-2022.10.23","-",webserver,webserver,84B,"10.0.0.20","10.0.0.20","-","10.0.0.20","10.0.0.20",icmp,icmp,"-","Oct 23, 2022 @ 22:31:09.979",connection,connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04","Debian GNU/Linux","Debian GNU/Linux","11 (bullseye)","11 (bullseye)",1,"DestinationUnreachable(Host)","DestinationUnreachable(Host)",3,"-","-","-","-",84B,ipv4,ipv4,84B,"10.0.0.20","10.0.0.20",Error,Error,"beats_input_raw_event","beats_input_raw_event",icmp,icmp
"Oct 23, 2022 @ 22:31:09.979",1,1,4QhBBYQBBe9fLFWuNlZs,"packetbeat-2022.10.23","-",webserver,webserver,84B,"10.0.0.20","10.0.0.20","-","10.0.0.20","10.0.0.20",icmp,icmp,"-","Oct 23, 2022 @ 22:31:09.979",connection,connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04","Debian GNU/Linux","Debian GNU/Linux","11 (bullseye)","11 (bullseye)",1,"DestinationUnreachable(Host)","DestinationUnreachable(Host)",3,"-","-","-","-",84B,ipv4,ipv4,84B,"10.0.0.20","10.0.0.20",Error,Error,"beats_input_raw_event","beats_input_raw_event",icmp,icmp
"Oct 23, 2022 @ 22:31:09.979",1,1,nQhBBYQBBe9fLFWuNlZo,"packetbeat-2022.10.23","-",webserver,webserver,84B,"10.0.0.20","10.0.0.20","-","10.0.0.20","10.0.0.20",icmp,icmp,"-","Oct 23, 2022 @ 22:31:09.979",connection,connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04","Debian GNU/Linux","Debian GNU/Linux","11 (bullseye)","11 (bullseye)",1,"DestinationUnreachable(Host)","DestinationUnreachable(Host)",3,"-","-","-","-",84B,ipv4,ipv4,84B,"10.0.0.20","10.0.0.20",Error,Error,"beats_input_raw_event","beats_input_raw_event",icmp,icmp
"Oct 23, 2022 @ 22:31:09.979",1,1,nghBBYQBBe9fLFWuNlZo,"packetbeat-2022.10.23","-",webserver,webserver,84B,"10.0.0.20","10.0.0.20","-","10.0.0.20","10.0.0.20",icmp,icmp,"-","Oct 23, 2022 @ 22:31:09.979",connection,connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04","Debian GNU/Linux","Debian GNU/Linux","11 (bullseye)","11 (bullseye)",1,"DestinationUnreachable(Host)","DestinationUnreachable(Host)",3,"-","-","-","-",84B,ipv4,ipv4,84B,"10.0.0.20","10.0.0.20",Error,Error,"beats_input_raw_event","beats_input_raw_event",icmp,icmp
"Oct 23, 2022 @ 22:31:09.979",1,1,nwhBBYQBBe9fLFWuNlZo,"packetbeat-2022.10.23","-",webserver,webserver,84B,"10.0.0.20","10.0.0.20","-","10.0.0.20","10.0.0.20",icmp,icmp,"-","Oct 23, 2022 @ 22:31:09.979",connection,connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04","Debian GNU/Linux","Debian GNU/Linux","11 (bullseye)","11 (bullseye)",1,"DestinationUnreachable(Host)","DestinationUnreachable(Host)",3,"-","-","-","-",84B,ipv4,ipv4,84B,"10.0.0.20","10.0.0.20",Error,Error,"beats_input_raw_event","beats_input_raw_event",icmp,icmp
"Oct 23, 2022 @ 22:31:09.979",1,1,RghBBYQBBe9fLFWuNlds,"packetbeat-2022.10.23","-",webserver,webserver,84B,"10.0.0.20","10.0.0.20","-","10.0.0.20","10.0.0.20",icmp,icmp,"-","Oct 23, 2022 @ 22:31:09.979",connection,connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04","Debian GNU/Linux","Debian GNU/Linux","11 (bullseye)","11 (bullseye)",1,"DestinationUnreachable(Host)","DestinationUnreachable(Host)",3,"-","-","-","-",84B,ipv4,ipv4,84B,"10.0.0.20","10.0.0.20",Error,Error,"beats_input_raw_event","beats_input_raw_event",icmp,icmp
"Oct 23, 2022 @ 22:31:09.979",1,1,eAhBBYQBBe9fLFWuNldt,"packetbeat-2022.10.23","-",webserver,webserver,84B,"10.0.0.20","10.0.0.20","-","10.0.0.20","10.0.0.20",icmp,icmp,"-","Oct 23, 2022 @ 22:31:09.979",connection,connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04","Debian GNU/Linux","Debian GNU/Linux","11 (bullseye)","11 (bullseye)",1,"DestinationUnreachable(Host)","DestinationUnreachable(Host)",3,"-","-","-","-",84B,ipv4,ipv4,84B,"10.0.0.20","10.0.0.20",Error,Error,"beats_input_raw_event","beats_input_raw_event",icmp,icmp
"Oct 23, 2022 @ 22:31:09.979",1,1,eQhBBYQBBe9fLFWuNldt,"packetbeat-2022.10.23","-",webserver,webserver,84B,"10.0.0.20","10.0.0.20","-","10.0.0.20","10.0.0.20",icmp,icmp,"-","Oct 23, 2022 @ 22:31:09.979",connection,connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04","Debian GNU/Linux","Debian GNU/Linux","11 (bullseye)","11 (bullseye)",1,"DestinationUnreachable(Host)","DestinationUnreachable(Host)",3,"-","-","-","-",84B,ipv4,ipv4,84B,"10.0.0.20","10.0.0.20",Error,Error,"beats_input_raw_event","beats_input_raw_event",icmp,icmp
"Oct 23, 2022 @ 22:31:09.979",1,1,iQhBBYQBBe9fLFWuNldt,"packetbeat-2022.10.23","-",webserver,webserver,84B,"10.0.0.20","10.0.0.20","-","10.0.0.20","10.0.0.20",icmp,icmp,"-","Oct 23, 2022 @ 22:31:09.979",connection,connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04","Debian GNU/Linux","Debian GNU/Linux","11 (bullseye)","11 (bullseye)",1,"DestinationUnreachable(Host)","DestinationUnreachable(Host)",3,"-","-","-","-",84B,ipv4,ipv4,84B,"10.0.0.20","10.0.0.20",Error,Error,"beats_input_raw_event","beats_input_raw_event",icmp,icmp
"Oct 23, 2022 @ 22:31:09.979",1,1,iwhBBYQBBe9fLFWuNldt,"packetbeat-2022.10.23","-",webserver,webserver,84B,"10.0.0.20","10.0.0.20","-","10.0.0.20","10.0.0.20",icmp,icmp,"-","Oct 23, 2022 @ 22:31:09.979",connection,connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04","Debian GNU/Linux","Debian GNU/Linux","11 (bullseye)","11 (bullseye)",1,"DestinationUnreachable(Host)","DestinationUnreachable(Host)",3,"-","-","-","-",84B,ipv4,ipv4,84B,"10.0.0.20","10.0.0.20",Error,Error,"beats_input_raw_event","beats_input_raw_event",icmp,icmp
"Oct 23, 2022 @ 22:31:09.979",1,1,0QhBBYQBBe9fLFWuNlZs,"packetbeat-2022.10.23","-",webserver,webserver,84B,"10.0.0.20","10.0.0.20","-","10.0.0.20","10.0.0.20",icmp,icmp,"-","Oct 23, 2022 @ 22:31:09.979",connection,connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04","Debian GNU/Linux","Debian GNU/Linux","11 (bullseye)","11 (bullseye)",1,"DestinationUnreachable(Host)","DestinationUnreachable(Host)",3,"-","-","-","-",84B,ipv4,ipv4,84B,"10.0.0.20","10.0.0.20",Error,Error,"beats_input_raw_event","beats_input_raw_event",icmp,icmp
"Oct 23, 2022 @ 22:31:09.979",1,1,0ghBBYQBBe9fLFWuNlZs,"packetbeat-2022.10.23","-",webserver,webserver,84B,"10.0.0.20","10.0.0.20","-","10.0.0.20","10.0.0.20",icmp,icmp,"-","Oct 23, 2022 @ 22:31:09.979",connection,connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04","Debian GNU/Linux","Debian GNU/Linux","11 (bullseye)","11 (bullseye)",1,"DestinationUnreachable(Host)","DestinationUnreachable(Host)",3,"-","-","-","-",84B,ipv4,ipv4,84B,"10.0.0.20","10.0.0.20",Error,Error,"beats_input_raw_event","beats_input_raw_event",icmp,icmp
"Oct 23, 2022 @ 22:31:09.979",1,1,wAhBBYQBBe9fLFWuNlZs,"packetbeat-2022.10.23","-",webserver,webserver,84B,"10.0.0.20","10.0.0.20","-","10.0.0.20","10.0.0.20",icmp,icmp,"-","Oct 23, 2022 @ 22:31:09.979",connection,connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04","Debian GNU/Linux","Debian GNU/Linux","11 (bullseye)","11 (bullseye)",1,"DestinationUnreachable(Host)","DestinationUnreachable(Host)",3,"-","-","-","-",84B,ipv4,ipv4,84B,"10.0.0.20","10.0.0.20",Error,Error,"beats_input_raw_event","beats_input_raw_event",icmp,icmp
"Oct 23, 2022 @ 22:31:09.979",1,1,8ghBBYQBBe9fLFWuNlZs,"packetbeat-2022.10.23","-",webserver,webserver,84B,"10.0.0.20","10.0.0.20","-","10.0.0.20","10.0.0.20",icmp,icmp,"-","Oct 23, 2022 @ 22:31:09.979",connection,connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04","Debian GNU/Linux","Debian GNU/Linux","11 (bullseye)","11 (bullseye)",1,"DestinationUnreachable(Host)","DestinationUnreachable(Host)",3,"-","-","-","-",84B,ipv4,ipv4,84B,"10.0.0.20","10.0.0.20",Error,Error,"beats_input_raw_event","beats_input_raw_event",icmp,icmp
"Oct 23, 2022 @ 22:31:09.979",1,1,9AhBBYQBBe9fLFWuNlZs,"packetbeat-2022.10.23","-",webserver,webserver,84B,"10.0.0.20","10.0.0.20","-","10.0.0.20","10.0.0.20",icmp,icmp,"-","Oct 23, 2022 @ 22:31:09.979",connection,connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04","Debian GNU/Linux","Debian GNU/Linux","11 (bullseye)","11 (bullseye)",1,"DestinationUnreachable(Host)","DestinationUnreachable(Host)",3,"-","-","-","-",84B,ipv4,ipv4,84B,"10.0.0.20","10.0.0.20",Error,Error,"beats_input_raw_event","beats_input_raw_event",icmp,icmp
"Oct 23, 2022 @ 22:31:09.979",1,1,IQhBBYQBBe9fLFWuNlds,"packetbeat-2022.10.23","-",webserver,webserver,84B,"10.0.0.20","10.0.0.20","-","10.0.0.20","10.0.0.20",icmp,icmp,"-","Oct 23, 2022 @ 22:31:09.979",connection,connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04","Debian GNU/Linux","Debian GNU/Linux","11 (bullseye)","11 (bullseye)",1,"DestinationUnreachable(Host)","DestinationUnreachable(Host)",3,"-","-","-","-",84B,ipv4,ipv4,84B,"10.0.0.20","10.0.0.20",Error,Error,"beats_input_raw_event","beats_input_raw_event",icmp,icmp
"Oct 23, 2022 @ 22:31:09.979",1,1,BQhBBYQBBe9fLFWuNlds,"packetbeat-2022.10.23","-",webserver,webserver,84B,"10.0.0.20","10.0.0.20","-","10.0.0.20","10.0.0.20",icmp,icmp,"-","Oct 23, 2022 @ 22:31:09.979",connection,connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04","Debian GNU/Linux","Debian GNU/Linux","11 (bullseye)","11 (bullseye)",1,"DestinationUnreachable(Host)","DestinationUnreachable(Host)",3,"-","-","-","-",84B,ipv4,ipv4,84B,"10.0.0.20","10.0.0.20",Error,Error,"beats_input_raw_event","beats_input_raw_event",icmp,icmp
"Oct 23, 2022 @ 22:31:09.979",1,1,mghBBYQBBe9fLFWuNldt,"packetbeat-2022.10.23","-",webserver,webserver,84B,"10.0.0.20","10.0.0.20","-","10.0.0.20","10.0.0.20",icmp,icmp,"-","Oct 23, 2022 @ 22:31:09.979",connection,connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04","Debian GNU/Linux","Debian GNU/Linux","11 (bullseye)","11 (bullseye)",1,"DestinationUnreachable(Host)","DestinationUnreachable(Host)",3,"-","-","-","-",84B,ipv4,ipv4,84B,"10.0.0.20","10.0.0.20",Error,Error,"beats_input_raw_event","beats_input_raw_event",icmp,icmp
"Oct 23, 2022 @ 22:31:09.979",1,1,eghBBYQBBe9fLFWuNldt,"packetbeat-2022.10.23","-",webserver,webserver,84B,"10.0.0.20","10.0.0.20","-","10.0.0.20","10.0.0.20",icmp,icmp,"-","Oct 23, 2022 @ 22:31:09.979",connection,connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04","Debian GNU/Linux","Debian GNU/Linux","11 (bullseye)","11 (bullseye)",1,"DestinationUnreachable(Host)","DestinationUnreachable(Host)",3,"-","-","-","-",84B,ipv4,ipv4,84B,"10.0.0.20","10.0.0.20",Error,Error,"beats_input_raw_event","beats_input_raw_event",icmp,icmp
"Oct 23, 2022 @ 22:31:09.979",1,1,ighBBYQBBe9fLFWuNldt,"packetbeat-2022.10.23","-",webserver,webserver,84B,"10.0.0.20","10.0.0.20","-","10.0.0.20","10.0.0.20",icmp,icmp,"-","Oct 23, 2022 @ 22:31:09.979",connection,connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04","Debian GNU/Linux","Debian GNU/Linux","11 (bullseye)","11 (bullseye)",1,"DestinationUnreachable(Host)","DestinationUnreachable(Host)",3,"-","-","-","-",84B,ipv4,ipv4,84B,"10.0.0.20","10.0.0.20",Error,Error,"beats_input_raw_event","beats_input_raw_event",icmp,icmp
"Oct 23, 2022 @ 22:31:09.979",1,1,NghBBYQBBe9fLFWuNlds,"packetbeat-2022.10.23","-",webserver,webserver,84B,"10.0.0.20","10.0.0.20","-","10.0.0.20","10.0.0.20",icmp,icmp,"-","Oct 23, 2022 @ 22:31:09.979",connection,connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04","Debian GNU/Linux","Debian GNU/Linux","11 (bullseye)","11 (bullseye)",1,"DestinationUnreachable(Host)","DestinationUnreachable(Host)",3,"-","-","-","-",84B,ipv4,ipv4,84B,"10.0.0.20","10.0.0.20",Error,Error,"beats_input_raw_event","beats_input_raw_event",icmp,icmp
"Oct 23, 2022 @ 22:31:09.979",1,1,JAhBBYQBBe9fLFWuNlds,"packetbeat-2022.10.23","-",webserver,webserver,84B,"10.0.0.20","10.0.0.20","-","10.0.0.20","10.0.0.20",icmp,icmp,"-","Oct 23, 2022 @ 22:31:09.979",connection,connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04","Debian GNU/Linux","Debian GNU/Linux","11 (bullseye)","11 (bullseye)",1,"DestinationUnreachable(Host)","DestinationUnreachable(Host)",3,"-","-","-","-",84B,ipv4,ipv4,84B,"10.0.0.20","10.0.0.20",Error,Error,"beats_input_raw_event","beats_input_raw_event",icmp,icmp
"Oct 23, 2022 @ 22:31:09.979",1,1,JQhBBYQBBe9fLFWuNlds,"packetbeat-2022.10.23","-",webserver,webserver,84B,"10.0.0.20","10.0.0.20","-","10.0.0.20","10.0.0.20",icmp,icmp,"-","Oct 23, 2022 @ 22:31:09.979",connection,connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04","Debian GNU/Linux","Debian GNU/Linux","11 (bullseye)","11 (bullseye)",1,"DestinationUnreachable(Host)","DestinationUnreachable(Host)",3,"-","-","-","-",84B,ipv4,ipv4,84B,"10.0.0.20","10.0.0.20",Error,Error,"beats_input_raw_event","beats_input_raw_event",icmp,icmp
"Oct 23, 2022 @ 22:31:09.909",1,1,vQhBBYQBBe9fLFWuNlZs,"packetbeat-2022.10.23","-",webserver,webserver,84B,"10.0.0.20","10.0.0.20","-","10.0.0.20","10.0.0.20",icmp,icmp,"-","Oct 23, 2022 @ 22:31:09.909",connection,connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04","Debian GNU/Linux","Debian GNU/Linux","11 (bullseye)","11 (bullseye)",1,"DestinationUnreachable(Host)","DestinationUnreachable(Host)",3,"-","-","-","-",84B,ipv4,ipv4,84B,"10.0.0.20","10.0.0.20",Error,Error,"beats_input_raw_event","beats_input_raw_event",icmp,icmp
"Oct 23, 2022 @ 22:31:09.909",1,1,mAhBBYQBBe9fLFWuNldt,"packetbeat-2022.10.23","-",webserver,webserver,84B,"10.0.0.20","10.0.0.20","-","10.0.0.20","10.0.0.20",icmp,icmp,"-","Oct 23, 2022 @ 22:31:09.909",connection,connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04","Debian GNU/Linux","Debian GNU/Linux","11 (bullseye)","11 (bullseye)",1,"DestinationUnreachable(Host)","DestinationUnreachable(Host)",3,"-","-","-","-",84B,ipv4,ipv4,84B,"10.0.0.20","10.0.0.20",Error,Error,"beats_input_raw_event","beats_input_raw_event",icmp,icmp
"Oct 23, 2022 @ 22:31:09.909",1,1,IAhBBYQBBe9fLFWuNlds,"packetbeat-2022.10.23","-",webserver,webserver,84B,"10.0.0.20","10.0.0.20","-","10.0.0.20","10.0.0.20",icmp,icmp,"-","Oct 23, 2022 @ 22:31:09.909",connection,connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04","Debian GNU/Linux","Debian GNU/Linux","11 (bullseye)","11 (bullseye)",1,"DestinationUnreachable(Host)","DestinationUnreachable(Host)",3,"-","-","-","-",84B,ipv4,ipv4,84B,"10.0.0.20","10.0.0.20",Error,Error,"beats_input_raw_event","beats_input_raw_event",icmp,icmp
"Oct 23, 2022 @ 22:31:09.909",1,1,RAhBBYQBBe9fLFWuNlds,"packetbeat-2022.10.23","-",webserver,webserver,84B,"10.0.0.20","10.0.0.20","-","10.0.0.20","10.0.0.20",icmp,icmp,"-","Oct 23, 2022 @ 22:31:09.909",connection,connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04","Debian GNU/Linux","Debian GNU/Linux","11 (bullseye)","11 (bullseye)",1,"DestinationUnreachable(Host)","DestinationUnreachable(Host)",3,"-","-","-","-",84B,ipv4,ipv4,84B,"10.0.0.20","10.0.0.20",Error,Error,"beats_input_raw_event","beats_input_raw_event",icmp,icmp
"Oct 23, 2022 @ 22:31:09.909",1,1,mQhBBYQBBe9fLFWuNldt,"packetbeat-2022.10.23","-",webserver,webserver,84B,"10.0.0.20","10.0.0.20","-","10.0.0.20","10.0.0.20",icmp,icmp,"-","Oct 23, 2022 @ 22:31:09.909",connection,connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04","Debian GNU/Linux","Debian GNU/Linux","11 (bullseye)","11 (bullseye)",1,"DestinationUnreachable(Host)","DestinationUnreachable(Host)",3,"-","-","-","-",84B,ipv4,ipv4,84B,"10.0.0.20","10.0.0.20",Error,Error,"beats_input_raw_event","beats_input_raw_event",icmp,icmp
"Oct 23, 2022 @ 22:31:09.909",1,1,iAhBBYQBBe9fLFWuNldt,"packetbeat-2022.10.23","-",webserver,webserver,84B,"10.0.0.20","10.0.0.20","-","10.0.0.20","10.0.0.20",icmp,icmp,"-","Oct 23, 2022 @ 22:31:09.909",connection,connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04","Debian GNU/Linux","Debian GNU/Linux","11 (bullseye)","11 (bullseye)",1,"DestinationUnreachable(Host)","DestinationUnreachable(Host)",3,"-","-","-","-",84B,ipv4,ipv4,84B,"10.0.0.20","10.0.0.20",Error,Error,"beats_input_raw_event","beats_input_raw_event",icmp,icmp
"Oct 23, 2022 @ 22:31:09.909",1,1,AghBBYQBBe9fLFWuNlds,"packetbeat-2022.10.23","-",webserver,webserver,84B,"10.0.0.20","10.0.0.20","-","10.0.0.20","10.0.0.20",icmp,icmp,"-","Oct 23, 2022 @ 22:31:09.909",connection,connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04","Debian GNU/Linux","Debian GNU/Linux","11 (bullseye)","11 (bullseye)",1,"DestinationUnreachable(Host)","DestinationUnreachable(Host)",3,"-","-","-","-",84B,ipv4,ipv4,84B,"10.0.0.20","10.0.0.20",Error,Error,"beats_input_raw_event","beats_input_raw_event",icmp,icmp
"Oct 23, 2022 @ 22:31:09.909",1,1,ZghBBYQBBe9fLFWuNldt,"packetbeat-2022.10.23","-",webserver,webserver,84B,"10.0.0.20","10.0.0.20","-","10.0.0.20","10.0.0.20",icmp,icmp,"-","Oct 23, 2022 @ 22:31:09.909",connection,connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04","Debian GNU/Linux","Debian GNU/Linux","11 (bullseye)","11 (bullseye)",1,"DestinationUnreachable(Host)","DestinationUnreachable(Host)",3,"-","-","-","-",84B,ipv4,ipv4,84B,"10.0.0.20","10.0.0.20",Error,Error,"beats_input_raw_event","beats_input_raw_event",icmp,icmp
"Oct 23, 2022 @ 22:31:09.909",1,1,4AhBBYQBBe9fLFWuNlZs,"packetbeat-2022.10.23","-",webserver,webserver,84B,"10.0.0.20","10.0.0.20","-","10.0.0.20","10.0.0.20",icmp,icmp,"-","Oct 23, 2022 @ 22:31:09.909",connection,connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04","Debian GNU/Linux","Debian GNU/Linux","11 (bullseye)","11 (bullseye)",1,"DestinationUnreachable(Host)","DestinationUnreachable(Host)",3,"-","-","-","-",84B,ipv4,ipv4,84B,"10.0.0.20","10.0.0.20",Error,Error,"beats_input_raw_event","beats_input_raw_event",icmp,icmp
"Oct 23, 2022 @ 22:31:09.909",1,1,rQhBBYQBBe9fLFWuNlZs,"packetbeat-2022.10.23","-",webserver,webserver,84B,"10.0.0.20","10.0.0.20","-","10.0.0.20","10.0.0.20",icmp,icmp,"-","Oct 23, 2022 @ 22:31:09.909",connection,connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04","Debian GNU/Linux","Debian GNU/Linux","11 (bullseye)","11 (bullseye)",1,"DestinationUnreachable(Host)","DestinationUnreachable(Host)",3,"-","-","-","-",84B,ipv4,ipv4,84B,"10.0.0.20","10.0.0.20",Error,Error,"beats_input_raw_event","beats_input_raw_event",icmp,icmp
"Oct 23, 2022 @ 22:31:09.909",1,1,dwhBBYQBBe9fLFWuNldt,"packetbeat-2022.10.23","-",webserver,webserver,84B,"10.0.0.20","10.0.0.20","-","10.0.0.20","10.0.0.20",icmp,icmp,"-","Oct 23, 2022 @ 22:31:09.909",connection,connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04","Debian GNU/Linux","Debian GNU/Linux","11 (bullseye)","11 (bullseye)",1,"DestinationUnreachable(Host)","DestinationUnreachable(Host)",3,"-","-","-","-",84B,ipv4,ipv4,84B,"10.0.0.20","10.0.0.20",Error,Error,"beats_input_raw_event","beats_input_raw_event",icmp,icmp
"Oct 23, 2022 @ 22:31:09.909",1,1,AwhBBYQBBe9fLFWuNlds,"packetbeat-2022.10.23","-",webserver,webserver,84B,"10.0.0.20","10.0.0.20","-","10.0.0.20","10.0.0.20",icmp,icmp,"-","Oct 23, 2022 @ 22:31:09.909",connection,connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04","Debian GNU/Linux","Debian GNU/Linux","11 (bullseye)","11 (bullseye)",1,"DestinationUnreachable(Host)","DestinationUnreachable(Host)",3,"-","-","-","-",84B,ipv4,ipv4,84B,"10.0.0.20","10.0.0.20",Error,Error,"beats_input_raw_event","beats_input_raw_event",icmp,icmp
"Oct 23, 2022 @ 22:31:09.909",1,1,VQhBBYQBBe9fLFWuNlds,"packetbeat-2022.10.23","-",webserver,webserver,84B,"10.0.0.20","10.0.0.20","-","10.0.0.20","10.0.0.20",icmp,icmp,"-","Oct 23, 2022 @ 22:31:09.909",connection,connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04","Debian GNU/Linux","Debian GNU/Linux","11 (bullseye)","11 (bullseye)",1,"DestinationUnreachable(Host)","DestinationUnreachable(Host)",3,"-","-","-","-",84B,ipv4,ipv4,84B,"10.0.0.20","10.0.0.20",Error,Error,"beats_input_raw_event","beats_input_raw_event",icmp,icmp
"Oct 23, 2022 @ 22:31:09.909",1,1,8QhBBYQBBe9fLFWuNlZs,"packetbeat-2022.10.23","-",webserver,webserver,84B,"10.0.0.20","10.0.0.20","-","10.0.0.20","10.0.0.20",icmp,icmp,"-","Oct 23, 2022 @ 22:31:09.909",connection,connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04","Debian GNU/Linux","Debian GNU/Linux","11 (bullseye)","11 (bullseye)",1,"DestinationUnreachable(Host)","DestinationUnreachable(Host)",3,"-","-","-","-",84B,ipv4,ipv4,84B,"10.0.0.20","10.0.0.20",Error,Error,"beats_input_raw_event","beats_input_raw_event",icmp,icmp
