"@timestamp","_id","_index","_score","agent.ephemeral_id","agent.hostname","agent.id","agent.name","agent.type","agent.version","ecs.version","event.action","event.category","event.dataset","event.ingested","event.kind","event.module","event.outcome","event.timezone","event.type","fileset.name","host.architecture","host.containerized","host.hostname","host.id","host.ip","host.mac","host.name","host.os.codename","host.os.family","host.os.kernel","host.os.name","host.os.name.text","host.os.platform","host.os.type","host.os.version","input.type","log.file.path","log.offset",message,"process.name","process.name.text","process.pid","related.hosts","related.ip","related.user","service.type","source.ip","source.port","system.auth.ssh.event","system.auth.ssh.method","system.auth.sudo.command","system.auth.sudo.pwd","system.auth.sudo.tty","system.auth.sudo.user",tags,"user.effective.name","user.effective.name.text","user.id","user.name","user.name.text"
"Oct 23, 2022 @ 09:10:01.000",PkSbBYQBLP1KQkzRvtp9,".ds-syslog-8.3.3-2022.10.22-000001","-","f0311737-5a0f-41c9-b95b-f4cdcc240021",hostB,"ca22d2f7-c7ee-45c7-8226-52e57177e264",hostB,filebeat,"8.3.3","1.12.0","-","-","system.auth","Oct 23, 2022 @ 09:10:03.773",event,system,"-","+00:00","-",auth,"-","-","x86_64",true,hostB,e67772bfd3fb48be5d19410c6353e448,"10.0.0.3","02:42:0a:00:00:03",hostB,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/auth.log","5,232","pam_limits(cron:session): Could not set limit for 'core' to soft=-1, hard=-1: Operation not permitted; uid=0,euid=0",CRON,CRON,167,hostB,"-","-",system,"-","-","-","-","-","-","-","-","-","-","_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb","-","-","-","-","-"
"Oct 23, 2022 @ 09:10:01.000",hUSbBYQBLP1KQkzR6dqk,".ds-syslog-8.3.3-2022.10.22-000001","-","f0311737-5a0f-41c9-b95b-f4cdcc240021",hostB,"ca22d2f7-c7ee-45c7-8226-52e57177e264",hostB,filebeat,"8.3.3","1.12.0","-","-","system.syslog","Oct 23, 2022 @ 09:10:14.820",event,system,"-","+00:00","-",syslog,"-","-","x86_64",true,hostB,e67772bfd3fb48be5d19410c6353e448,"10.0.0.3","02:42:0a:00:00:03",hostB,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/syslog",700,"(root) CMD (ping -c2 8.8.8.8 > /root/ping.txt)",CRON,CRON,170,hostB,"-","-",system,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Oct 23, 2022 @ 09:05:02.000",tESXBYQBLP1KQkzRUdKR,".ds-syslog-8.3.3-2022.10.22-000001","-","f0311737-5a0f-41c9-b95b-f4cdcc240021",hostB,"ca22d2f7-c7ee-45c7-8226-52e57177e264",hostB,filebeat,"8.3.3","1.12.0","-","-","system.auth","Oct 23, 2022 @ 09:05:13.744",event,system,"-","+00:00","-",auth,"-","-","x86_64",true,hostB,e67772bfd3fb48be5d19410c6353e448,"10.0.0.3","02:42:0a:00:00:03",hostB,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/auth.log","4,914","pam_unix(cron:session): session closed for user root",CRON,CRON,162,hostB,"-",root,system,"-","-","-","-","-","-","-","-","-","-","_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb","-","-","-",root,root
"Oct 23, 2022 @ 09:05:01.000",o0SXBYQBLP1KQkzRPtIL,".ds-syslog-8.3.3-2022.10.22-000001","-","f0311737-5a0f-41c9-b95b-f4cdcc240021",hostB,"ca22d2f7-c7ee-45c7-8226-52e57177e264",hostB,filebeat,"8.3.3","1.12.0","-","-","system.auth","Oct 23, 2022 @ 09:05:08.745",event,system,"-","+00:00","-",auth,"-","-","x86_64",true,hostB,e67772bfd3fb48be5d19410c6353e448,"10.0.0.3","02:42:0a:00:00:03",hostB,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/auth.log","4,533","pam_env(cron:session): Unable to open env file: /etc/default/locale: No such file or directory",CRON,CRON,162,hostB,"-","-",system,"-","-","-","-","-","-","-","-","-","-","_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb","-","-","-","-","-"
"Oct 23, 2022 @ 09:05:01.000",pESXBYQBLP1KQkzRPtIL,".ds-syslog-8.3.3-2022.10.22-000001","-","f0311737-5a0f-41c9-b95b-f4cdcc240021",hostB,"ca22d2f7-c7ee-45c7-8226-52e57177e264",hostB,filebeat,"8.3.3","1.12.0","-","-","system.auth","Oct 23, 2022 @ 09:05:08.746",event,system,"-","+00:00","-",auth,"-","-","x86_64",true,hostB,e67772bfd3fb48be5d19410c6353e448,"10.0.0.3","02:42:0a:00:00:03",hostB,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/auth.log","4,661","pam_unix(cron:session): session opened for user root(uid=0) by (uid=0)",CRON,CRON,162,hostB,"-","root(uid=0)",system,"-","-","-","-","-","-","-","-","-","-","_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb","root(uid=0)","root(uid=0)",0,"(empty)","(empty)"
"Oct 23, 2022 @ 09:05:01.000",pUSXBYQBLP1KQkzRPtIL,".ds-syslog-8.3.3-2022.10.22-000001","-","f0311737-5a0f-41c9-b95b-f4cdcc240021",hostB,"ca22d2f7-c7ee-45c7-8226-52e57177e264",hostB,filebeat,"8.3.3","1.12.0","-","-","system.auth","Oct 23, 2022 @ 09:05:08.747",event,system,"-","+00:00","-",auth,"-","-","x86_64",true,hostB,e67772bfd3fb48be5d19410c6353e448,"10.0.0.3","02:42:0a:00:00:03",hostB,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/auth.log","4,765","pam_limits(cron:session): Could not set limit for 'core' to soft=-1, hard=-1: Operation not permitted; uid=0,euid=0",CRON,CRON,162,hostB,"-","-",system,"-","-","-","-","-","-","-","-","-","-","_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb","-","-","-","-","-"
"Oct 23, 2022 @ 09:05:01.000",pkSXBYQBLP1KQkzRQtIf,".ds-syslog-8.3.3-2022.10.22-000001","-","f0311737-5a0f-41c9-b95b-f4cdcc240021",hostB,"ca22d2f7-c7ee-45c7-8226-52e57177e264",hostB,filebeat,"8.3.3","1.12.0","-","-","system.syslog","Oct 23, 2022 @ 09:05:09.790",event,system,"-","+00:00","-",syslog,"-","-","x86_64",true,hostB,e67772bfd3fb48be5d19410c6353e448,"10.0.0.3","02:42:0a:00:00:03",hostB,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/syslog",620,"(root) CMD (ping -c2 8.8.8.8 > /root/ping.txt)",CRON,CRON,164,hostB,"-","-",system,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Oct 23, 2022 @ 09:00:02.000",20SSBYQBLP1KQkzRqskP,".ds-syslog-8.3.3-2022.10.22-000001","-","f0311737-5a0f-41c9-b95b-f4cdcc240021",hostB,"ca22d2f7-c7ee-45c7-8226-52e57177e264",hostB,filebeat,"8.3.3","1.12.0","-","-","system.auth","Oct 23, 2022 @ 09:00:08.718",event,system,"-","+00:00","-",auth,"-","-","x86_64",true,hostB,e67772bfd3fb48be5d19410c6353e448,"10.0.0.3","02:42:0a:00:00:03",hostB,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/auth.log","4,447","pam_unix(cron:session): session closed for user root",CRON,CRON,157,hostB,"-",root,system,"-","-","-","-","-","-","-","-","-","-","_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb","-","-","-",root,root
"Oct 23, 2022 @ 09:00:01.000",40SSBYQBLP1KQkzRvcmt,".ds-syslog-8.3.3-2022.10.22-000001","-","f0311737-5a0f-41c9-b95b-f4cdcc240021",hostB,"ca22d2f7-c7ee-45c7-8226-52e57177e264",hostB,filebeat,"8.3.3","1.12.0","-","-","system.syslog","Oct 23, 2022 @ 09:00:13.740",event,system,"-","+00:00","-",syslog,"-","-","x86_64",true,hostB,e67772bfd3fb48be5d19410c6353e448,"10.0.0.3","02:42:0a:00:00:03",hostB,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/syslog",540,"(root) CMD (ping -c2 8.8.8.8 > /root/ping.txt)",CRON,CRON,159,hostB,"-","-",system,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Oct 23, 2022 @ 09:00:01.000",mkSSBYQBLP1KQkzRksme,".ds-syslog-8.3.3-2022.10.22-000001","-","f0311737-5a0f-41c9-b95b-f4cdcc240021",hostB,"ca22d2f7-c7ee-45c7-8226-52e57177e264",hostB,filebeat,"8.3.3","1.12.0","-","-","system.auth","Oct 23, 2022 @ 09:00:02.717",event,system,"-","+00:00","-",auth,"-","-","x86_64",true,hostB,e67772bfd3fb48be5d19410c6353e448,"10.0.0.3","02:42:0a:00:00:03",hostB,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/auth.log","4,066","pam_env(cron:session): Unable to open env file: /etc/default/locale: No such file or directory",CRON,CRON,157,hostB,"-","-",system,"-","-","-","-","-","-","-","-","-","-","_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb","-","-","-","-","-"
"Oct 23, 2022 @ 09:00:01.000",m0SSBYQBLP1KQkzRksme,".ds-syslog-8.3.3-2022.10.22-000001","-","f0311737-5a0f-41c9-b95b-f4cdcc240021",hostB,"ca22d2f7-c7ee-45c7-8226-52e57177e264",hostB,filebeat,"8.3.3","1.12.0","-","-","system.auth","Oct 23, 2022 @ 09:00:02.718",event,system,"-","+00:00","-",auth,"-","-","x86_64",true,hostB,e67772bfd3fb48be5d19410c6353e448,"10.0.0.3","02:42:0a:00:00:03",hostB,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/auth.log","4,194","pam_unix(cron:session): session opened for user root(uid=0) by (uid=0)",CRON,CRON,157,hostB,"-","root(uid=0)",system,"-","-","-","-","-","-","-","-","-","-","_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb","root(uid=0)","root(uid=0)",0,"(empty)","(empty)"
"Oct 23, 2022 @ 09:00:01.000",nUSSBYQBLP1KQkzRlsmG,".ds-syslog-8.3.3-2022.10.22-000001","-","f0311737-5a0f-41c9-b95b-f4cdcc240021",hostB,"ca22d2f7-c7ee-45c7-8226-52e57177e264",hostB,filebeat,"8.3.3","1.12.0","-","-","system.auth","Oct 23, 2022 @ 09:00:03.717",event,system,"-","+00:00","-",auth,"-","-","x86_64",true,hostB,e67772bfd3fb48be5d19410c6353e448,"10.0.0.3","02:42:0a:00:00:03",hostB,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/auth.log","4,298","pam_limits(cron:session): Could not set limit for 'core' to soft=-1, hard=-1: Operation not permitted; uid=0,euid=0",CRON,CRON,157,hostB,"-","-",system,"-","-","-","-","-","-","-","-","-","-","_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb","-","-","-","-","-"
"Oct 23, 2022 @ 08:55:02.000",aUSOBYQBLP1KQkzRJb6g,".ds-syslog-8.3.3-2022.10.22-000001","-","f0311737-5a0f-41c9-b95b-f4cdcc240021",hostB,"ca22d2f7-c7ee-45c7-8226-52e57177e264",hostB,filebeat,"8.3.3","1.12.0","-","-","system.auth","Oct 23, 2022 @ 08:55:12.671",event,system,"-","+00:00","-",auth,"-","-","x86_64",true,hostB,e67772bfd3fb48be5d19410c6353e448,"10.0.0.3","02:42:0a:00:00:03",hostB,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/auth.log","3,980","pam_unix(cron:session): session closed for user root",CRON,CRON,151,hostB,"-",root,system,"-","-","-","-","-","-","-","-","-","-","_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb","-","-","-",root,root
"Oct 23, 2022 @ 08:55:01.000",P0SOBYQBLP1KQkzREr4a,".ds-syslog-8.3.3-2022.10.22-000001","-","f0311737-5a0f-41c9-b95b-f4cdcc240021",hostB,"ca22d2f7-c7ee-45c7-8226-52e57177e264",hostB,filebeat,"8.3.3","1.12.0","-","-","system.auth","Oct 23, 2022 @ 08:55:07.671",event,system,"-","+00:00","-",auth,"-","-","x86_64",true,hostB,e67772bfd3fb48be5d19410c6353e448,"10.0.0.3","02:42:0a:00:00:03",hostB,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/auth.log","3,599","pam_env(cron:session): Unable to open env file: /etc/default/locale: No such file or directory",CRON,CRON,151,hostB,"-","-",system,"-","-","-","-","-","-","-","-","-","-","_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb","-","-","-","-","-"
"Oct 23, 2022 @ 08:55:01.000",QESOBYQBLP1KQkzREr4a,".ds-syslog-8.3.3-2022.10.22-000001","-","f0311737-5a0f-41c9-b95b-f4cdcc240021",hostB,"ca22d2f7-c7ee-45c7-8226-52e57177e264",hostB,filebeat,"8.3.3","1.12.0","-","-","system.auth","Oct 23, 2022 @ 08:55:07.672",event,system,"-","+00:00","-",auth,"-","-","x86_64",true,hostB,e67772bfd3fb48be5d19410c6353e448,"10.0.0.3","02:42:0a:00:00:03",hostB,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/auth.log","3,727","pam_unix(cron:session): session opened for user root(uid=0) by (uid=0)",CRON,CRON,151,hostB,"-","root(uid=0)",system,"-","-","-","-","-","-","-","-","-","-","_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb","root(uid=0)","root(uid=0)",0,"(empty)","(empty)"
"Oct 23, 2022 @ 08:55:01.000",QUSOBYQBLP1KQkzREr4a,".ds-syslog-8.3.3-2022.10.22-000001","-","f0311737-5a0f-41c9-b95b-f4cdcc240021",hostB,"ca22d2f7-c7ee-45c7-8226-52e57177e264",hostB,filebeat,"8.3.3","1.12.0","-","-","system.auth","Oct 23, 2022 @ 08:55:07.673",event,system,"-","+00:00","-",auth,"-","-","x86_64",true,hostB,e67772bfd3fb48be5d19410c6353e448,"10.0.0.3","02:42:0a:00:00:03",hostB,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/auth.log","3,831","pam_limits(cron:session): Could not set limit for 'core' to soft=-1, hard=-1: Operation not permitted; uid=0,euid=0",CRON,CRON,151,hostB,"-","-",system,"-","-","-","-","-","-","-","-","-","-","_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb","-","-","-","-","-"
"Oct 23, 2022 @ 08:55:01.000",YUSOBYQBLP1KQkzRFr4p,".ds-syslog-8.3.3-2022.10.22-000001","-","f0311737-5a0f-41c9-b95b-f4cdcc240021",hostB,"ca22d2f7-c7ee-45c7-8226-52e57177e264",hostB,filebeat,"8.3.3","1.12.0","-","-","system.syslog","Oct 23, 2022 @ 08:55:08.713",event,system,"-","+00:00","-",syslog,"-","-","x86_64",true,hostB,e67772bfd3fb48be5d19410c6353e448,"10.0.0.3","02:42:0a:00:00:03",hostB,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/syslog",460,"(root) CMD (ping -c2 8.8.8.8 > /root/ping.txt)",CRON,CRON,153,hostB,"-","-",system,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Oct 23, 2022 @ 08:52:21.000",kkSLBYQBLP1KQkzRjbh8,".ds-syslog-8.3.3-2022.10.22-000001","-","f0311737-5a0f-41c9-b95b-f4cdcc240021",hostB,"ca22d2f7-c7ee-45c7-8226-52e57177e264",hostB,filebeat,"8.3.3","1.12.0","-","-","system.auth","Oct 23, 2022 @ 08:52:22.650",event,system,"-","+00:00","-",auth,"-","-","x86_64",true,hostB,e67772bfd3fb48be5d19410c6353e448,"10.0.0.3","02:42:0a:00:00:03",hostB,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/auth.log","3,130","pam_unix(runuser:session): session closed for user root",runuser,runuser,122,hostB,"-",root,system,"-","-","-","-","-","-","-","-","-","-","_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb","-","-","-",root,root
"Oct 23, 2022 @ 08:52:21.000",k0SLBYQBLP1KQkzRjbh8,".ds-syslog-8.3.3-2022.10.22-000001","-","f0311737-5a0f-41c9-b95b-f4cdcc240021",hostB,"ca22d2f7-c7ee-45c7-8226-52e57177e264",hostB,filebeat,"8.3.3","1.12.0","-","-","system.auth","Oct 23, 2022 @ 08:52:22.651",event,system,"-","+00:00","-",auth,"-","-","x86_64",true,hostB,e67772bfd3fb48be5d19410c6353e448,"10.0.0.3","02:42:0a:00:00:03",hostB,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/auth.log","3,222","pam_unix(sudo:session): session closed for user root",sudo,sudo,116,hostB,"-",root,system,"-","-","-","-","-","-","-","-","-","-","_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb","-","-","-",root,root
"Oct 23, 2022 @ 08:52:21.000",lESLBYQBLP1KQkzRjbh8,".ds-syslog-8.3.3-2022.10.22-000001","-","f0311737-5a0f-41c9-b95b-f4cdcc240021",hostB,"ca22d2f7-c7ee-45c7-8226-52e57177e264",hostB,filebeat,"8.3.3","1.12.0","-","-","system.auth","Oct 23, 2022 @ 08:52:22.651",event,system,"-","+00:00","-",auth,"-","-","x86_64",true,hostB,e67772bfd3fb48be5d19410c6353e448,"10.0.0.3","02:42:0a:00:00:03",hostB,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/auth.log","3,308","    root : PWD=/ ; USER=root ; COMMAND=/usr/sbin/service cron start",sudo,sudo,135,hostB,"-","-",system,"-","-","-","-","-","-","-","-","-","-","_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb","-","-","-","-","-"
"Oct 23, 2022 @ 08:52:21.000",lUSLBYQBLP1KQkzRjbh8,".ds-syslog-8.3.3-2022.10.22-000001","-","f0311737-5a0f-41c9-b95b-f4cdcc240021",hostB,"ca22d2f7-c7ee-45c7-8226-52e57177e264",hostB,filebeat,"8.3.3","1.12.0","-","-","system.auth","Oct 23, 2022 @ 08:52:22.652",event,system,"-","+00:00","-",auth,"-","-","x86_64",true,hostB,e67772bfd3fb48be5d19410c6353e448,"10.0.0.3","02:42:0a:00:00:03",hostB,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/auth.log","3,409","pam_unix(sudo:session): session opened for user root(uid=0) by (uid=0)",sudo,sudo,135,hostB,"-","root(uid=0)",system,"-","-","-","-","-","-","-","-","-","-","_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb","root(uid=0)","root(uid=0)",0,"(empty)","(empty)"
"Oct 23, 2022 @ 08:52:21.000",m0SLBYQBLP1KQkzRlbhb,".ds-syslog-8.3.3-2022.10.22-000001","-","0b7bd1f7-3805-4244-8e01-a6e8e0a1af90",hostA,"ac9f0ce6-0f58-421b-b284-8cc9a9f5e338",hostA,filebeat,"8.3.3","1.12.0","-","-","system.auth","Oct 23, 2022 @ 08:52:24.666",event,system,"-","+00:00","-",auth,"-","-","x86_64",true,hostA,0ad54b19244aee72bbb16ea56353e439,"10.0.0.2","02:42:0a:00:00:02",hostA,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/auth.log","4,478","pam_unix(runuser:session): session closed for user root",runuser,runuser,888,hostA,"-",root,system,"-","-","-","-","-","-","-","-","-","-","_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb","-","-","-",root,root
"Oct 23, 2022 @ 08:52:21.000",0USLBYQBLP1KQkzRobgC,".ds-syslog-8.3.3-2022.10.22-000001","-","f0311737-5a0f-41c9-b95b-f4cdcc240021",hostB,"ca22d2f7-c7ee-45c7-8226-52e57177e264",hostB,filebeat,"8.3.3","1.12.0","-","-","system.auth","Oct 23, 2022 @ 08:52:27.649",event,system,"-","+00:00","-",auth,"-","-","x86_64",true,hostB,e67772bfd3fb48be5d19410c6353e448,"10.0.0.3","02:42:0a:00:00:03",hostB,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/auth.log","3,513","pam_unix(sudo:session): session closed for user root",sudo,sudo,135,hostB,"-",root,system,"-","-","-","-","-","-","-","-","-","-","_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb","-","-","-",root,root
"Oct 23, 2022 @ 08:52:21.000",7kSLBYQBLP1KQkzRpbga,".ds-syslog-8.3.3-2022.10.22-000001","-","f0311737-5a0f-41c9-b95b-f4cdcc240021",hostB,"ca22d2f7-c7ee-45c7-8226-52e57177e264",hostB,filebeat,"8.3.3","1.12.0","-","-","system.syslog","Oct 23, 2022 @ 08:52:28.697",event,system,"-","+00:00","-",syslog,"-","-","x86_64",true,hostB,e67772bfd3fb48be5d19410c6353e448,"10.0.0.3","02:42:0a:00:00:03",hostB,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/syslog",77,"(CRON) INFO (pidfile fd = 3)",cron,cron,141,hostB,"-","-",system,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Oct 23, 2022 @ 08:52:21.000",70SLBYQBLP1KQkzRpbga,".ds-syslog-8.3.3-2022.10.22-000001","-","f0311737-5a0f-41c9-b95b-f4cdcc240021",hostB,"ca22d2f7-c7ee-45c7-8226-52e57177e264",hostB,filebeat,"8.3.3","1.12.0","-","-","system.syslog","Oct 23, 2022 @ 08:52:28.697",event,system,"-","+00:00","-",syslog,"-","-","x86_64",true,hostB,e67772bfd3fb48be5d19410c6353e448,"10.0.0.3","02:42:0a:00:00:03",hostB,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/syslog",139,"(CRON) STARTUP (fork ok)",cron,cron,142,hostB,"-","-",system,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Oct 23, 2022 @ 08:52:21.000",8ESLBYQBLP1KQkzRpbga,".ds-syslog-8.3.3-2022.10.22-000001","-","f0311737-5a0f-41c9-b95b-f4cdcc240021",hostB,"ca22d2f7-c7ee-45c7-8226-52e57177e264",hostB,filebeat,"8.3.3","1.12.0","-","-","system.syslog","Oct 23, 2022 @ 08:52:28.698",event,system,"-","+00:00","-",syslog,"-","-","x86_64",true,hostB,e67772bfd3fb48be5d19410c6353e448,"10.0.0.3","02:42:0a:00:00:03",hostB,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/syslog",197,"Error: bad username; while reading /etc/cron.d/crontab",cron,cron,142,hostB,"-","-",system,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Oct 23, 2022 @ 08:52:21.000",8USLBYQBLP1KQkzRpbga,".ds-syslog-8.3.3-2022.10.22-000001","-","f0311737-5a0f-41c9-b95b-f4cdcc240021",hostB,"ca22d2f7-c7ee-45c7-8226-52e57177e264",hostB,filebeat,"8.3.3","1.12.0","-","-","system.syslog","Oct 23, 2022 @ 08:52:28.698",event,system,"-","+00:00","-",syslog,"-","-","x86_64",true,hostB,e67772bfd3fb48be5d19410c6353e448,"10.0.0.3","02:42:0a:00:00:03",hostB,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/syslog",285,"(*system*crontab) ERROR (Syntax error, this crontab file will be ignored)",cron,cron,142,hostB,"-","-",system,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Oct 23, 2022 @ 08:52:21.000",8kSLBYQBLP1KQkzRqLjg,".ds-syslog-8.3.3-2022.10.22-000001","-","0b7bd1f7-3805-4244-8e01-a6e8e0a1af90",hostA,"ac9f0ce6-0f58-421b-b284-8cc9a9f5e338",hostA,filebeat,"8.3.3","1.12.0","-","-","system.auth","Oct 23, 2022 @ 08:52:29.663",event,system,"-","+00:00","-",auth,"-","-","x86_64",true,hostA,0ad54b19244aee72bbb16ea56353e439,"10.0.0.2","02:42:0a:00:00:02",hostA,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/auth.log","4,570","pam_unix(sudo:session): session closed for user root",sudo,sudo,881,hostA,"-",root,system,"-","-","-","-","-","-","-","-","-","-","_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb","-","-","-",root,root
"Oct 23, 2022 @ 08:52:21.000",M0SLBYQBLP1KQkzRuLmk,".ds-syslog-8.3.3-2022.10.22-000001","-","f0311737-5a0f-41c9-b95b-f4cdcc240021",hostB,"ca22d2f7-c7ee-45c7-8226-52e57177e264",hostB,filebeat,"8.3.3","1.12.0","-","-","system.syslog","Oct 23, 2022 @ 08:52:33.699",event,system,"-","+00:00","-",syslog,"-","-","x86_64",true,hostB,e67772bfd3fb48be5d19410c6353e448,"10.0.0.3","02:42:0a:00:00:03",hostB,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/syslog",392,"(CRON) INFO (Running @reboot jobs)",cron,cron,142,hostB,"-","-",system,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
