@timestamp,agent.hostname,bytes_in,bytes_out,destination.bytes,destination.ip,destination.packets,destination.port,event.duration,event.end,event.start,event.type,flow.final,host.id,host.ip,host.mac,host.os.codename,host.os.family,host.os.kernel,host.os.name,host.os.type,host.os.version,network.bytes,network.packets,network.transport,network.type,source.bytes,source.ip,source.packets,source.port
"Oct 24, 2022 @ 23:32:00.000",dvwa_web,551,952,952,127.0.0.1,5,80,"5,124,244,384","Oct 24, 2022 @ 23:31:02.770","Oct 24, 2022 @ 23:30:57.646","connection, end",True,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),"1,503",10,tcp,ipv4,551,127.0.0.1,5,"48,802"
"Oct 24, 2022 @ 23:32:00.000",dvwa_web,551,956,956,127.0.0.1,5,80,"4,611,580,585","Oct 24, 2022 @ 23:31:12.498","Oct 24, 2022 @ 23:31:07.886","connection, end",True,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),"1,507",10,tcp,ipv4,551,127.0.0.1,5,"44,144"
"Oct 24, 2022 @ 23:32:00.000",dvwa_web,735,"1,461","1,461",123.123.123.123,4,80,"1,107,835","Oct 24, 2022 @ 23:31:11.982","Oct 24, 2022 @ 23:31:11.981","connection, end",True,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),"2,196",10,tcp,ipv4,735,123.123.123.4,6,"50,670"
"Oct 24, 2022 @ 23:32:00.000",dvwa_web,697,557,557,10.10.10.20,6,"3,306","343,600","Oct 24, 2022 @ 23:31:11.982","Oct 24, 2022 @ 23:31:11.981","connection, end",True,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),"1,254",14,tcp,ipv4,697,10.10.10.10,8,"51,202"
"Oct 24, 2022 @ 23:32:00.000",dvwa_web,553,546,546,10.10.10.20,6,"3,306","130,150","Oct 24, 2022 @ 23:31:11.982","Oct 24, 2022 @ 23:31:11.982","connection, end",True,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),"1,099",12,tcp,ipv4,553,10.10.10.10,6,"51,206"
"Oct 24, 2022 @ 23:32:00.000",dvwa_web,"1,548","3,687","3,687",123.123.123.123,6,80,"834,089","Oct 24, 2022 @ 23:31:11.983","Oct 24, 2022 @ 23:31:11.982","connection, end",True,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),"5,235",15,tcp,ipv4,"1,548",123.123.123.4,9,"50,674"
"Oct 24, 2022 @ 23:32:00.000",dvwa_web,"1,079","1,565","1,565",10.10.10.20,8,"3,306","371,910","Oct 24, 2022 @ 23:31:11.983","Oct 24, 2022 @ 23:31:11.982","connection, end",True,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),"2,644",18,tcp,ipv4,"1,079",10.10.10.10,10,"51,220"
"Oct 24, 2022 @ 23:32:00.000",dvwa_web,621,478,478,10.10.10.20,5,"3,306","234,820","Oct 24, 2022 @ 23:31:11.983","Oct 24, 2022 @ 23:31:11.982","connection, end",True,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),"1,099",12,tcp,ipv4,621,10.10.10.10,7,"51,230"
"Oct 24, 2022 @ 23:32:00.000",dvwa_web,814,"2,242","2,242",123.123.123.123,4,80,"617,249","Oct 24, 2022 @ 23:31:11.984","Oct 24, 2022 @ 23:31:11.983","connection, end",True,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),"3,056",10,tcp,ipv4,814,123.123.123.4,6,"50,686"
"Oct 24, 2022 @ 23:32:00.000",dvwa_web,805,799,799,10.10.10.20,7,"3,306","306,680","Oct 24, 2022 @ 23:31:11.983","Oct 24, 2022 @ 23:31:11.983","connection, end",True,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),"1,604",16,tcp,ipv4,805,10.10.10.10,9,"51,238"
"Oct 24, 2022 @ 23:32:00.000",dvwa_web,553,546,546,10.10.10.20,6,"3,306","156,489","Oct 24, 2022 @ 23:31:11.983","Oct 24, 2022 @ 23:31:11.983","connection, end",True,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),"1,099",12,tcp,ipv4,553,10.10.10.10,6,"51,254"
"Oct 24, 2022 @ 23:32:00.000",dvwa_web,814,"2,149","2,149",123.123.123.123,4,80,"564,359","Oct 24, 2022 @ 23:31:11.984","Oct 24, 2022 @ 23:31:11.984","connection, end",True,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),"2,963",10,tcp,ipv4,814,123.123.123.4,6,"50,700"
"Oct 24, 2022 @ 23:32:00.000",dvwa_web,629,625,625,10.10.10.20,7,"3,306","239,930","Oct 24, 2022 @ 23:31:11.984","Oct 24, 2022 @ 23:31:11.984","connection, end",True,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),"1,254",14,tcp,ipv4,629,10.10.10.10,7,"51,260"
"Oct 24, 2022 @ 23:32:00.000",dvwa_web,553,546,546,10.10.10.20,6,"3,306","114,040","Oct 24, 2022 @ 23:31:11.984","Oct 24, 2022 @ 23:31:11.984","connection, end",True,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),"1,099",12,tcp,ipv4,553,10.10.10.10,6,"51,262"
"Oct 24, 2022 @ 23:32:00.000",dvwa_web,813,"1,971","1,971",123.123.123.123,4,80,"555,170","Oct 24, 2022 @ 23:31:11.985","Oct 24, 2022 @ 23:31:11.984","connection, end",True,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),"2,784",10,tcp,ipv4,813,123.123.123.4,6,"50,702"
"Oct 24, 2022 @ 23:32:00.000",dvwa_web,629,625,625,10.10.10.20,7,"3,306","227,530","Oct 24, 2022 @ 23:31:11.984","Oct 24, 2022 @ 23:31:11.984","connection, end",True,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),"1,254",14,tcp,ipv4,629,10.10.10.10,7,"51,276"
"Oct 24, 2022 @ 23:32:00.000",dvwa_web,621,478,478,10.10.10.20,5,"3,306","108,630","Oct 24, 2022 @ 23:31:11.984","Oct 24, 2022 @ 23:31:11.984","connection, end",True,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),"1,099",12,tcp,ipv4,621,10.10.10.10,7,"51,288"
"Oct 24, 2022 @ 23:32:00.000",dvwa_web,"1,255","1,755","1,755",123.123.123.123,5,80,"2,192,672","Oct 24, 2022 @ 23:31:11.987","Oct 24, 2022 @ 23:31:11.985","connection, end",True,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),"3,010",12,tcp,ipv4,"1,255",123.123.123.4,7,"50,714"
"Oct 24, 2022 @ 23:32:00.000",dvwa_web,697,557,557,10.10.10.20,6,"3,306","351,460","Oct 24, 2022 @ 23:31:11.986","Oct 24, 2022 @ 23:31:11.985","connection, end",True,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),"1,254",14,tcp,ipv4,697,10.10.10.10,8,"51,304"
"Oct 24, 2022 @ 23:32:00.000",dvwa_web,621,478,478,10.10.10.20,5,"3,306","151,910","Oct 24, 2022 @ 23:31:11.986","Oct 24, 2022 @ 23:31:11.985","connection, end",True,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),"1,099",12,tcp,ipv4,621,10.10.10.10,7,"51,318"
"Oct 24, 2022 @ 23:32:00.000",dvwa_web,551,955,955,127.0.0.1,5,80,"5,119,742,127","Oct 24, 2022 @ 23:31:22.733","Oct 24, 2022 @ 23:31:17.614","connection, end",True,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),"1,506",10,tcp,ipv4,551,127.0.0.1,5,"47,044"
"Oct 24, 2022 @ 23:32:00.000",dvwa_web,735,"1,461","1,461",123.123.123.123,4,80,"711,569","Oct 24, 2022 @ 23:31:24.270","Oct 24, 2022 @ 23:31:24.270","connection, end",True,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),"2,196",10,tcp,ipv4,735,123.123.123.3,6,"49,638"
"Oct 24, 2022 @ 23:32:00.000",dvwa_web,697,557,557,10.10.10.20,6,"3,306","445,529","Oct 24, 2022 @ 23:31:24.270","Oct 24, 2022 @ 23:31:24.270","connection, end",True,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),"1,254",14,tcp,ipv4,697,10.10.10.10,8,"45,832"
"Oct 24, 2022 @ 23:32:00.000",dvwa_web,621,478,478,10.10.10.20,5,"3,306","239,919","Oct 24, 2022 @ 23:31:24.270","Oct 24, 2022 @ 23:31:24.270","connection, end",True,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),"1,099",12,tcp,ipv4,621,10.10.10.10,7,"45,836"
"Oct 24, 2022 @ 23:32:00.000",dvwa_web,"1,548","3,687","3,687",123.123.123.123,6,80,"1,680,376","Oct 24, 2022 @ 23:31:24.272","Oct 24, 2022 @ 23:31:24.270","connection, end",True,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),"5,235",15,tcp,ipv4,"1,548",123.123.123.3,9,"49,640"
"Oct 24, 2022 @ 23:32:00.000",dvwa_web,"1,011","1,633","1,633",10.10.10.20,9,"3,306","571,989","Oct 24, 2022 @ 23:31:24.272","Oct 24, 2022 @ 23:31:24.271","connection, end",True,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),"2,644",18,tcp,ipv4,"1,011",10.10.10.10,9,"45,846"
"Oct 24, 2022 @ 23:32:00.000",dvwa_web,621,478,478,10.10.10.20,5,"3,306","516,129","Oct 24, 2022 @ 23:31:24.272","Oct 24, 2022 @ 23:31:24.271","connection, end",True,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),"1,099",12,tcp,ipv4,621,10.10.10.10,7,"45,854"
"Oct 24, 2022 @ 23:32:00.000",dvwa_web,816,"2,203","2,203",123.123.123.123,4,80,"1,068,638","Oct 24, 2022 @ 23:31:24.273","Oct 24, 2022 @ 23:31:24.272","connection, end",True,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),"3,019",10,tcp,ipv4,816,123.123.123.3,6,"49,644"
"Oct 24, 2022 @ 23:32:00.000",dvwa_web,629,625,625,10.10.10.20,7,"3,306","355,230","Oct 24, 2022 @ 23:31:24.272","Oct 24, 2022 @ 23:31:24.272","connection, end",True,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),"1,254",14,tcp,ipv4,629,10.10.10.10,7,"45,870"
"Oct 24, 2022 @ 23:32:00.000",dvwa_web,553,546,546,10.10.10.20,6,"3,306","107,850","Oct 24, 2022 @ 23:31:24.272","Oct 24, 2022 @ 23:31:24.272","connection, end",True,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),"1,099",12,tcp,ipv4,553,10.10.10.10,6,"45,882"
"Oct 24, 2022 @ 23:32:00.000",dvwa_web,815,"1,992","1,992",123.123.123.123,4,80,"714,949","Oct 24, 2022 @ 23:31:24.273","Oct 24, 2022 @ 23:31:24.273","connection, end",True,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),"2,807",10,tcp,ipv4,815,123.123.123.3,6,"49,648"
"Oct 24, 2022 @ 23:32:00.000",dvwa_web,629,625,625,10.10.10.20,7,"3,306","287,220","Oct 24, 2022 @ 23:31:24.273","Oct 24, 2022 @ 23:31:24.273","connection, end",True,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),"1,254",14,tcp,ipv4,629,10.10.10.10,7,"45,892"
"Oct 24, 2022 @ 23:32:00.000",dvwa_web,621,478,478,10.10.10.20,5,"3,306","120,790","Oct 24, 2022 @ 23:31:24.273","Oct 24, 2022 @ 23:31:24.273","connection, end",True,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),"1,099",12,tcp,ipv4,621,10.10.10.10,7,"45,908"
"Oct 24, 2022 @ 23:32:00.000",dvwa_web,814,"2,242","2,242",123.123.123.123,4,80,"763,758","Oct 24, 2022 @ 23:31:24.274","Oct 24, 2022 @ 23:31:24.273","connection, end",True,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),"3,056",10,tcp,ipv4,814,123.123.123.3,6,"49,660"
"Oct 24, 2022 @ 23:32:00.000",dvwa_web,805,799,799,10.10.10.20,7,"3,306","301,520","Oct 24, 2022 @ 23:31:24.274","Oct 24, 2022 @ 23:31:24.274","connection, end",True,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),"1,604",16,tcp,ipv4,805,10.10.10.10,9,"45,920"
"Oct 24, 2022 @ 23:32:00.000",dvwa_web,621,478,478,10.10.10.20,5,"3,306","181,760","Oct 24, 2022 @ 23:31:24.274","Oct 24, 2022 @ 23:31:24.274","connection, end",True,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),"1,099",12,tcp,ipv4,621,10.10.10.10,7,"45,934"
"Oct 24, 2022 @ 23:32:00.000",dvwa_web,"1,255","1,754","1,754",123.123.123.123,5,80,"553,470","Oct 24, 2022 @ 23:31:24.275","Oct 24, 2022 @ 23:31:24.274","connection, end",True,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),"3,009",12,tcp,ipv4,"1,255",123.123.123.3,7,"49,674"
"Oct 24, 2022 @ 23:32:00.000",dvwa_web,629,625,625,10.10.10.20,7,"3,306","231,350","Oct 24, 2022 @ 23:31:24.274","Oct 24, 2022 @ 23:31:24.274","connection, end",True,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),"1,254",14,tcp,ipv4,629,10.10.10.10,7,"45,950"
"Oct 24, 2022 @ 23:32:00.000",dvwa_web,621,478,478,10.10.10.20,5,"3,306","106,720","Oct 24, 2022 @ 23:31:24.275","Oct 24, 2022 @ 23:31:24.274","connection, end",True,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),"1,099",12,tcp,ipv4,621,10.10.10.10,7,"45,962"
"Oct 24, 2022 @ 23:32:00.000",dvwa_web,551,957,957,127.0.0.1,5,80,"4,839,603,703","Oct 24, 2022 @ 23:31:32.589","Oct 24, 2022 @ 23:31:27.750",connection,False,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),"1,508",10,tcp,ipv4,551,127.0.0.1,5,"34,960"
"Oct 24, 2022 @ 23:32:00.000",dvwa_web,735,"1,460","1,460",123.123.123.123,4,80,"629,860","Oct 24, 2022 @ 23:31:36.686","Oct 24, 2022 @ 23:31:36.686",connection,False,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),"2,195",10,tcp,ipv4,735,123.123.123.2,6,"49,302"
"Oct 24, 2022 @ 23:32:00.000",dvwa_web,697,557,557,10.10.10.20,6,"3,306","257,580","Oct 24, 2022 @ 23:31:36.686","Oct 24, 2022 @ 23:31:36.686",connection,False,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),"1,254",14,tcp,ipv4,697,10.10.10.10,8,"56,732"
"Oct 24, 2022 @ 23:32:00.000",dvwa_web,553,546,546,10.10.10.20,6,"3,306","103,830","Oct 24, 2022 @ 23:31:36.686","Oct 24, 2022 @ 23:31:36.686",connection,False,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),"1,099",12,tcp,ipv4,553,10.10.10.10,6,"56,736"
"Oct 24, 2022 @ 23:32:00.000",dvwa_web,"1,548","3,687","3,687",123.123.123.123,6,80,"1,390,027","Oct 24, 2022 @ 23:31:36.688","Oct 24, 2022 @ 23:31:36.686",connection,False,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),"5,235",15,tcp,ipv4,"1,548",123.123.123.2,9,"49,312"
"Oct 24, 2022 @ 23:32:00.000",dvwa_web,"1,079","1,565","1,565",10.10.10.20,8,"3,306","296,980","Oct 24, 2022 @ 23:31:36.687","Oct 24, 2022 @ 23:31:36.687",connection,False,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),"2,644",18,tcp,ipv4,"1,079",10.10.10.10,10,"56,752"
"Oct 24, 2022 @ 23:32:00.000",dvwa_web,553,546,546,10.10.10.20,6,"3,306","169,680","Oct 24, 2022 @ 23:31:36.687","Oct 24, 2022 @ 23:31:36.687",connection,False,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),"1,099",12,tcp,ipv4,553,10.10.10.10,6,"56,754"
"Oct 24, 2022 @ 23:32:00.000",dvwa_web,819,"3,875","3,875",123.123.123.123,4,80,"1,095,971","Oct 24, 2022 @ 23:31:36.689","Oct 24, 2022 @ 23:31:36.688",connection,False,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),"4,694",10,tcp,ipv4,819,123.123.123.2,6,"49,316"
"Oct 24, 2022 @ 23:32:00.000",dvwa_web,629,625,625,10.10.10.20,7,"3,306","253,689","Oct 24, 2022 @ 23:31:36.688","Oct 24, 2022 @ 23:31:36.688",connection,False,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),"1,254",14,tcp,ipv4,629,10.10.10.10,7,"56,756"
"Oct 24, 2022 @ 23:32:00.000",dvwa_web,553,546,546,10.10.10.20,6,"3,306","158,744","Oct 24, 2022 @ 23:31:36.688","Oct 24, 2022 @ 23:31:36.688",connection,False,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),"1,099",12,tcp,ipv4,553,10.10.10.10,6,"56,764"
"Oct 24, 2022 @ 23:32:00.000",dvwa_web,813,"2,004","2,004",123.123.123.123,4,80,"509,059","Oct 24, 2022 @ 23:31:36.689","Oct 24, 2022 @ 23:31:36.689",connection,False,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),"2,817",10,tcp,ipv4,813,123.123.123.2,6,"49,324"
"Oct 24, 2022 @ 23:32:00.000",dvwa_web,697,557,557,10.10.10.20,6,"3,306","223,819","Oct 24, 2022 @ 23:31:36.689","Oct 24, 2022 @ 23:31:36.689",connection,False,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),"1,254",14,tcp,ipv4,697,10.10.10.10,8,"56,772"
"Oct 24, 2022 @ 23:32:00.000",dvwa_web,553,546,546,10.10.10.20,6,"3,306","104,820","Oct 24, 2022 @ 23:31:36.689","Oct 24, 2022 @ 23:31:36.689",connection,False,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),"1,099",12,tcp,ipv4,553,10.10.10.10,6,"56,780"
"Oct 24, 2022 @ 23:32:00.000",dvwa_web,813,"1,971","1,971",123.123.123.123,4,80,"2,328,927","Oct 24, 2022 @ 23:31:36.692","Oct 24, 2022 @ 23:31:36.689",connection,False,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),"2,784",10,tcp,ipv4,813,123.123.123.2,6,"49,336"
