@timestamp,@version,@version.keyword,_id,_index,_score,agent.name,agent.name.keyword,destination.bytes,destination.ip,destination.ip.keyword,destination.packets,destination.port,event.action,event.action.keyword,event.dataset,event.dataset.keyword,event.end,event.start,event.type,event.type.keyword,flow.final,flow.id,flow.id.keyword,host.mac,host.mac.keyword,host.os.name,host.os.name.keyword,host.os.version,host.os.version.keyword,network.bytes,network.packets,network.type,network.type.keyword,source.bytes,source.ip,source.ip.keyword,source.packets,source.port,tags,tags.keyword,type,type.keyword
"Oct 25, 2022 @ 01:20:50.497",1,1,HuMCC4QB7xRA9XP566Gg,packetbeat-2022.10.24,-,webserver,webserver,232B,192.168.106.130,192.168.106.130,4,8001,network_flow,network_flow,flow,flow,"Oct 25, 2022 @ 01:20:14.992","Oct 25, 2022 @ 01:20:05.301",connection,connection,FALSE,EAT/////AP//////CP8AAAGsEQAEwKh3qdDPQR8,EAT/////AP//////CP8AAAGsEQAEwKh3qdDPQR8,"02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,Debian GNU/Linux,11 (bullseye),11 (bullseye),552B,9,ipv4,ipv4,320B,172.17.0.4,172.17.0.4,5,53200,beats_input_raw_event,beats_input_raw_event,flow,flow
"Oct 25, 2022 @ 01:20:40.497",1,1,LOMCC4QB7xRA9XP5xKCJ,packetbeat-2022.10.24,-,webserver,webserver,176B,192.168.106.130,192.168.106.130,3,8001,network_flow,network_flow,flow,flow,"Oct 25, 2022 @ 01:20:25.191","Oct 25, 2022 @ 01:20:14.992",connection,connection,FALSE,EAT/////AP//////CP8AAAGsEQAEwKh3qdrPQR8,EAT/////AP//////CP8AAAGsEQAEwKh3qdrPQR8,"02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,Debian GNU/Linux,11 (bullseye),11 (bullseye),496B,8,ipv4,ipv4,320B,172.17.0.4,172.17.0.4,5,53210,beats_input_raw_event,beats_input_raw_event,flow,flow
"Oct 25, 2022 @ 01:20:40.497",1,1,OeMCC4QB7xRA9XP5xKCO,packetbeat-2022.10.24,-,webserver,webserver,232B,192.168.106.130,192.168.106.130,4,8001,network_flow,network_flow,flow,flow,"Oct 25, 2022 @ 01:20:35.391","Oct 25, 2022 @ 01:20:25.191",connection,connection,FALSE,EAT/////AP//////CP8AAAGsEQAEwKh3qebPQR8,EAT/////AP//////CP8AAAGsEQAEwKh3qebPQR8,"02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,Debian GNU/Linux,11 (bullseye),11 (bullseye),552B,9,ipv4,ipv4,320B,172.17.0.4,172.17.0.4,5,53222,beats_input_raw_event,beats_input_raw_event,flow,flow
"Oct 25, 2022 @ 01:20:40.497",1,1,O-MCC4QB7xRA9XP5xKCP,packetbeat-2022.10.24,-,webserver,webserver,232B,192.168.106.130,192.168.106.130,4,8001,network_flow,network_flow,flow,flow,"Oct 25, 2022 @ 01:20:05.302","Oct 25, 2022 @ 01:19:55.101",connection,connection,FALSE,EAT/////AP//////CP8AAAGsEQAEwKh3qcjPQR8,EAT/////AP//////CP8AAAGsEQAEwKh3qcjPQR8,"02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,Debian GNU/Linux,11 (bullseye),11 (bullseye),552B,9,ipv4,ipv4,320B,172.17.0.4,172.17.0.4,5,53192,beats_input_raw_event,beats_input_raw_event,flow,flow
"Oct 25, 2022 @ 01:20:40.497",1,1,LuMCC4QB7xRA9XP5xKCN,packetbeat-2022.10.24,-,webserver,webserver,232B,192.168.106.130,192.168.106.130,4,8001,network_flow,network_flow,flow,flow,"Oct 25, 2022 @ 01:20:14.992","Oct 25, 2022 @ 01:20:05.301",connection,connection,FALSE,EAT/////AP//////CP8AAAGsEQAEwKh3qdDPQR8,EAT/////AP//////CP8AAAGsEQAEwKh3qdDPQR8,"02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,Debian GNU/Linux,11 (bullseye),11 (bullseye),552B,9,ipv4,ipv4,320B,172.17.0.4,172.17.0.4,5,53200,beats_input_raw_event,beats_input_raw_event,flow,flow
"Oct 25, 2022 @ 01:20:40.497",1,1,N-MCC4QB7xRA9XP5xKCO,packetbeat-2022.10.24,-,webserver,webserver,120B,192.168.106.130,192.168.106.130,2,8001,network_flow,network_flow,flow,flow,"Oct 25, 2022 @ 01:20:35.391","Oct 25, 2022 @ 01:20:35.391",connection,connection,FALSE,EAT/////AP//////CP8AAAGsEQAEwKh3qe7PQR8,EAT/////AP//////CP8AAAGsEQAEwKh3qe7PQR8,"02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,Debian GNU/Linux,11 (bullseye),11 (bullseye),384B,6,ipv4,ipv4,264B,172.17.0.4,172.17.0.4,4,53230,beats_input_raw_event,beats_input_raw_event,flow,flow
"Oct 25, 2022 @ 01:20:30.498",1,1,SeMCC4QB7xRA9XP5nZ9-,packetbeat-2022.10.24,-,webserver,webserver,176B,192.168.106.130,192.168.106.130,3,8001,network_flow,network_flow,flow,flow,"Oct 25, 2022 @ 01:20:25.191","Oct 25, 2022 @ 01:20:14.992",connection,connection,FALSE,EAT/////AP//////CP8AAAGsEQAEwKh3qdrPQR8,EAT/////AP//////CP8AAAGsEQAEwKh3qdrPQR8,"02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,Debian GNU/Linux,11 (bullseye),11 (bullseye),496B,8,ipv4,ipv4,320B,172.17.0.4,172.17.0.4,5,53210,beats_input_raw_event,beats_input_raw_event,flow,flow
"Oct 25, 2022 @ 01:20:30.498",1,1,TOMCC4QB7xRA9XP5nZ-B,packetbeat-2022.10.24,-,webserver,webserver,176B,192.168.106.130,192.168.106.130,3,8001,network_flow,network_flow,flow,flow,"Oct 25, 2022 @ 01:19:35.211","Oct 25, 2022 @ 01:19:25.012","connection, end","connection, end",TRUE,EAT/////AP//////CP8AAAGsEQAEwKh3qa7PQR8,EAT/////AP//////CP8AAAGsEQAEwKh3qa7PQR8,"02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,Debian GNU/Linux,11 (bullseye),11 (bullseye),496B,8,ipv4,ipv4,320B,172.17.0.4,172.17.0.4,5,53166,beats_input_raw_event,beats_input_raw_event,flow,flow
"Oct 25, 2022 @ 01:20:30.498",1,1,VOMCC4QB7xRA9XP5nZ-B,packetbeat-2022.10.24,-,webserver,webserver,176B,192.168.106.130,192.168.106.130,3,8001,network_flow,network_flow,flow,flow,"Oct 25, 2022 @ 01:19:55.101","Oct 25, 2022 @ 01:19:44.901","connection, end","connection, end",TRUE,EAT/////AP//////CP8AAAGsEQAEwKh3qcDPQR8,EAT/////AP//////CP8AAAGsEQAEwKh3qcDPQR8,"02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,Debian GNU/Linux,11 (bullseye),11 (bullseye),496B,8,ipv4,ipv4,320B,172.17.0.4,172.17.0.4,5,53184,beats_input_raw_event,beats_input_raw_event,flow,flow
"Oct 25, 2022 @ 01:20:30.498",1,1,V-MCC4QB7xRA9XP5nZ-C,packetbeat-2022.10.24,-,webserver,webserver,232B,192.168.106.130,192.168.106.130,4,8001,network_flow,network_flow,flow,flow,"Oct 25, 2022 @ 01:20:14.992","Oct 25, 2022 @ 01:20:05.301",connection,connection,FALSE,EAT/////AP//////CP8AAAGsEQAEwKh3qdDPQR8,EAT/////AP//////CP8AAAGsEQAEwKh3qdDPQR8,"02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,Debian GNU/Linux,11 (bullseye),11 (bullseye),552B,9,ipv4,ipv4,320B,172.17.0.4,172.17.0.4,5,53200,beats_input_raw_event,beats_input_raw_event,flow,flow
"Oct 25, 2022 @ 01:20:30.498",1,1,WuMCC4QB7xRA9XP5nZ-D,packetbeat-2022.10.24,-,webserver,webserver,232B,192.168.106.130,192.168.106.130,4,8001,network_flow,network_flow,flow,flow,"Oct 25, 2022 @ 01:20:05.302","Oct 25, 2022 @ 01:19:55.101",connection,connection,FALSE,EAT/////AP//////CP8AAAGsEQAEwKh3qcjPQR8,EAT/////AP//////CP8AAAGsEQAEwKh3qcjPQR8,"02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,Debian GNU/Linux,11 (bullseye),11 (bullseye),552B,9,ipv4,ipv4,320B,172.17.0.4,172.17.0.4,5,53192,beats_input_raw_event,beats_input_raw_event,flow,flow
"Oct 25, 2022 @ 01:20:30.498",1,1,XuMCC4QB7xRA9XP5nZ-E,packetbeat-2022.10.24,-,webserver,webserver,176B,192.168.106.130,192.168.106.130,3,8001,network_flow,network_flow,flow,flow,"Oct 25, 2022 @ 01:20:25.191","Oct 25, 2022 @ 01:20:25.191",connection,connection,FALSE,EAT/////AP//////CP8AAAGsEQAEwKh3qebPQR8,EAT/////AP//////CP8AAAGsEQAEwKh3qebPQR8,"02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,Debian GNU/Linux,11 (bullseye),11 (bullseye),440B,7,ipv4,ipv4,264B,172.17.0.4,172.17.0.4,4,53222,beats_input_raw_event,beats_input_raw_event,flow,flow
"Oct 25, 2022 @ 01:20:30.498",1,1,UeMCC4QB7xRA9XP5nZ-B,packetbeat-2022.10.24,-,webserver,webserver,176B,192.168.106.130,192.168.106.130,3,8001,network_flow,network_flow,flow,flow,"Oct 25, 2022 @ 01:19:44.901","Oct 25, 2022 @ 01:19:35.211","connection, end","connection, end",TRUE,EAT/////AP//////CP8AAAGsEQAEwKh3qbjPQR8,EAT/////AP//////CP8AAAGsEQAEwKh3qbjPQR8,"02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,Debian GNU/Linux,11 (bullseye),11 (bullseye),496B,8,ipv4,ipv4,320B,172.17.0.4,172.17.0.4,5,53176,beats_input_raw_event,beats_input_raw_event,flow,flow
"Oct 25, 2022 @ 01:20:20.498",1,1,YOMCC4QB7xRA9XP5dp5x,packetbeat-2022.10.24,-,webserver,webserver,232B,192.168.106.130,192.168.106.130,4,8001,network_flow,network_flow,flow,flow,"Oct 25, 2022 @ 01:20:05.302","Oct 25, 2022 @ 01:19:55.101",connection,connection,FALSE,EAT/////AP//////CP8AAAGsEQAEwKh3qcjPQR8,EAT/////AP//////CP8AAAGsEQAEwKh3qcjPQR8,"02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,Debian GNU/Linux,11 (bullseye),11 (bullseye),552B,9,ipv4,ipv4,320B,172.17.0.4,172.17.0.4,5,53192,beats_input_raw_event,beats_input_raw_event,flow,flow
"Oct 25, 2022 @ 01:20:20.498",1,1,Z-MCC4QB7xRA9XP5dp53,packetbeat-2022.10.24,-,webserver,webserver,176B,192.168.106.130,192.168.106.130,3,8001,network_flow,network_flow,flow,flow,"Oct 25, 2022 @ 01:19:35.211","Oct 25, 2022 @ 01:19:25.012",connection,connection,FALSE,EAT/////AP//////CP8AAAGsEQAEwKh3qa7PQR8,EAT/////AP//////CP8AAAGsEQAEwKh3qa7PQR8,"02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,Debian GNU/Linux,11 (bullseye),11 (bullseye),496B,8,ipv4,ipv4,320B,172.17.0.4,172.17.0.4,5,53166,beats_input_raw_event,beats_input_raw_event,flow,flow
"Oct 25, 2022 @ 01:20:20.498",1,1,b-MCC4QB7xRA9XP5dp58,packetbeat-2022.10.24,-,webserver,webserver,176B,192.168.106.130,192.168.106.130,3,8001,network_flow,network_flow,flow,flow,"Oct 25, 2022 @ 01:19:44.901","Oct 25, 2022 @ 01:19:35.211",connection,connection,FALSE,EAT/////AP//////CP8AAAGsEQAEwKh3qbjPQR8,EAT/////AP//////CP8AAAGsEQAEwKh3qbjPQR8,"02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,Debian GNU/Linux,11 (bullseye),11 (bullseye),496B,8,ipv4,ipv4,320B,172.17.0.4,172.17.0.4,5,53176,beats_input_raw_event,beats_input_raw_event,flow,flow
"Oct 25, 2022 @ 01:20:20.498",1,1,cuMCC4QB7xRA9XP5dp6B,packetbeat-2022.10.24,-,webserver,webserver,232B,192.168.106.130,192.168.106.130,4,8001,network_flow,network_flow,flow,flow,"Oct 25, 2022 @ 01:20:14.992","Oct 25, 2022 @ 01:20:05.301",connection,connection,FALSE,EAT/////AP//////CP8AAAGsEQAEwKh3qdDPQR8,EAT/////AP//////CP8AAAGsEQAEwKh3qdDPQR8,"02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,Debian GNU/Linux,11 (bullseye),11 (bullseye),552B,9,ipv4,ipv4,320B,172.17.0.4,172.17.0.4,5,53200,beats_input_raw_event,beats_input_raw_event,flow,flow
"Oct 25, 2022 @ 01:20:20.498",1,1,YuMCC4QB7xRA9XP5dp53,packetbeat-2022.10.24,-,webserver,webserver,120B,192.168.106.130,192.168.106.130,2,8001,network_flow,network_flow,flow,flow,"Oct 25, 2022 @ 01:20:14.992","Oct 25, 2022 @ 01:20:14.992",connection,connection,FALSE,EAT/////AP//////CP8AAAGsEQAEwKh3qdrPQR8,EAT/////AP//////CP8AAAGsEQAEwKh3qdrPQR8,"02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,Debian GNU/Linux,11 (bullseye),11 (bullseye),384B,6,ipv4,ipv4,264B,172.17.0.4,172.17.0.4,4,53210,beats_input_raw_event,beats_input_raw_event,flow,flow
"Oct 25, 2022 @ 01:20:20.498",1,1,auMCC4QB7xRA9XP5dp55,packetbeat-2022.10.24,-,webserver,webserver,176B,192.168.106.130,192.168.106.130,3,8001,network_flow,network_flow,flow,flow,"Oct 25, 2022 @ 01:19:55.101","Oct 25, 2022 @ 01:19:44.901",connection,connection,FALSE,EAT/////AP//////CP8AAAGsEQAEwKh3qcDPQR8,EAT/////AP//////CP8AAAGsEQAEwKh3qcDPQR8,"02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,Debian GNU/Linux,11 (bullseye),11 (bullseye),496B,8,ipv4,ipv4,320B,172.17.0.4,172.17.0.4,5,53184,beats_input_raw_event,beats_input_raw_event,flow,flow
"Oct 25, 2022 @ 01:20:10.498",1,1,deMCC4QB7xRA9XP5T51d,packetbeat-2022.10.24,-,webserver,webserver,176B,192.168.106.130,192.168.106.130,3,8001,network_flow,network_flow,flow,flow,"Oct 25, 2022 @ 01:19:44.901","Oct 25, 2022 @ 01:19:35.211",connection,connection,FALSE,EAT/////AP//////CP8AAAGsEQAEwKh3qbjPQR8,EAT/////AP//////CP8AAAGsEQAEwKh3qbjPQR8,"02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,Debian GNU/Linux,11 (bullseye),11 (bullseye),496B,8,ipv4,ipv4,320B,172.17.0.4,172.17.0.4,5,53176,beats_input_raw_event,beats_input_raw_event,flow,flow
"Oct 25, 2022 @ 01:20:10.498",1,1,d-MCC4QB7xRA9XP5T51h,packetbeat-2022.10.24,-,webserver,webserver,176B,192.168.106.130,192.168.106.130,3,8001,network_flow,network_flow,flow,flow,"Oct 25, 2022 @ 01:19:35.211","Oct 25, 2022 @ 01:19:25.012",connection,connection,FALSE,EAT/////AP//////CP8AAAGsEQAEwKh3qa7PQR8,EAT/////AP//////CP8AAAGsEQAEwKh3qa7PQR8,"02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,Debian GNU/Linux,11 (bullseye),11 (bullseye),496B,8,ipv4,ipv4,320B,172.17.0.4,172.17.0.4,5,53166,beats_input_raw_event,beats_input_raw_event,flow,flow
"Oct 25, 2022 @ 01:20:10.498",1,1,f-MCC4QB7xRA9XP5T51i,packetbeat-2022.10.24,-,webserver,webserver,176B,192.168.106.130,192.168.106.130,3,8001,network_flow,network_flow,flow,flow,"Oct 25, 2022 @ 01:19:55.101","Oct 25, 2022 @ 01:19:44.901",connection,connection,FALSE,EAT/////AP//////CP8AAAGsEQAEwKh3qcDPQR8,EAT/////AP//////CP8AAAGsEQAEwKh3qcDPQR8,"02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,Debian GNU/Linux,11 (bullseye),11 (bullseye),496B,8,ipv4,ipv4,320B,172.17.0.4,172.17.0.4,5,53184,beats_input_raw_event,beats_input_raw_event,flow,flow
"Oct 25, 2022 @ 01:20:10.498",1,1,feMCC4QB7xRA9XP5T51h,packetbeat-2022.10.24,-,webserver,webserver,176B,192.168.106.130,192.168.106.130,3,8001,network_flow,network_flow,flow,flow,"Oct 25, 2022 @ 01:20:05.302","Oct 25, 2022 @ 01:20:05.301",connection,connection,FALSE,EAT/////AP//////CP8AAAGsEQAEwKh3qdDPQR8,EAT/////AP//////CP8AAAGsEQAEwKh3qdDPQR8,"02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,Debian GNU/Linux,11 (bullseye),11 (bullseye),440B,7,ipv4,ipv4,264B,172.17.0.4,172.17.0.4,4,53200,beats_input_raw_event,beats_input_raw_event,flow,flow
"Oct 25, 2022 @ 01:20:10.498",1,1,g-MCC4QB7xRA9XP5T51j,packetbeat-2022.10.24,-,webserver,webserver,232B,192.168.106.130,192.168.106.130,4,8001,network_flow,network_flow,flow,flow,"Oct 25, 2022 @ 01:20:05.302","Oct 25, 2022 @ 01:19:55.101",connection,connection,FALSE,EAT/////AP//////CP8AAAGsEQAEwKh3qcjPQR8,EAT/////AP//////CP8AAAGsEQAEwKh3qcjPQR8,"02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,Debian GNU/Linux,11 (bullseye),11 (bullseye),552B,9,ipv4,ipv4,320B,172.17.0.4,172.17.0.4,5,53192,beats_input_raw_event,beats_input_raw_event,flow,flow
"Oct 25, 2022 @ 01:20:00.498",1,1,n-MCC4QB7xRA9XP5KJxS,packetbeat-2022.10.24,-,webserver,webserver,176B,192.168.106.130,192.168.106.130,3,8001,network_flow,network_flow,flow,flow,"Oct 25, 2022 @ 01:19:25.012","Oct 25, 2022 @ 01:19:15.321","connection, end","connection, end",TRUE,EAT/////AP//////CP8AAAGsEQAEwKh3qabPQR8,EAT/////AP//////CP8AAAGsEQAEwKh3qabPQR8,"02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,Debian GNU/Linux,11 (bullseye),11 (bullseye),496B,8,ipv4,ipv4,320B,172.17.0.4,172.17.0.4,5,53158,beats_input_raw_event,beats_input_raw_event,flow,flow
"Oct 25, 2022 @ 01:20:00.498",1,1,o-MCC4QB7xRA9XP5KJxU,packetbeat-2022.10.24,-,webserver,webserver,176B,192.168.106.130,192.168.106.130,3,8001,network_flow,network_flow,flow,flow,"Oct 25, 2022 @ 01:19:55.101","Oct 25, 2022 @ 01:19:55.101",connection,connection,FALSE,EAT/////AP//////CP8AAAGsEQAEwKh3qcjPQR8,EAT/////AP//////CP8AAAGsEQAEwKh3qcjPQR8,"02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,Debian GNU/Linux,11 (bullseye),11 (bullseye),440B,7,ipv4,ipv4,264B,172.17.0.4,172.17.0.4,4,53192,beats_input_raw_event,beats_input_raw_event,flow,flow
"Oct 25, 2022 @ 01:20:00.498",1,1,lOMCC4QB7xRA9XP5KJxO,packetbeat-2022.10.24,-,webserver,webserver,176B,192.168.106.130,192.168.106.130,3,8001,network_flow,network_flow,flow,flow,"Oct 25, 2022 @ 01:19:55.101","Oct 25, 2022 @ 01:19:44.901",connection,connection,FALSE,EAT/////AP//////CP8AAAGsEQAEwKh3qcDPQR8,EAT/////AP//////CP8AAAGsEQAEwKh3qcDPQR8,"02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,Debian GNU/Linux,11 (bullseye),11 (bullseye),496B,8,ipv4,ipv4,320B,172.17.0.4,172.17.0.4,5,53184,beats_input_raw_event,beats_input_raw_event,flow,flow
"Oct 25, 2022 @ 01:20:00.498",1,1,nOMCC4QB7xRA9XP5KJxS,packetbeat-2022.10.24,-,webserver,webserver,232B,192.168.106.130,192.168.106.130,4,8001,network_flow,network_flow,flow,flow,"Oct 25, 2022 @ 01:19:15.321","Oct 25, 2022 @ 01:19:05.081","connection, end","connection, end",TRUE,EAT/////AP//////CP8AAAGsEQAEwKh3qZ7PQR8,EAT/////AP//////CP8AAAGsEQAEwKh3qZ7PQR8,"02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,Debian GNU/Linux,11 (bullseye),11 (bullseye),552B,9,ipv4,ipv4,320B,172.17.0.4,172.17.0.4,5,53150,beats_input_raw_event,beats_input_raw_event,flow,flow
"Oct 25, 2022 @ 01:20:00.498",1,1,peMCC4QB7xRA9XP5KJxU,packetbeat-2022.10.24,-,webserver,webserver,176B,192.168.106.130,192.168.106.130,3,8001,network_flow,network_flow,flow,flow,"Oct 25, 2022 @ 01:19:05.081","Oct 25, 2022 @ 01:18:54.831","connection, end","connection, end",TRUE,EAT/////AP//////CP8AAAGsEQAEwKh3qZTPQR8,EAT/////AP//////CP8AAAGsEQAEwKh3qZTPQR8,"02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,Debian GNU/Linux,11 (bullseye),11 (bullseye),496B,8,ipv4,ipv4,320B,172.17.0.4,172.17.0.4,5,53140,beats_input_raw_event,beats_input_raw_event,flow,flow
"Oct 25, 2022 @ 01:20:00.498",1,1,qOMCC4QB7xRA9XP5KJxV,packetbeat-2022.10.24,-,webserver,webserver,176B,192.168.106.130,192.168.106.130,3,8001,network_flow,network_flow,flow,flow,"Oct 25, 2022 @ 01:19:44.901","Oct 25, 2022 @ 01:19:35.211",connection,connection,FALSE,EAT/////AP//////CP8AAAGsEQAEwKh3qbjPQR8,EAT/////AP//////CP8AAAGsEQAEwKh3qbjPQR8,"02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,Debian GNU/Linux,11 (bullseye),11 (bullseye),496B,8,ipv4,ipv4,320B,172.17.0.4,172.17.0.4,5,53176,beats_input_raw_event,beats_input_raw_event,flow,flow
"Oct 25, 2022 @ 01:20:00.498",1,1,luMCC4QB7xRA9XP5KJxS,packetbeat-2022.10.24,-,webserver,webserver,176B,192.168.106.130,192.168.106.130,3,8001,network_flow,network_flow,flow,flow,"Oct 25, 2022 @ 01:19:35.211","Oct 25, 2022 @ 01:19:25.012",connection,connection,FALSE,EAT/////AP//////CP8AAAGsEQAEwKh3qa7PQR8,EAT/////AP//////CP8AAAGsEQAEwKh3qa7PQR8,"02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,Debian GNU/Linux,11 (bullseye),11 (bullseye),496B,8,ipv4,ipv4,320B,172.17.0.4,172.17.0.4,5,53166,beats_input_raw_event,beats_input_raw_event,flow,flow
"Oct 25, 2022 @ 01:19:50.498",1,1,uOMCC4QB7xRA9XP5AZs_,packetbeat-2022.10.24,-,webserver,webserver,120B,192.168.106.130,192.168.106.130,2,8001,network_flow,network_flow,flow,flow,"Oct 25, 2022 @ 01:19:44.902","Oct 25, 2022 @ 01:19:44.901",connection,connection,FALSE,EAT/////AP//////CP8AAAGsEQAEwKh3qcDPQR8,EAT/////AP//////CP8AAAGsEQAEwKh3qcDPQR8,"02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,Debian GNU/Linux,11 (bullseye),11 (bullseye),384B,6,ipv4,ipv4,264B,172.17.0.4,172.17.0.4,4,53184,beats_input_raw_event,beats_input_raw_event,flow,flow
"Oct 25, 2022 @ 01:19:50.498",1,1,teMCC4QB7xRA9XP5AZs_,packetbeat-2022.10.24,-,webserver,webserver,232B,192.168.106.130,192.168.106.130,4,8001,network_flow,network_flow,flow,flow,"Oct 25, 2022 @ 01:19:15.321","Oct 25, 2022 @ 01:19:05.081",connection,connection,FALSE,EAT/////AP//////CP8AAAGsEQAEwKh3qZ7PQR8,EAT/////AP//////CP8AAAGsEQAEwKh3qZ7PQR8,"02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,Debian GNU/Linux,11 (bullseye),11 (bullseye),552B,9,ipv4,ipv4,320B,172.17.0.4,172.17.0.4,5,53150,beats_input_raw_event,beats_input_raw_event,flow,flow
"Oct 25, 2022 @ 01:19:50.498",1,1,s-MCC4QB7xRA9XP5AZs7,packetbeat-2022.10.24,-,webserver,webserver,176B,192.168.106.130,192.168.106.130,3,8001,network_flow,network_flow,flow,flow,"Oct 25, 2022 @ 01:19:35.211","Oct 25, 2022 @ 01:19:25.012",connection,connection,FALSE,EAT/////AP//////CP8AAAGsEQAEwKh3qa7PQR8,EAT/////AP//////CP8AAAGsEQAEwKh3qa7PQR8,"02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,Debian GNU/Linux,11 (bullseye),11 (bullseye),496B,8,ipv4,ipv4,320B,172.17.0.4,172.17.0.4,5,53166,beats_input_raw_event,beats_input_raw_event,flow,flow
"Oct 25, 2022 @ 01:19:50.498",1,1,veMCC4QB7xRA9XP5AZs_,packetbeat-2022.10.24,-,webserver,webserver,176B,192.168.106.130,192.168.106.130,3,8001,network_flow,network_flow,flow,flow,"Oct 25, 2022 @ 01:19:44.901","Oct 25, 2022 @ 01:19:35.211",connection,connection,FALSE,EAT/////AP//////CP8AAAGsEQAEwKh3qbjPQR8,EAT/////AP//////CP8AAAGsEQAEwKh3qbjPQR8,"02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,Debian GNU/Linux,11 (bullseye),11 (bullseye),496B,8,ipv4,ipv4,320B,172.17.0.4,172.17.0.4,5,53176,beats_input_raw_event,beats_input_raw_event,flow,flow
