"@timestamp","bytes_in","bytes_out","destination.ip","destination.port","destination.mac","host.name","source.ip","source.mac","source.port","network.transport","network.type","network.packets"
"Oct 23, 2022 @ 07:04:40.001",66B,66B,"172.20.0.4",8080,"02:42:ac:14:00:04",tomcat,"172.20.0.6","02:42:ac:14:00:06",53014,tcp,ipv4,2
"Oct 23, 2022 @ 07:04:30.002",66B,66B,"172.20.0.4",8080,"02:42:ac:14:00:04",UbuntuIns,"172.20.0.6","02:42:ac:14:00:06",53014,tcp,ipv4,2
"Oct 23, 2022 @ 07:04:30.002",66B,66B,"172.20.0.4",8080,"02:42:ac:14:00:04",tomcat,"172.20.0.6","02:42:ac:14:00:06",53014,tcp,ipv4,2
"Oct 23, 2022 @ 07:04:20.002",66B,66B,"172.20.0.4",8080,"02:42:ac:14:00:04",UbuntuIns,"172.20.0.6","02:42:ac:14:00:06",53014,tcp,ipv4,2
"Oct 23, 2022 @ 07:04:20.001",66B,66B,"172.20.0.4",8080,"02:42:ac:14:00:04",tomcat,"172.20.0.6","02:42:ac:14:00:06",53014,tcp,ipv4,2
"Oct 23, 2022 @ 07:04:00.002",66B,66B,"172.20.0.4",8080,"02:42:ac:14:00:04",UbuntuIns,"172.20.0.6","02:42:ac:14:00:06",53014,tcp,ipv4,2
"Oct 23, 2022 @ 07:04:00.000",66B,66B,"172.20.0.4",8080,"02:42:ac:14:00:04",tomcat,"172.20.0.6","02:42:ac:14:00:06",53014,tcp,ipv4,2
"Oct 23, 2022 @ 07:03:50.002",66B,66B,"172.20.0.4",8080,"02:42:ac:14:00:04",UbuntuIns,"172.20.0.6","02:42:ac:14:00:06",53014,tcp,ipv4,2
"Oct 23, 2022 @ 07:03:50.001",66B,66B,"172.20.0.4",8080,"02:42:ac:14:00:04",tomcat,"172.20.0.6","02:42:ac:14:00:06",53014,tcp,ipv4,2
"Oct 23, 2022 @ 07:03:40.002",66B,66B,"172.20.0.4",8080,"02:42:ac:14:00:04",UbuntuIns,"172.20.0.6","02:42:ac:14:00:06",53014,tcp,ipv4,2
"Oct 23, 2022 @ 07:03:40.001",66B,66B,"172.20.0.4",8080,"02:42:ac:14:00:04",tomcat,"172.20.0.6","02:42:ac:14:00:06",53014,tcp,ipv4,2
"Oct 23, 2022 @ 07:03:30.005",66B,66B,"172.20.0.4",8080,"02:42:ac:14:00:04",UbuntuIns,"172.20.0.6","02:42:ac:14:00:06",53014,tcp,ipv4,2
"Oct 23, 2022 @ 07:03:30.001",66B,66B,"172.20.0.4",8080,"02:42:ac:14:00:04",tomcat,"172.20.0.6","02:42:ac:14:00:06",53014,tcp,ipv4,2
"Oct 23, 2022 @ 07:03:20.003",66B,66B,"172.20.0.4",8080,"02:42:ac:14:00:04",UbuntuIns,"172.20.0.6","02:42:ac:14:00:06",53014,tcp,ipv4,2
"Oct 23, 2022 @ 07:03:20.001",66B,66B,"172.20.0.4",8080,"02:42:ac:14:00:04",tomcat,"172.20.0.6","02:42:ac:14:00:06",53014,tcp,ipv4,2
"Oct 23, 2022 @ 07:03:00.014",66B,66B,"172.20.0.4",8080,"02:42:ac:14:00:04",UbuntuIns,"172.20.0.6","02:42:ac:14:00:06",53014,tcp,ipv4,2
"Oct 23, 2022 @ 07:03:00.001",66B,66B,"172.20.0.4",8080,"02:42:ac:14:00:04",tomcat,"172.20.0.6","02:42:ac:14:00:06",53014,tcp,ipv4,2
"Oct 23, 2022 @ 07:02:50.002",66B,66B,"172.20.0.4",8080,"02:42:ac:14:00:04",UbuntuIns,"172.20.0.6","02:42:ac:14:00:06",53014,tcp,ipv4,2
"Oct 23, 2022 @ 07:02:50.000",66B,66B,"172.20.0.4",8080,"02:42:ac:14:00:04",tomcat,"172.20.0.6","02:42:ac:14:00:06",53014,tcp,ipv4,2
"Oct 23, 2022 @ 07:02:40.002",66B,66B,"172.20.0.4",8080,"02:42:ac:14:00:04",UbuntuIns,"172.20.0.6","02:42:ac:14:00:06",53014,tcp,ipv4,2
"Oct 23, 2022 @ 07:02:40.001",66B,66B,"172.20.0.4",8080,"02:42:ac:14:00:04",tomcat,"172.20.0.6","02:42:ac:14:00:06",53014,tcp,ipv4,2
"Oct 23, 2022 @ 07:02:30.002",66B,66B,"172.20.0.4",8080,"02:42:ac:14:00:04",UbuntuIns,"172.20.0.6","02:42:ac:14:00:06",53014,tcp,ipv4,2
"Oct 23, 2022 @ 07:02:30.001",66B,66B,"172.20.0.4",8080,"02:42:ac:14:00:04",tomcat,"172.20.0.6","02:42:ac:14:00:06",53014,tcp,ipv4,2
"Oct 23, 2022 @ 07:02:20.003",66B,66B,"172.20.0.4",8080,"02:42:ac:14:00:04",UbuntuIns,"172.20.0.6","02:42:ac:14:00:06",53014,tcp,ipv4,2
"Oct 23, 2022 @ 07:02:20.001",66B,66B,"172.20.0.4",8080,"02:42:ac:14:00:04",tomcat,"172.20.0.6","02:42:ac:14:00:06",53014,tcp,ipv4,2
"Oct 23, 2022 @ 07:02:00.002",66B,66B,"172.20.0.4",8080,"02:42:ac:14:00:04",UbuntuIns,"172.20.0.6","02:42:ac:14:00:06",53014,tcp,ipv4,2
"Oct 23, 2022 @ 07:02:00.001",66B,66B,"172.20.0.4",8080,"02:42:ac:14:00:04",tomcat,"172.20.0.6","02:42:ac:14:00:06",53014,tcp,ipv4,2
"Oct 23, 2022 @ 07:01:50.002",66B,66B,"172.20.0.4",8080,"02:42:ac:14:00:04",UbuntuIns,"172.20.0.6","02:42:ac:14:00:06",53014,tcp,ipv4,2
"Oct 23, 2022 @ 07:01:50.002",66B,66B,"172.20.0.4",8080,"02:42:ac:14:00:04",tomcat,"172.20.0.6","02:42:ac:14:00:06",53014,tcp,ipv4,2
"Oct 23, 2022 @ 07:01:40.002",66B,66B,"172.20.0.4",8080,"02:42:ac:14:00:04",UbuntuIns,"172.20.0.6","02:42:ac:14:00:06",53014,tcp,ipv4,2
"Oct 23, 2022 @ 07:01:40.001",66B,66B,"172.20.0.4",8080,"02:42:ac:14:00:04",tomcat,"172.20.0.6","02:42:ac:14:00:06",53014,tcp,ipv4,2
"Oct 23, 2022 @ 07:01:30.003",66B,66B,"172.20.0.4",8080,"02:42:ac:14:00:04",UbuntuIns,"172.20.0.6","02:42:ac:14:00:06",53014,tcp,ipv4,2
"Oct 23, 2022 @ 07:01:30.000",66B,66B,"172.20.0.4",8080,"02:42:ac:14:00:04",tomcat,"172.20.0.6","02:42:ac:14:00:06",53014,tcp,ipv4,2
"Oct 23, 2022 @ 07:01:20.002",66B,66B,"172.20.0.4",8080,"02:42:ac:14:00:04",UbuntuIns,"172.20.0.6","02:42:ac:14:00:06",53014,tcp,ipv4,2
"Oct 23, 2022 @ 07:01:20.001",66B,66B,"172.20.0.4",8080,"02:42:ac:14:00:04",tomcat,"172.20.0.6","02:42:ac:14:00:06",53014,tcp,ipv4,2
"Oct 23, 2022 @ 07:01:00.003",66B,66B,"172.20.0.4",8080,"02:42:ac:14:00:04",UbuntuIns,"172.20.0.6","02:42:ac:14:00:06",53014,tcp,ipv4,2
"Oct 23, 2022 @ 07:01:00.000",66B,66B,"172.20.0.4",8080,"02:42:ac:14:00:04",tomcat,"172.20.0.6","02:42:ac:14:00:06",53014,tcp,ipv4,2
"Oct 23, 2022 @ 07:00:50.002",66B,66B,"172.20.0.4",8080,"02:42:ac:14:00:04",UbuntuIns,"172.20.0.6","02:42:ac:14:00:06",53014,tcp,ipv4,2
"Oct 23, 2022 @ 07:00:50.001",66B,66B,"172.20.0.4",8080,"02:42:ac:14:00:04",tomcat,"172.20.0.6","02:42:ac:14:00:06",53014,tcp,ipv4,2
"Oct 23, 2022 @ 07:00:40.002",66B,66B,"172.20.0.4",8080,"02:42:ac:14:00:04",UbuntuIns,"172.20.0.6","02:42:ac:14:00:06",53014,tcp,ipv4,2
"Oct 23, 2022 @ 07:00:40.000",66B,66B,"172.20.0.4",8080,"02:42:ac:14:00:04",tomcat,"172.20.0.6","02:42:ac:14:00:06",53014,tcp,ipv4,2
"Oct 23, 2022 @ 07:00:30.003",66B,66B,"172.20.0.4",8080,"02:42:ac:14:00:04",UbuntuIns,"172.20.0.6","02:42:ac:14:00:06",53014,tcp,ipv4,2
"Oct 23, 2022 @ 07:00:30.001",66B,66B,"172.20.0.4",8080,"02:42:ac:14:00:04",tomcat,"172.20.0.6","02:42:ac:14:00:06",53014,tcp,ipv4,2
"Oct 23, 2022 @ 07:00:20.002",66B,66B,"172.20.0.4",8080,"02:42:ac:14:00:04",UbuntuIns,"172.20.0.6","02:42:ac:14:00:06",53014,tcp,ipv4,2
"Oct 23, 2022 @ 07:00:20.000",66B,66B,"172.20.0.4",8080,"02:42:ac:14:00:04",tomcat,"172.20.0.6","02:42:ac:14:00:06",53014,tcp,ipv4,2
"Oct 23, 2022 @ 07:00:00.002",66B,66B,"172.20.0.4",8080,"02:42:ac:14:00:04",UbuntuIns,"172.20.0.6","02:42:ac:14:00:06",53014,tcp,ipv4,2
"Oct 23, 2022 @ 07:00:00.002",66B,66B,"172.20.0.4",8080,"02:42:ac:14:00:04",tomcat,"172.20.0.6","02:42:ac:14:00:06",53014,tcp,ipv4,2
"Oct 23, 2022 @ 06:59:50.001",66B,66B,"172.20.0.4",8080,"02:42:ac:14:00:04",UbuntuIns,"172.20.0.6","02:42:ac:14:00:06",53014,tcp,ipv4,2
"Oct 23, 2022 @ 06:59:50.001",66B,66B,"172.20.0.4",8080,"02:42:ac:14:00:04",tomcat,"172.20.0.6","02:42:ac:14:00:06",53014,tcp,ipv4,2
"Oct 23, 2022 @ 06:59:40.002",66B,66B,"172.20.0.4",8080,"02:42:ac:14:00:04",UbuntuIns,"172.20.0.6","02:42:ac:14:00:06",53014,tcp,ipv4,2
"Oct 23, 2022 @ 06:59:40.001",66B,66B,"172.20.0.4",8080,"02:42:ac:14:00:04",tomcat,"172.20.0.6","02:42:ac:14:00:06",53014,tcp,ipv4,2
"Oct 23, 2022 @ 06:59:30.000",66B,66B,"172.20.0.4",8080,"02:42:ac:14:00:04",tomcat,"172.20.0.6","02:42:ac:14:00:06",53014,tcp,ipv4,2
"Oct 23, 2022 @ 06:59:30.000",66B,66B,"172.20.0.4",8080,"02:42:ac:14:00:04",UbuntuIns,"172.20.0.6","02:42:ac:14:00:06",53014,tcp,ipv4,2
"Oct 23, 2022 @ 06:59:20.002",66B,66B,"172.20.0.4",8080,"02:42:ac:14:00:04",UbuntuIns,"172.20.0.6","02:42:ac:14:00:06",53014,tcp,ipv4,2
"Oct 23, 2022 @ 06:59:20.001",66B,66B,"172.20.0.4",8080,"02:42:ac:14:00:04",tomcat,"172.20.0.6","02:42:ac:14:00:06",53014,tcp,ipv4,2
"Oct 23, 2022 @ 06:59:00.003",66B,66B,"172.20.0.4",8080,"02:42:ac:14:00:04",UbuntuIns,"172.20.0.6","02:42:ac:14:00:06",53014,tcp,ipv4,2
"Oct 23, 2022 @ 06:59:00.001",66B,66B,"172.20.0.4",8080,"02:42:ac:14:00:04",tomcat,"172.20.0.6","02:42:ac:14:00:06",53014,tcp,ipv4,2
"Oct 23, 2022 @ 06:58:50.003",66B,66B,"172.20.0.4",8080,"02:42:ac:14:00:04",UbuntuIns,"172.20.0.6","02:42:ac:14:00:06",53014,tcp,ipv4,2
"Oct 23, 2022 @ 06:58:50.000",66B,66B,"172.20.0.4",8080,"02:42:ac:14:00:04",tomcat,"172.20.0.6","02:42:ac:14:00:06",53014,tcp,ipv4,2
"Oct 23, 2022 @ 06:58:40.002",66B,66B,"172.20.0.4",8080,"02:42:ac:14:00:04",UbuntuIns,"172.20.0.6","02:42:ac:14:00:06",53014,tcp,ipv4,2
"Oct 23, 2022 @ 06:58:40.001",66B,66B,"172.20.0.4",8080,"02:42:ac:14:00:04",tomcat,"172.20.0.6","02:42:ac:14:00:06",53014,tcp,ipv4,2
"Oct 23, 2022 @ 06:58:30.002",66B,66B,"172.20.0.4",8080,"02:42:ac:14:00:04",UbuntuIns,"172.20.0.6","02:42:ac:14:00:06",53014,tcp,ipv4,2
"Oct 23, 2022 @ 06:58:30.000",66B,66B,"172.20.0.4",8080,"02:42:ac:14:00:04",tomcat,"172.20.0.6","02:42:ac:14:00:06",53014,tcp,ipv4,2
"Oct 23, 2022 @ 06:58:20.002",66B,66B,"172.20.0.4",8080,"02:42:ac:14:00:04",UbuntuIns,"172.20.0.6","02:42:ac:14:00:06",53014,tcp,ipv4,2
"Oct 23, 2022 @ 06:58:20.001",66B,66B,"172.20.0.4",8080,"02:42:ac:14:00:04",tomcat,"172.20.0.6","02:42:ac:14:00:06",53014,tcp,ipv4,2
"Oct 23, 2022 @ 06:58:10.003",66B,66B,"172.20.0.4",8080,"02:42:ac:14:00:04",UbuntuIns,"172.20.0.6","02:42:ac:14:00:06",53014,tcp,ipv4,2
"Oct 23, 2022 @ 06:58:10.001",66B,66B,"172.20.0.4",8080,"02:42:ac:14:00:04",tomcat,"172.20.0.6","02:42:ac:14:00:06",53014,tcp,ipv4,2
"Oct 23, 2022 @ 06:58:00.002",66B,66B,"172.20.0.4",8080,"02:42:ac:14:00:04",UbuntuIns,"172.20.0.6","02:42:ac:14:00:06",53014,tcp,ipv4,2
"Oct 23, 2022 @ 06:58:00.000",66B,66B,"172.20.0.4",8080,"02:42:ac:14:00:04",tomcat,"172.20.0.6","02:42:ac:14:00:06",53014,tcp,ipv4,2
"Oct 23, 2022 @ 06:57:50.004",66B,66B,"172.20.0.4",8080,"02:42:ac:14:00:04",UbuntuIns,"172.20.0.6","02:42:ac:14:00:06",53014,tcp,ipv4,2
"Oct 23, 2022 @ 06:57:50.001",66B,66B,"172.20.0.4",8080,"02:42:ac:14:00:04",tomcat,"172.20.0.6","02:42:ac:14:00:06",53014,tcp,ipv4,2
"Oct 23, 2022 @ 06:57:40.010",66B,66B,"172.20.0.4",8080,"02:42:ac:14:00:04",UbuntuIns,"172.20.0.6","02:42:ac:14:00:06",53014,tcp,ipv4,2
"Oct 23, 2022 @ 06:57:40.003",66B,66B,"172.20.0.4",8080,"02:42:ac:14:00:04",tomcat,"172.20.0.6","02:42:ac:14:00:06",53014,tcp,ipv4,2
"Oct 23, 2022 @ 06:57:30.008",66B,66B,"172.20.0.4",8080,"02:42:ac:14:00:04",UbuntuIns,"172.20.0.6","02:42:ac:14:00:06",53014,tcp,ipv4,2
"Oct 23, 2022 @ 06:57:30.001",132B,198B,"172.20.0.4",8080,"02:42:ac:14:00:04",tomcat,"172.20.0.1","02:42:d5:da:36:56",41286,tcp,ipv4,5
"Oct 23, 2022 @ 06:57:30.001",66B,66B,"172.20.0.4",8080,"02:42:ac:14:00:04",tomcat,"172.20.0.6","02:42:ac:14:00:06",53014,tcp,ipv4,2
"Oct 23, 2022 @ 06:57:20.002",66B,66B,"172.20.0.4",8080,"02:42:ac:14:00:04",UbuntuIns,"172.20.0.6","02:42:ac:14:00:06",53014,tcp,ipv4,2
"Oct 23, 2022 @ 06:57:20.000",66B,66B,"172.20.0.4",8080,"02:42:ac:14:00:04",tomcat,"172.20.0.6","02:42:ac:14:00:06",53014,tcp,ipv4,2
"Oct 23, 2022 @ 06:57:20.000",132B,198B,"172.20.0.4",8080,"02:42:ac:14:00:04",tomcat,"172.20.0.1","02:42:d5:da:36:56",41286,tcp,ipv4,5
"Oct 23, 2022 @ 06:57:10.002",66B,66B,"172.20.0.4",8080,"02:42:ac:14:00:04",UbuntuIns,"172.20.0.6","02:42:ac:14:00:06",53014,tcp,ipv4,2
"Oct 23, 2022 @ 06:57:10.001",132B,198B,"172.20.0.4",8080,"02:42:ac:14:00:04",tomcat,"172.20.0.1","02:42:d5:da:36:56",41286,tcp,ipv4,5
"Oct 23, 2022 @ 06:57:10.001",66B,66B,"172.20.0.4",8080,"02:42:ac:14:00:04",tomcat,"172.20.0.6","02:42:ac:14:00:06",53014,tcp,ipv4,2
"Oct 23, 2022 @ 06:57:00.003",66B,66B,"172.20.0.4",8080,"02:42:ac:14:00:04",UbuntuIns,"172.20.0.6","02:42:ac:14:00:06",53014,tcp,ipv4,2
"Oct 23, 2022 @ 06:57:00.001","2.2KB","1.2KB","172.20.0.4",8080,"02:42:ac:14:00:04",tomcat,"172.20.0.1","02:42:d5:da:36:56",41286,tcp,ipv4,15
"Oct 23, 2022 @ 06:57:00.001",66B,66B,"172.20.0.4",8080,"02:42:ac:14:00:04",tomcat,"172.20.0.6","02:42:ac:14:00:06",53014,tcp,ipv4,2
"Oct 23, 2022 @ 06:57:00.001",132B,198B,"172.20.0.4",8080,"02:42:ac:14:00:04",tomcat,"172.20.0.1","02:42:d5:da:36:56",41286,tcp,ipv4,5
"Oct 23, 2022 @ 06:56:50.016",66B,66B,"172.20.0.4",8080,"02:42:ac:14:00:04",UbuntuIns,"172.20.0.6","02:42:ac:14:00:06",53014,tcp,ipv4,2
"Oct 23, 2022 @ 06:56:50.000","2.2KB","1.2KB","172.20.0.4",8080,"02:42:ac:14:00:04",tomcat,"172.20.0.1","02:42:d5:da:36:56",41286,tcp,ipv4,15
"Oct 23, 2022 @ 06:56:50.000",66B,66B,"172.20.0.4",8080,"02:42:ac:14:00:04",tomcat,"172.20.0.6","02:42:ac:14:00:06",53014,tcp,ipv4,2
"Oct 23, 2022 @ 06:56:50.000",132B,198B,"172.20.0.4",8080,"02:42:ac:14:00:04",tomcat,"172.20.0.1","02:42:d5:da:36:56",41286,tcp,ipv4,5
"Oct 23, 2022 @ 06:56:40.002",66B,66B,"172.20.0.4",8080,"02:42:ac:14:00:04",UbuntuIns,"172.20.0.6","02:42:ac:14:00:06",53014,tcp,ipv4,2
"Oct 23, 2022 @ 06:56:40.000","2.2KB","1.2KB","172.20.0.4",8080,"02:42:ac:14:00:04",tomcat,"172.20.0.1","02:42:d5:da:36:56",41286,tcp,ipv4,15
"Oct 23, 2022 @ 06:56:40.000",66B,66B,"172.20.0.4",8080,"02:42:ac:14:00:04",tomcat,"172.20.0.6","02:42:ac:14:00:06",53014,tcp,ipv4,2
"Oct 23, 2022 @ 06:56:40.000",132B,198B,"172.20.0.4",8080,"02:42:ac:14:00:04",tomcat,"172.20.0.1","02:42:d5:da:36:56",41286,tcp,ipv4,5
"Oct 23, 2022 @ 06:56:30.003",66B,66B,"172.20.0.4",8080,"02:42:ac:14:00:04",UbuntuIns,"172.20.0.6","02:42:ac:14:00:06",53014,tcp,ipv4,2
"Oct 23, 2022 @ 06:56:30.001","2.2KB","1.2KB","172.20.0.4",8080,"02:42:ac:14:00:04",tomcat,"172.20.0.1","02:42:d5:da:36:56",41286,tcp,ipv4,15
"Oct 23, 2022 @ 06:56:30.001",66B,66B,"172.20.0.4",8080,"02:42:ac:14:00:04",tomcat,"172.20.0.6","02:42:ac:14:00:06",53014,tcp,ipv4,2
"Oct 23, 2022 @ 06:56:30.001",66B,66B,"172.20.0.4",8080,"02:42:ac:14:00:04",tomcat,"172.20.0.1","02:42:d5:da:36:56",41286,tcp,ipv4,2
"Oct 23, 2022 @ 06:56:20.003",66B,66B,"172.20.0.4",8080,"02:42:ac:14:00:04",UbuntuIns,"172.20.0.6","02:42:ac:14:00:06",53014,tcp,ipv4,2
"Oct 23, 2022 @ 06:56:20.001","2.2KB","1.2KB","172.20.0.4",8080,"02:42:ac:14:00:04",tomcat,"172.20.0.1","02:42:d5:da:36:56",41286,tcp,ipv4,15
"Oct 23, 2022 @ 06:56:20.001",66B,66B,"172.20.0.4",8080,"02:42:ac:14:00:04",tomcat,"172.20.0.6","02:42:ac:14:00:06",53014,tcp,ipv4,2
"Oct 23, 2022 @ 06:56:13.506",564B,252B,"172.20.0.4",8080,"-",tomcat,"172.20.0.1","-",41286,tcp,ipv4,"-"
"Oct 23, 2022 @ 06:56:10.005",66B,66B,"172.20.0.4",8080,"02:42:ac:14:00:04",UbuntuIns,"172.20.0.6","02:42:ac:14:00:06",53014,tcp,ipv4,2
"Oct 23, 2022 @ 06:56:10.000","1.5KB",842B,"172.20.0.4",8080,"02:42:ac:14:00:04",tomcat,"172.20.0.1","02:42:d5:da:36:56",41286,tcp,ipv4,11
"Oct 23, 2022 @ 06:56:10.000",66B,66B,"172.20.0.4",8080,"02:42:ac:14:00:04",tomcat,"172.20.0.6","02:42:ac:14:00:06",53014,tcp,ipv4,2
"Oct 23, 2022 @ 06:56:09.365",565B,252B,"172.20.0.4",8080,"-",tomcat,"172.20.0.1","-",41286,tcp,ipv4,"-"
"Oct 23, 2022 @ 06:56:04.516",564B,252B,"172.20.0.4",8080,"-",tomcat,"172.20.0.1","-",41286,tcp,ipv4,"-"
"Oct 23, 2022 @ 06:56:00.003",66B,66B,"172.20.0.4",8080,"02:42:ac:14:00:04",UbuntuIns,"172.20.0.6","02:42:ac:14:00:06",53014,tcp,ipv4,2
"Oct 23, 2022 @ 06:56:00.003",398B,"3.6KB","172.20.0.1",8080,"02:42:d5:da:36:56",UbuntuIns,"172.20.0.6","02:42:ac:14:00:06",55450,tcp,ipv4,10
"Oct 23, 2022 @ 06:56:00.003",557B,"3.6KB","172.20.0.1",8080,"02:42:d5:da:36:56",UbuntuIns,"172.20.0.6","02:42:ac:14:00:06",55466,tcp,ipv4,10
"Oct 23, 2022 @ 06:56:00.003",500B,"1.5KB","172.20.0.1",8080,"02:42:d5:da:36:56",UbuntuIns,"172.20.0.6","02:42:ac:14:00:06",55482,tcp,ipv4,10
"Oct 23, 2022 @ 06:56:00.003",495B,"1.6KB","172.20.0.1",8080,"02:42:d5:da:36:56",UbuntuIns,"172.20.0.6","02:42:ac:14:00:06",55492,tcp,ipv4,10
"Oct 23, 2022 @ 06:56:00.003",506B,"1.6KB","172.20.0.1",8080,"02:42:d5:da:36:56",UbuntuIns,"172.20.0.6","02:42:ac:14:00:06",55494,tcp,ipv4,10
"Oct 23, 2022 @ 06:56:00.003",422B,"3.6KB","172.20.0.1",8080,"02:42:d5:da:36:56",UbuntuIns,"172.20.0.6","02:42:ac:14:00:06",55496,tcp,ipv4,11
"Oct 23, 2022 @ 06:56:00.003",575B,"1.6KB","172.20.0.4",8080,"02:42:ac:14:00:04",UbuntuIns,"172.20.0.6","02:42:ac:14:00:06",55172,tcp,ipv4,11
"Oct 23, 2022 @ 06:56:00.003",399B,559B,"172.20.0.1",8080,"02:42:d5:da:36:56",UbuntuIns,"172.20.0.6","02:42:ac:14:00:06",55504,tcp,ipv4,10
"Oct 23, 2022 @ 06:56:00.003",492B,"1.6KB","172.20.0.1",8080,"02:42:d5:da:36:56",UbuntuIns,"172.20.0.6","02:42:ac:14:00:06",55512,tcp,ipv4,10
"Oct 23, 2022 @ 06:56:00.003",560B,"3.7KB","172.20.0.4",8080,"02:42:ac:14:00:04",UbuntuIns,"172.20.0.6","02:42:ac:14:00:06",55178,tcp,ipv4,12
"Oct 23, 2022 @ 06:56:00.003",718B,"3.7KB","172.20.0.4",8080,"02:42:ac:14:00:04",UbuntuIns,"172.20.0.6","02:42:ac:14:00:06",55190,tcp,ipv4,12
"Oct 23, 2022 @ 06:56:00.003",503B,"1.5KB","172.20.0.4",8080,"02:42:ac:14:00:04",UbuntuIns,"172.20.0.6","02:42:ac:14:00:06",55196,tcp,ipv4,10
"Oct 23, 2022 @ 06:56:00.003",442B,468B,"172.20.0.1",8080,"02:42:d5:da:36:56",UbuntuIns,"172.20.0.6","02:42:ac:14:00:06",55524,tcp,ipv4,11
"Oct 23, 2022 @ 06:56:00.003",557B,"3.6KB","172.20.0.1",8080,"02:42:d5:da:36:56",UbuntuIns,"172.20.0.6","02:42:ac:14:00:06",55526,tcp,ipv4,11
"Oct 23, 2022 @ 06:56:00.003",488B,"3.7KB","172.20.0.4",8080,"02:42:ac:14:00:04",UbuntuIns,"172.20.0.6","02:42:ac:14:00:06",55200,tcp,ipv4,13
"Oct 23, 2022 @ 06:56:00.003",564B,"1.6KB","172.20.0.4",8080,"02:42:ac:14:00:04",UbuntuIns,"172.20.0.6","02:42:ac:14:00:06",55210,tcp,ipv4,11
"Oct 23, 2022 @ 06:56:00.003",581B,"1.5KB","172.20.0.1",8080,"02:42:d5:da:36:56",UbuntuIns,"172.20.0.6","02:42:ac:14:00:06",55542,tcp,ipv4,11
"Oct 23, 2022 @ 06:56:00.003",568B,"1.5KB","172.20.0.1",8080,"02:42:d5:da:36:56",UbuntuIns,"172.20.0.6","02:42:ac:14:00:06",55552,tcp,ipv4,11
"Oct 23, 2022 @ 06:56:00.003",470B,"3.6KB","172.20.0.1",8080,"02:42:d5:da:36:56",UbuntuIns,"172.20.0.6","02:42:ac:14:00:06",55568,tcp,ipv4,11
"Oct 23, 2022 @ 06:56:00.003",558B,587B,"172.20.0.1",8080,"02:42:d5:da:36:56",UbuntuIns,"172.20.0.6","02:42:ac:14:00:06",55580,tcp,ipv4,11
"Oct 23, 2022 @ 06:56:00.003",622B,"1.6KB","172.20.0.4",8080,"02:42:ac:14:00:04",UbuntuIns,"172.20.0.6","02:42:ac:14:00:06",55224,tcp,ipv4,11
"Oct 23, 2022 @ 06:56:00.003",564B,"1.6KB","172.20.0.4",8080,"02:42:ac:14:00:04",UbuntuIns,"172.20.0.6","02:42:ac:14:00:06",55228,tcp,ipv4,11
"Oct 23, 2022 @ 06:56:00.003",571B,"1.5KB","172.20.0.4",8080,"02:42:ac:14:00:04",UbuntuIns,"172.20.0.6","02:42:ac:14:00:06",55244,tcp,ipv4,11
"Oct 23, 2022 @ 06:56:00.003",649B,"3.6KB","172.20.0.1",8080,"02:42:d5:da:36:56",UbuntuIns,"172.20.0.6","02:42:ac:14:00:06",55584,tcp,ipv4,10
"Oct 23, 2022 @ 06:56:00.003",561B,"1.6KB","172.20.0.4",8080,"02:42:ac:14:00:04",UbuntuIns,"172.20.0.6","02:42:ac:14:00:06",55254,tcp,ipv4,11
"Oct 23, 2022 @ 06:56:00.003",567B,"1.5KB","172.20.0.1",8080,"02:42:d5:da:36:56",UbuntuIns,"172.20.0.6","02:42:ac:14:00:06",55598,tcp,ipv4,11
"Oct 23, 2022 @ 06:56:00.003",626B,"3.7KB","172.20.0.4",8080,"02:42:ac:14:00:04",UbuntuIns,"172.20.0.6","02:42:ac:14:00:06",55258,tcp,ipv4,13
"Oct 23, 2022 @ 06:56:00.003",471B,559B,"172.20.0.1",8080,"02:42:d5:da:36:56",UbuntuIns,"172.20.0.6","02:42:ac:14:00:06",55612,tcp,ipv4,11
"Oct 23, 2022 @ 06:56:00.003",562B,"1.5KB","172.20.0.1",8080,"02:42:d5:da:36:56",UbuntuIns,"172.20.0.6","02:42:ac:14:00:06",55614,tcp,ipv4,11
"Oct 23, 2022 @ 06:56:00.003",621B,"1.6KB","172.20.0.4",8080,"02:42:ac:14:00:04",UbuntuIns,"172.20.0.6","02:42:ac:14:00:06",55268,tcp,ipv4,11
"Oct 23, 2022 @ 06:56:00.003",594B,"1.6KB","172.20.0.4",8080,"02:42:ac:14:00:04",UbuntuIns,"172.20.0.6","02:42:ac:14:00:06",55272,tcp,ipv4,11
"Oct 23, 2022 @ 06:56:00.003",577B,"3.6KB","172.20.0.1",8080,"02:42:d5:da:36:56",UbuntuIns,"172.20.0.6","02:42:ac:14:00:06",55624,tcp,ipv4,11
"Oct 23, 2022 @ 06:56:00.003",1KB,"1.5KB","172.20.0.4",8080,"02:42:ac:14:00:04",UbuntuIns,"172.20.0.6","02:42:ac:14:00:06",55274,tcp,ipv4,11
"Oct 23, 2022 @ 06:56:00.003",626B,"3.7KB","172.20.0.4",8080,"02:42:ac:14:00:04",UbuntuIns,"172.20.0.6","02:42:ac:14:00:06",55278,tcp,ipv4,13
"Oct 23, 2022 @ 06:56:00.003",575B,"1.6KB","172.20.0.4",8080,"02:42:ac:14:00:04",UbuntuIns,"172.20.0.6","02:42:ac:14:00:06",55284,tcp,ipv4,11
