,@timestamp,agent.name,client.bytes,client.ip,destination.bytes,destination.ip,event.dataset,event.end,event.start,event.type,host.mac,host.os.name,host.os.version,icmp.request.code,icmp.request.message,icmp.request.type,icmp.response.code,icmp.response.message,icmp.response.type,network.bytes,network.type,source.bytes,source.ip,status,type
570,"Oct 23, 2022 @ 22:31:09.909",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 23, 2022 @ 22:31:09.909",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
571,"Oct 23, 2022 @ 22:31:09.909",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 23, 2022 @ 22:31:09.909",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
572,"Oct 23, 2022 @ 22:31:09.909",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 23, 2022 @ 22:31:09.909",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
573,"Oct 23, 2022 @ 22:31:09.909",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 23, 2022 @ 22:31:09.909",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
574,"Oct 23, 2022 @ 22:31:09.909",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 23, 2022 @ 22:31:09.909",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
575,"Oct 23, 2022 @ 22:31:09.909",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 23, 2022 @ 22:31:09.909",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
576,"Oct 23, 2022 @ 22:31:09.909",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 23, 2022 @ 22:31:09.909",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
577,"Oct 23, 2022 @ 22:31:09.909",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 23, 2022 @ 22:31:09.909",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
578,"Oct 23, 2022 @ 22:31:09.909",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 23, 2022 @ 22:31:09.909",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
579,"Oct 23, 2022 @ 22:31:09.909",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 23, 2022 @ 22:31:09.909",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
580,"Oct 23, 2022 @ 22:31:09.909",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 23, 2022 @ 22:31:09.909",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
581,"Oct 23, 2022 @ 22:31:09.909",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 23, 2022 @ 22:31:09.909",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
582,"Oct 23, 2022 @ 22:31:09.909",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 23, 2022 @ 22:31:09.909",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
583,"Oct 23, 2022 @ 22:31:09.909",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 23, 2022 @ 22:31:09.909",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
584,"Oct 23, 2022 @ 22:31:09.909",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 23, 2022 @ 22:31:09.909",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
585,"Oct 23, 2022 @ 22:31:09.909",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 23, 2022 @ 22:31:09.909",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
586,"Oct 23, 2022 @ 22:31:09.909",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 23, 2022 @ 22:31:09.909",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
587,"Oct 23, 2022 @ 22:31:09.909",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 23, 2022 @ 22:31:09.909",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
588,"Oct 23, 2022 @ 22:31:09.899",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 23, 2022 @ 22:31:09.899",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
589,"Oct 23, 2022 @ 22:31:09.899",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 23, 2022 @ 22:31:09.899",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
590,"Oct 23, 2022 @ 22:31:09.899",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 23, 2022 @ 22:31:09.899",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
591,"Oct 23, 2022 @ 22:31:09.899",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 23, 2022 @ 22:31:09.899",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
592,"Oct 23, 2022 @ 22:31:09.899",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 23, 2022 @ 22:31:09.899",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
593,"Oct 23, 2022 @ 22:31:09.899",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 23, 2022 @ 22:31:09.899",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
594,"Oct 23, 2022 @ 22:31:09.899",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 23, 2022 @ 22:31:09.899",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
595,"Oct 23, 2022 @ 22:31:09.899",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 23, 2022 @ 22:31:09.899",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
596,"Oct 23, 2022 @ 22:31:09.899",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 23, 2022 @ 22:31:09.899",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
597,"Oct 23, 2022 @ 22:31:09.829",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 23, 2022 @ 22:31:09.829",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
598,"Oct 23, 2022 @ 22:31:09.819",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 23, 2022 @ 22:31:09.819",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
599,"Oct 23, 2022 @ 22:31:09.819",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 23, 2022 @ 22:31:09.819",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
600,"Oct 23, 2022 @ 22:31:09.819",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 23, 2022 @ 22:31:09.819",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
601,"Oct 23, 2022 @ 22:31:09.819",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 23, 2022 @ 22:31:09.819",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
602,"Oct 23, 2022 @ 22:31:09.819",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 23, 2022 @ 22:31:09.819",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
603,"Oct 23, 2022 @ 22:31:09.819",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 23, 2022 @ 22:31:09.819",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
604,"Oct 23, 2022 @ 22:31:09.819",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 23, 2022 @ 22:31:09.819",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
605,"Oct 23, 2022 @ 22:31:09.819",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 23, 2022 @ 22:31:09.819",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
606,"Oct 23, 2022 @ 22:31:09.819",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 23, 2022 @ 22:31:09.819",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
607,"Oct 23, 2022 @ 22:31:09.819",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 23, 2022 @ 22:31:09.819",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
608,"Oct 23, 2022 @ 22:31:09.819",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 23, 2022 @ 22:31:09.819",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
609,"Oct 23, 2022 @ 22:31:09.819",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 23, 2022 @ 22:31:09.819",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
610,"Oct 23, 2022 @ 22:31:09.819",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 23, 2022 @ 22:31:09.819",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
611,"Oct 23, 2022 @ 22:31:09.819",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 23, 2022 @ 22:31:09.819",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
612,"Oct 23, 2022 @ 22:31:09.819",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 23, 2022 @ 22:31:09.819",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
613,"Oct 23, 2022 @ 22:31:09.819",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 23, 2022 @ 22:31:09.819",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
614,"Oct 23, 2022 @ 22:31:09.819",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 23, 2022 @ 22:31:09.819",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
615,"Oct 23, 2022 @ 22:31:09.819",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 23, 2022 @ 22:31:09.819",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
616,"Oct 23, 2022 @ 22:31:09.819",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 23, 2022 @ 22:31:09.819",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
617,"Oct 23, 2022 @ 22:31:09.819",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 23, 2022 @ 22:31:09.819",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
618,"Oct 23, 2022 @ 22:31:09.819",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 23, 2022 @ 22:31:09.819",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
619,"Oct 23, 2022 @ 22:31:09.819",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 23, 2022 @ 22:31:09.819",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
620,"Oct 23, 2022 @ 22:31:09.819",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 23, 2022 @ 22:31:09.819",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
621,"Oct 23, 2022 @ 22:31:09.819",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 23, 2022 @ 22:31:09.819",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
622,"Oct 23, 2022 @ 22:31:09.819",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 23, 2022 @ 22:31:09.819",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
623,"Oct 23, 2022 @ 22:31:09.819",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 23, 2022 @ 22:31:09.819",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
624,"Oct 23, 2022 @ 22:31:09.819",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 23, 2022 @ 22:31:09.819",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
625,"Oct 23, 2022 @ 22:31:09.819",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 23, 2022 @ 22:31:09.819",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
626,"Oct 23, 2022 @ 22:31:09.819",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 23, 2022 @ 22:31:09.819",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
627,"Oct 23, 2022 @ 22:31:09.819",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 23, 2022 @ 22:31:09.819",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
628,"Oct 23, 2022 @ 22:31:09.819",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 23, 2022 @ 22:31:09.819",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
629,"Oct 23, 2022 @ 22:31:09.819",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 23, 2022 @ 22:31:09.819",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
630,"Oct 23, 2022 @ 22:31:09.819",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 23, 2022 @ 22:31:09.819",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
631,"Oct 23, 2022 @ 22:31:09.819",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 23, 2022 @ 22:31:09.819",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
632,"Oct 23, 2022 @ 22:31:09.749",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 23, 2022 @ 22:31:09.749",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
633,"Oct 23, 2022 @ 22:31:09.749",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 23, 2022 @ 22:31:09.749",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
634,"Oct 23, 2022 @ 22:31:09.749",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 23, 2022 @ 22:31:09.749",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
635,"Oct 23, 2022 @ 22:31:09.749",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 23, 2022 @ 22:31:09.749",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
636,"Oct 23, 2022 @ 22:31:09.749",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 23, 2022 @ 22:31:09.749",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
637,"Oct 23, 2022 @ 22:31:09.739",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 23, 2022 @ 22:31:09.739",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
638,"Oct 23, 2022 @ 22:31:09.739",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 23, 2022 @ 22:31:09.739",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
639,"Oct 23, 2022 @ 22:31:09.739",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 23, 2022 @ 22:31:09.739",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
640,"Oct 23, 2022 @ 22:31:09.739",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 23, 2022 @ 22:31:09.739",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
641,"Oct 23, 2022 @ 22:31:09.739",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 23, 2022 @ 22:31:09.739",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
642,"Oct 23, 2022 @ 22:31:09.739",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 23, 2022 @ 22:31:09.739",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
643,"Oct 23, 2022 @ 22:31:09.739",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 23, 2022 @ 22:31:09.739",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
644,"Oct 23, 2022 @ 22:31:09.739",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 23, 2022 @ 22:31:09.739",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
645,"Oct 23, 2022 @ 22:31:09.739",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 23, 2022 @ 22:31:09.739",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
646,"Oct 23, 2022 @ 22:31:09.739",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 23, 2022 @ 22:31:09.739",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
647,"Oct 23, 2022 @ 22:31:09.739",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 23, 2022 @ 22:31:09.739",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
