"@timestamp","@version","_id","_index","_score","data_stream.dataset","data_stream.namespace","data_stream.type","host.architecture","host.containerized","host.hostname","host.id","host.ip","host.mac","host.name","host.os.codename","host.os.family","host.os.kernel","host.os.name","host.os.platform","host.os.type","host.os.version","http.request.method","http.request.referrer","http.response.body.bytes","http.response.status_code","http.version","log.file.path",message,"source.address",tags,timestamp,"url.original","user_agent.original"
"Oct 25, 2022 @ 23:51:55.000",1,jI7XD4QBwtSpbtrU5zoX,".ds-logs-generic-default-2022.10.25-000001","-",generic,default,logs,"x86_64",true,41c63049a1d1,e68f59e1340d42b3bcce755dbb4df233,"10.10.10.2","02:42:0a:0a:0a:02",41c63049a1d1,hirsute,debian,"5.11.0-49-generic",Ubuntu,ubuntu,linux,"21.04 (Hirsute Hippo)",GET,"http://192.168.1.201:8888/index.php?module=Home&action=index",700,200,"1.1","/var/log/apache2/access.log","192.168.1.227 - - [25/Oct/2022:15:51:55 +0000] ""GET /index.php?module=Alerts&action=get&to_pdf=1 HTTP/1.1"" 200 700 ""http://192.168.1.201:8888/index.php?module=Home&action=index"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36""","192.168.1.227",apache,"25/Oct/2022:15:51:55 +0000","/index.php?module=Alerts&action=get&to_pdf=1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36"
"Oct 25, 2022 @ 23:51:55.000",1,jY7XD4QBwtSpbtrU5zoX,".ds-logs-generic-default-2022.10.25-000001","-",generic,default,logs,"x86_64",true,41c63049a1d1,e68f59e1340d42b3bcce755dbb4df233,"10.10.10.2","02:42:0a:0a:0a:02",41c63049a1d1,hirsute,debian,"5.11.0-49-generic",Ubuntu,ubuntu,linux,"21.04 (Hirsute Hippo)",GET,"-",396,301,"1.1","/var/log/apache2/access.log","192.168.1.210 - - [25/Oct/2022:15:51:55 +0000] ""GET / HTTP/1.1"" 301 396 ""-"" ""Elastic-Heartbeat/8.4.3 (linux; amd64; c2f2aba479653563dbaabefe0f86f5579708ec94; 2022-09-27 15:30:48 +0000 UTC)""","192.168.1.210",apache,"25/Oct/2022:15:51:55 +0000","/","Elastic-Heartbeat/8.4.3 (linux; amd64; c2f2aba479653563dbaabefe0f86f5579708ec94; 2022-09-27 15:30:48 +0000 UTC)"
"Oct 25, 2022 @ 23:51:55.000",1,jo7XD4QBwtSpbtrU5zoX,".ds-logs-generic-default-2022.10.25-000001","-",generic,default,logs,"x86_64",true,41c63049a1d1,e68f59e1340d42b3bcce755dbb4df233,"10.10.10.2","02:42:0a:0a:0a:02",41c63049a1d1,hirsute,debian,"5.11.0-49-generic",Ubuntu,ubuntu,linux,"21.04 (Hirsute Hippo)",GET,"http://192.168.1.201:8888","4,375",200,"1.1","/var/log/apache2/access.log","192.168.1.210 - - [25/Oct/2022:15:51:55 +0000] ""GET /index.php?action=Login&module=Users HTTP/1.1"" 200 4375 ""http://192.168.1.201:8888"" ""Elastic-Heartbeat/8.4.3 (linux; amd64; c2f2aba479653563dbaabefe0f86f5579708ec94; 2022-09-27 15:30:48 +0000 UTC)""","192.168.1.210",apache,"25/Oct/2022:15:51:55 +0000","/index.php?action=Login&module=Users","Elastic-Heartbeat/8.4.3 (linux; amd64; c2f2aba479653563dbaabefe0f86f5579708ec94; 2022-09-27 15:30:48 +0000 UTC)"
"Oct 25, 2022 @ 23:51:52.000",1,go7XD4QBwtSpbtrU2zpg,".ds-logs-generic-default-2022.10.25-000001","-",generic,default,logs,"x86_64",true,41c63049a1d1,e68f59e1340d42b3bcce755dbb4df233,"10.10.10.2","02:42:0a:0a:0a:02",41c63049a1d1,hirsute,debian,"5.11.0-49-generic",Ubuntu,ubuntu,linux,"21.04 (Hirsute Hippo)",GET,"-",396,301,"1.1","/var/log/apache2/access.log","10.10.10.1 - - [25/Oct/2022:15:51:52 +0000] ""GET / HTTP/1.1"" 301 396 ""-"" ""Elastic-Heartbeat/8.4.3 (linux; amd64; c2f2aba479653563dbaabefe0f86f5579708ec94; 2022-09-27 15:30:48 +0000 UTC)""","10.10.10.1",apache,"25/Oct/2022:15:51:52 +0000","/","Elastic-Heartbeat/8.4.3 (linux; amd64; c2f2aba479653563dbaabefe0f86f5579708ec94; 2022-09-27 15:30:48 +0000 UTC)"
"Oct 25, 2022 @ 23:51:52.000",1,g47XD4QBwtSpbtrU2zpg,".ds-logs-generic-default-2022.10.25-000001","-",generic,default,logs,"x86_64",true,41c63049a1d1,e68f59e1340d42b3bcce755dbb4df233,"10.10.10.2","02:42:0a:0a:0a:02",41c63049a1d1,hirsute,debian,"5.11.0-49-generic",Ubuntu,ubuntu,linux,"21.04 (Hirsute Hippo)",GET,"http://192.168.1.201:8888","4,375",200,"1.1","/var/log/apache2/access.log","10.10.10.1 - - [25/Oct/2022:15:51:52 +0000] ""GET /index.php?action=Login&module=Users HTTP/1.1"" 200 4375 ""http://192.168.1.201:8888"" ""Elastic-Heartbeat/8.4.3 (linux; amd64; c2f2aba479653563dbaabefe0f86f5579708ec94; 2022-09-27 15:30:48 +0000 UTC)""","10.10.10.1",apache,"25/Oct/2022:15:51:52 +0000","/index.php?action=Login&module=Users","Elastic-Heartbeat/8.4.3 (linux; amd64; c2f2aba479653563dbaabefe0f86f5579708ec94; 2022-09-27 15:30:48 +0000 UTC)"
"Oct 25, 2022 @ 23:51:45.000",1,MI7XD4QBwtSpbtrUvzr5,".ds-logs-generic-default-2022.10.25-000001","-",generic,default,logs,"x86_64",true,41c63049a1d1,e68f59e1340d42b3bcce755dbb4df233,"10.10.10.2","02:42:0a:0a:0a:02",41c63049a1d1,hirsute,debian,"5.11.0-49-generic",Ubuntu,ubuntu,linux,"21.04 (Hirsute Hippo)",GET,"http://192.168.1.201:8888","4,375",200,"1.1","/var/log/apache2/access.log","192.168.1.210 - - [25/Oct/2022:15:51:45 +0000] ""GET /index.php?action=Login&module=Users HTTP/1.1"" 200 4375 ""http://192.168.1.201:8888"" ""Elastic-Heartbeat/8.4.3 (linux; amd64; c2f2aba479653563dbaabefe0f86f5579708ec94; 2022-09-27 15:30:48 +0000 UTC)""","192.168.1.210",apache,"25/Oct/2022:15:51:45 +0000","/index.php?action=Login&module=Users","Elastic-Heartbeat/8.4.3 (linux; amd64; c2f2aba479653563dbaabefe0f86f5579708ec94; 2022-09-27 15:30:48 +0000 UTC)"
"Oct 25, 2022 @ 23:51:45.000",1,MY7XD4QBwtSpbtrUvzr7,".ds-logs-generic-default-2022.10.25-000001","-",generic,default,logs,"x86_64",true,41c63049a1d1,e68f59e1340d42b3bcce755dbb4df233,"10.10.10.2","02:42:0a:0a:0a:02",41c63049a1d1,hirsute,debian,"5.11.0-49-generic",Ubuntu,ubuntu,linux,"21.04 (Hirsute Hippo)",GET,"-",396,301,"1.1","/var/log/apache2/access.log","192.168.1.210 - - [25/Oct/2022:15:51:45 +0000] ""GET / HTTP/1.1"" 301 396 ""-"" ""Elastic-Heartbeat/8.4.3 (linux; amd64; c2f2aba479653563dbaabefe0f86f5579708ec94; 2022-09-27 15:30:48 +0000 UTC)""","192.168.1.210",apache,"25/Oct/2022:15:51:45 +0000","/","Elastic-Heartbeat/8.4.3 (linux; amd64; c2f2aba479653563dbaabefe0f86f5579708ec94; 2022-09-27 15:30:48 +0000 UTC)"
"Oct 25, 2022 @ 23:51:42.000",1,J47XD4QBwtSpbtrUtDo8,".ds-logs-generic-default-2022.10.25-000001","-",generic,default,logs,"x86_64",true,41c63049a1d1,e68f59e1340d42b3bcce755dbb4df233,"10.10.10.2","02:42:0a:0a:0a:02",41c63049a1d1,hirsute,debian,"5.11.0-49-generic",Ubuntu,ubuntu,linux,"21.04 (Hirsute Hippo)",GET,"http://192.168.1.201:8888","4,375",200,"1.1","/var/log/apache2/access.log","10.10.10.1 - - [25/Oct/2022:15:51:42 +0000] ""GET /index.php?action=Login&module=Users HTTP/1.1"" 200 4375 ""http://192.168.1.201:8888"" ""Elastic-Heartbeat/8.4.3 (linux; amd64; c2f2aba479653563dbaabefe0f86f5579708ec94; 2022-09-27 15:30:48 +0000 UTC)""","10.10.10.1",apache,"25/Oct/2022:15:51:42 +0000","/index.php?action=Login&module=Users","Elastic-Heartbeat/8.4.3 (linux; amd64; c2f2aba479653563dbaabefe0f86f5579708ec94; 2022-09-27 15:30:48 +0000 UTC)"
"Oct 25, 2022 @ 23:51:42.000",1,KI7XD4QBwtSpbtrUtDpL,".ds-logs-generic-default-2022.10.25-000001","-",generic,default,logs,"x86_64",true,41c63049a1d1,e68f59e1340d42b3bcce755dbb4df233,"10.10.10.2","02:42:0a:0a:0a:02",41c63049a1d1,hirsute,debian,"5.11.0-49-generic",Ubuntu,ubuntu,linux,"21.04 (Hirsute Hippo)",GET,"-",396,301,"1.1","/var/log/apache2/access.log","10.10.10.1 - - [25/Oct/2022:15:51:42 +0000] ""GET / HTTP/1.1"" 301 396 ""-"" ""Elastic-Heartbeat/8.4.3 (linux; amd64; c2f2aba479653563dbaabefe0f86f5579708ec94; 2022-09-27 15:30:48 +0000 UTC)""","10.10.10.1",apache,"25/Oct/2022:15:51:42 +0000","/","Elastic-Heartbeat/8.4.3 (linux; amd64; c2f2aba479653563dbaabefe0f86f5579708ec94; 2022-09-27 15:30:48 +0000 UTC)"
"Oct 25, 2022 @ 23:51:35.000",1,1Y7XD4QBwtSpbtrUmDmt,".ds-logs-generic-default-2022.10.25-000001","-",generic,default,logs,"x86_64",true,41c63049a1d1,e68f59e1340d42b3bcce755dbb4df233,"10.10.10.2","02:42:0a:0a:0a:02",41c63049a1d1,hirsute,debian,"5.11.0-49-generic",Ubuntu,ubuntu,linux,"21.04 (Hirsute Hippo)",GET,"-",396,301,"1.1","/var/log/apache2/access.log","192.168.1.210 - - [25/Oct/2022:15:51:35 +0000] ""GET / HTTP/1.1"" 301 396 ""-"" ""Elastic-Heartbeat/8.4.3 (linux; amd64; c2f2aba479653563dbaabefe0f86f5579708ec94; 2022-09-27 15:30:48 +0000 UTC)""","192.168.1.210",apache,"25/Oct/2022:15:51:35 +0000","/","Elastic-Heartbeat/8.4.3 (linux; amd64; c2f2aba479653563dbaabefe0f86f5579708ec94; 2022-09-27 15:30:48 +0000 UTC)"
"Oct 25, 2022 @ 23:51:35.000",1,1o7XD4QBwtSpbtrUmDmx,".ds-logs-generic-default-2022.10.25-000001","-",generic,default,logs,"x86_64",true,41c63049a1d1,e68f59e1340d42b3bcce755dbb4df233,"10.10.10.2","02:42:0a:0a:0a:02",41c63049a1d1,hirsute,debian,"5.11.0-49-generic",Ubuntu,ubuntu,linux,"21.04 (Hirsute Hippo)",GET,"http://192.168.1.201:8888","4,376",200,"1.1","/var/log/apache2/access.log","192.168.1.210 - - [25/Oct/2022:15:51:35 +0000] ""GET /index.php?action=Login&module=Users HTTP/1.1"" 200 4376 ""http://192.168.1.201:8888"" ""Elastic-Heartbeat/8.4.3 (linux; amd64; c2f2aba479653563dbaabefe0f86f5579708ec94; 2022-09-27 15:30:48 +0000 UTC)""","192.168.1.210",apache,"25/Oct/2022:15:51:35 +0000","/index.php?action=Login&module=Users","Elastic-Heartbeat/8.4.3 (linux; amd64; c2f2aba479653563dbaabefe0f86f5579708ec94; 2022-09-27 15:30:48 +0000 UTC)"
"Oct 25, 2022 @ 23:51:32.000",1,zI7XD4QBwtSpbtrUjDnz,".ds-logs-generic-default-2022.10.25-000001","-",generic,default,logs,"x86_64",true,41c63049a1d1,e68f59e1340d42b3bcce755dbb4df233,"10.10.10.2","02:42:0a:0a:0a:02",41c63049a1d1,hirsute,debian,"5.11.0-49-generic",Ubuntu,ubuntu,linux,"21.04 (Hirsute Hippo)",GET,"-",396,301,"1.1","/var/log/apache2/access.log","10.10.10.1 - - [25/Oct/2022:15:51:32 +0000] ""GET / HTTP/1.1"" 301 396 ""-"" ""Elastic-Heartbeat/8.4.3 (linux; amd64; c2f2aba479653563dbaabefe0f86f5579708ec94; 2022-09-27 15:30:48 +0000 UTC)""","10.10.10.1",apache,"25/Oct/2022:15:51:32 +0000","/","Elastic-Heartbeat/8.4.3 (linux; amd64; c2f2aba479653563dbaabefe0f86f5579708ec94; 2022-09-27 15:30:48 +0000 UTC)"
"Oct 25, 2022 @ 23:51:32.000",1,zY7XD4QBwtSpbtrUjDnz,".ds-logs-generic-default-2022.10.25-000001","-",generic,default,logs,"x86_64",true,41c63049a1d1,e68f59e1340d42b3bcce755dbb4df233,"10.10.10.2","02:42:0a:0a:0a:02",41c63049a1d1,hirsute,debian,"5.11.0-49-generic",Ubuntu,ubuntu,linux,"21.04 (Hirsute Hippo)",GET,"http://192.168.1.201:8888","4,376",200,"1.1","/var/log/apache2/access.log","10.10.10.1 - - [25/Oct/2022:15:51:32 +0000] ""GET /index.php?action=Login&module=Users HTTP/1.1"" 200 4376 ""http://192.168.1.201:8888"" ""Elastic-Heartbeat/8.4.3 (linux; amd64; c2f2aba479653563dbaabefe0f86f5579708ec94; 2022-09-27 15:30:48 +0000 UTC)""","10.10.10.1",apache,"25/Oct/2022:15:51:32 +0000","/index.php?action=Login&module=Users","Elastic-Heartbeat/8.4.3 (linux; amd64; c2f2aba479653563dbaabefe0f86f5579708ec94; 2022-09-27 15:30:48 +0000 UTC)"
"Oct 25, 2022 @ 23:51:25.000",1,eo7XD4QBwtSpbtrUcTmj,".ds-logs-generic-default-2022.10.25-000001","-",generic,default,logs,"x86_64",true,41c63049a1d1,e68f59e1340d42b3bcce755dbb4df233,"10.10.10.2","02:42:0a:0a:0a:02",41c63049a1d1,hirsute,debian,"5.11.0-49-generic",Ubuntu,ubuntu,linux,"21.04 (Hirsute Hippo)",GET,"-",396,301,"1.1","/var/log/apache2/access.log","192.168.1.210 - - [25/Oct/2022:15:51:25 +0000] ""GET / HTTP/1.1"" 301 396 ""-"" ""Elastic-Heartbeat/8.4.3 (linux; amd64; c2f2aba479653563dbaabefe0f86f5579708ec94; 2022-09-27 15:30:48 +0000 UTC)""","192.168.1.210",apache,"25/Oct/2022:15:51:25 +0000","/","Elastic-Heartbeat/8.4.3 (linux; amd64; c2f2aba479653563dbaabefe0f86f5579708ec94; 2022-09-27 15:30:48 +0000 UTC)"
"Oct 25, 2022 @ 23:51:25.000",1,e47XD4QBwtSpbtrUcTna,".ds-logs-generic-default-2022.10.25-000001","-",generic,default,logs,"x86_64",true,41c63049a1d1,e68f59e1340d42b3bcce755dbb4df233,"10.10.10.2","02:42:0a:0a:0a:02",41c63049a1d1,hirsute,debian,"5.11.0-49-generic",Ubuntu,ubuntu,linux,"21.04 (Hirsute Hippo)",GET,"http://192.168.1.201:8888","4,375",200,"1.1","/var/log/apache2/access.log","192.168.1.210 - - [25/Oct/2022:15:51:25 +0000] ""GET /index.php?action=Login&module=Users HTTP/1.1"" 200 4375 ""http://192.168.1.201:8888"" ""Elastic-Heartbeat/8.4.3 (linux; amd64; c2f2aba479653563dbaabefe0f86f5579708ec94; 2022-09-27 15:30:48 +0000 UTC)""","192.168.1.210",apache,"25/Oct/2022:15:51:25 +0000","/index.php?action=Login&module=Users","Elastic-Heartbeat/8.4.3 (linux; amd64; c2f2aba479653563dbaabefe0f86f5579708ec94; 2022-09-27 15:30:48 +0000 UTC)"
"Oct 25, 2022 @ 23:51:22.000",1,cY7XD4QBwtSpbtrUZTnm,".ds-logs-generic-default-2022.10.25-000001","-",generic,default,logs,"x86_64",true,41c63049a1d1,e68f59e1340d42b3bcce755dbb4df233,"10.10.10.2","02:42:0a:0a:0a:02",41c63049a1d1,hirsute,debian,"5.11.0-49-generic",Ubuntu,ubuntu,linux,"21.04 (Hirsute Hippo)",GET,"-",396,301,"1.1","/var/log/apache2/access.log","10.10.10.1 - - [25/Oct/2022:15:51:22 +0000] ""GET / HTTP/1.1"" 301 396 ""-"" ""Elastic-Heartbeat/8.4.3 (linux; amd64; c2f2aba479653563dbaabefe0f86f5579708ec94; 2022-09-27 15:30:48 +0000 UTC)""","10.10.10.1",apache,"25/Oct/2022:15:51:22 +0000","/","Elastic-Heartbeat/8.4.3 (linux; amd64; c2f2aba479653563dbaabefe0f86f5579708ec94; 2022-09-27 15:30:48 +0000 UTC)"
"Oct 25, 2022 @ 23:51:22.000",1,co7XD4QBwtSpbtrUZTnm,".ds-logs-generic-default-2022.10.25-000001","-",generic,default,logs,"x86_64",true,41c63049a1d1,e68f59e1340d42b3bcce755dbb4df233,"10.10.10.2","02:42:0a:0a:0a:02",41c63049a1d1,hirsute,debian,"5.11.0-49-generic",Ubuntu,ubuntu,linux,"21.04 (Hirsute Hippo)",GET,"http://192.168.1.201:8888","4,375",200,"1.1","/var/log/apache2/access.log","10.10.10.1 - - [25/Oct/2022:15:51:22 +0000] ""GET /index.php?action=Login&module=Users HTTP/1.1"" 200 4375 ""http://192.168.1.201:8888"" ""Elastic-Heartbeat/8.4.3 (linux; amd64; c2f2aba479653563dbaabefe0f86f5579708ec94; 2022-09-27 15:30:48 +0000 UTC)""","10.10.10.1",apache,"25/Oct/2022:15:51:22 +0000","/index.php?action=Login&module=Users","Elastic-Heartbeat/8.4.3 (linux; amd64; c2f2aba479653563dbaabefe0f86f5579708ec94; 2022-09-27 15:30:48 +0000 UTC)"
"Oct 25, 2022 @ 23:51:15.000",1,H47XD4QBwtSpbtrUSjlF,".ds-logs-generic-default-2022.10.25-000001","-",generic,default,logs,"x86_64",true,41c63049a1d1,e68f59e1340d42b3bcce755dbb4df233,"10.10.10.2","02:42:0a:0a:0a:02",41c63049a1d1,hirsute,debian,"5.11.0-49-generic",Ubuntu,ubuntu,linux,"21.04 (Hirsute Hippo)",GET,"-",396,301,"1.1","/var/log/apache2/access.log","192.168.1.210 - - [25/Oct/2022:15:51:15 +0000] ""GET / HTTP/1.1"" 301 396 ""-"" ""Elastic-Heartbeat/8.4.3 (linux; amd64; c2f2aba479653563dbaabefe0f86f5579708ec94; 2022-09-27 15:30:48 +0000 UTC)""","192.168.1.210",apache,"25/Oct/2022:15:51:15 +0000","/","Elastic-Heartbeat/8.4.3 (linux; amd64; c2f2aba479653563dbaabefe0f86f5579708ec94; 2022-09-27 15:30:48 +0000 UTC)"
"Oct 25, 2022 @ 23:51:15.000",1,II7XD4QBwtSpbtrUSjlJ,".ds-logs-generic-default-2022.10.25-000001","-",generic,default,logs,"x86_64",true,41c63049a1d1,e68f59e1340d42b3bcce755dbb4df233,"10.10.10.2","02:42:0a:0a:0a:02",41c63049a1d1,hirsute,debian,"5.11.0-49-generic",Ubuntu,ubuntu,linux,"21.04 (Hirsute Hippo)",GET,"http://192.168.1.201:8888","4,375",200,"1.1","/var/log/apache2/access.log","192.168.1.210 - - [25/Oct/2022:15:51:15 +0000] ""GET /index.php?action=Login&module=Users HTTP/1.1"" 200 4375 ""http://192.168.1.201:8888"" ""Elastic-Heartbeat/8.4.3 (linux; amd64; c2f2aba479653563dbaabefe0f86f5579708ec94; 2022-09-27 15:30:48 +0000 UTC)""","192.168.1.210",apache,"25/Oct/2022:15:51:15 +0000","/index.php?action=Login&module=Users","Elastic-Heartbeat/8.4.3 (linux; amd64; c2f2aba479653563dbaabefe0f86f5579708ec94; 2022-09-27 15:30:48 +0000 UTC)"
"Oct 25, 2022 @ 23:51:12.000",1,Fo7XD4QBwtSpbtrUPzkT,".ds-logs-generic-default-2022.10.25-000001","-",generic,default,logs,"x86_64",true,41c63049a1d1,e68f59e1340d42b3bcce755dbb4df233,"10.10.10.2","02:42:0a:0a:0a:02",41c63049a1d1,hirsute,debian,"5.11.0-49-generic",Ubuntu,ubuntu,linux,"21.04 (Hirsute Hippo)",GET,"-",396,301,"1.1","/var/log/apache2/access.log","10.10.10.1 - - [25/Oct/2022:15:51:12 +0000] ""GET / HTTP/1.1"" 301 396 ""-"" ""Elastic-Heartbeat/8.4.3 (linux; amd64; c2f2aba479653563dbaabefe0f86f5579708ec94; 2022-09-27 15:30:48 +0000 UTC)""","10.10.10.1",apache,"25/Oct/2022:15:51:12 +0000","/","Elastic-Heartbeat/8.4.3 (linux; amd64; c2f2aba479653563dbaabefe0f86f5579708ec94; 2022-09-27 15:30:48 +0000 UTC)"
"Oct 25, 2022 @ 23:51:12.000",1,F47XD4QBwtSpbtrUPzkT,".ds-logs-generic-default-2022.10.25-000001","-",generic,default,logs,"x86_64",true,41c63049a1d1,e68f59e1340d42b3bcce755dbb4df233,"10.10.10.2","02:42:0a:0a:0a:02",41c63049a1d1,hirsute,debian,"5.11.0-49-generic",Ubuntu,ubuntu,linux,"21.04 (Hirsute Hippo)",GET,"http://192.168.1.201:8888","4,375",200,"1.1","/var/log/apache2/access.log","10.10.10.1 - - [25/Oct/2022:15:51:12 +0000] ""GET /index.php?action=Login&module=Users HTTP/1.1"" 200 4375 ""http://192.168.1.201:8888"" ""Elastic-Heartbeat/8.4.3 (linux; amd64; c2f2aba479653563dbaabefe0f86f5579708ec94; 2022-09-27 15:30:48 +0000 UTC)""","10.10.10.1",apache,"25/Oct/2022:15:51:12 +0000","/index.php?action=Login&module=Users","Elastic-Heartbeat/8.4.3 (linux; amd64; c2f2aba479653563dbaabefe0f86f5579708ec94; 2022-09-27 15:30:48 +0000 UTC)"
"Oct 25, 2022 @ 23:51:05.000",1,xI7XD4QBwtSpbtrUIzgh,".ds-logs-generic-default-2022.10.25-000001","-",generic,default,logs,"x86_64",true,41c63049a1d1,e68f59e1340d42b3bcce755dbb4df233,"10.10.10.2","02:42:0a:0a:0a:02",41c63049a1d1,hirsute,debian,"5.11.0-49-generic",Ubuntu,ubuntu,linux,"21.04 (Hirsute Hippo)",GET,"-",396,301,"1.1","/var/log/apache2/access.log","192.168.1.210 - - [25/Oct/2022:15:51:05 +0000] ""GET / HTTP/1.1"" 301 396 ""-"" ""Elastic-Heartbeat/8.4.3 (linux; amd64; c2f2aba479653563dbaabefe0f86f5579708ec94; 2022-09-27 15:30:48 +0000 UTC)""","192.168.1.210",apache,"25/Oct/2022:15:51:05 +0000","/","Elastic-Heartbeat/8.4.3 (linux; amd64; c2f2aba479653563dbaabefe0f86f5579708ec94; 2022-09-27 15:30:48 +0000 UTC)"
"Oct 25, 2022 @ 23:51:05.000",1,xY7XD4QBwtSpbtrUIzgh,".ds-logs-generic-default-2022.10.25-000001","-",generic,default,logs,"x86_64",true,41c63049a1d1,e68f59e1340d42b3bcce755dbb4df233,"10.10.10.2","02:42:0a:0a:0a:02",41c63049a1d1,hirsute,debian,"5.11.0-49-generic",Ubuntu,ubuntu,linux,"21.04 (Hirsute Hippo)",GET,"http://192.168.1.201:8888","4,375",200,"1.1","/var/log/apache2/access.log","192.168.1.210 - - [25/Oct/2022:15:51:05 +0000] ""GET /index.php?action=Login&module=Users HTTP/1.1"" 200 4375 ""http://192.168.1.201:8888"" ""Elastic-Heartbeat/8.4.3 (linux; amd64; c2f2aba479653563dbaabefe0f86f5579708ec94; 2022-09-27 15:30:48 +0000 UTC)""","192.168.1.210",apache,"25/Oct/2022:15:51:05 +0000","/index.php?action=Login&module=Users","Elastic-Heartbeat/8.4.3 (linux; amd64; c2f2aba479653563dbaabefe0f86f5579708ec94; 2022-09-27 15:30:48 +0000 UTC)"
"Oct 25, 2022 @ 23:51:02.000",1,u47XD4QBwtSpbtrUFjix,".ds-logs-generic-default-2022.10.25-000001","-",generic,default,logs,"x86_64",true,41c63049a1d1,e68f59e1340d42b3bcce755dbb4df233,"10.10.10.2","02:42:0a:0a:0a:02",41c63049a1d1,hirsute,debian,"5.11.0-49-generic",Ubuntu,ubuntu,linux,"21.04 (Hirsute Hippo)",GET,"-",396,301,"1.1","/var/log/apache2/access.log","10.10.10.1 - - [25/Oct/2022:15:51:02 +0000] ""GET / HTTP/1.1"" 301 396 ""-"" ""Elastic-Heartbeat/8.4.3 (linux; amd64; c2f2aba479653563dbaabefe0f86f5579708ec94; 2022-09-27 15:30:48 +0000 UTC)""","10.10.10.1",apache,"25/Oct/2022:15:51:02 +0000","/","Elastic-Heartbeat/8.4.3 (linux; amd64; c2f2aba479653563dbaabefe0f86f5579708ec94; 2022-09-27 15:30:48 +0000 UTC)"
"Oct 25, 2022 @ 23:51:02.000",1,vI7XD4QBwtSpbtrUFji0,".ds-logs-generic-default-2022.10.25-000001","-",generic,default,logs,"x86_64",true,41c63049a1d1,e68f59e1340d42b3bcce755dbb4df233,"10.10.10.2","02:42:0a:0a:0a:02",41c63049a1d1,hirsute,debian,"5.11.0-49-generic",Ubuntu,ubuntu,linux,"21.04 (Hirsute Hippo)",GET,"http://192.168.1.201:8888","4,375",200,"1.1","/var/log/apache2/access.log","10.10.10.1 - - [25/Oct/2022:15:51:02 +0000] ""GET /index.php?action=Login&module=Users HTTP/1.1"" 200 4375 ""http://192.168.1.201:8888"" ""Elastic-Heartbeat/8.4.3 (linux; amd64; c2f2aba479653563dbaabefe0f86f5579708ec94; 2022-09-27 15:30:48 +0000 UTC)""","10.10.10.1",apache,"25/Oct/2022:15:51:02 +0000","/index.php?action=Login&module=Users","Elastic-Heartbeat/8.4.3 (linux; amd64; c2f2aba479653563dbaabefe0f86f5579708ec94; 2022-09-27 15:30:48 +0000 UTC)"
"Oct 25, 2022 @ 23:50:55.000",1,"Z47WD4QBwtSpbtrU-zhi",".ds-logs-generic-default-2022.10.25-000001","-",generic,default,logs,"x86_64",true,41c63049a1d1,e68f59e1340d42b3bcce755dbb4df233,"10.10.10.2","02:42:0a:0a:0a:02",41c63049a1d1,hirsute,debian,"5.11.0-49-generic",Ubuntu,ubuntu,linux,"21.04 (Hirsute Hippo)",GET,"http://192.168.1.201:8888/index.php?module=Home&action=index",700,200,"1.1","/var/log/apache2/access.log","192.168.1.227 - - [25/Oct/2022:15:50:55 +0000] ""GET /index.php?module=Alerts&action=get&to_pdf=1 HTTP/1.1"" 200 700 ""http://192.168.1.201:8888/index.php?module=Home&action=index"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36""","192.168.1.227",apache,"25/Oct/2022:15:50:55 +0000","/index.php?module=Alerts&action=get&to_pdf=1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36"
"Oct 25, 2022 @ 23:50:55.000",1,"aI7WD4QBwtSpbtrU-zhi",".ds-logs-generic-default-2022.10.25-000001","-",generic,default,logs,"x86_64",true,41c63049a1d1,e68f59e1340d42b3bcce755dbb4df233,"10.10.10.2","02:42:0a:0a:0a:02",41c63049a1d1,hirsute,debian,"5.11.0-49-generic",Ubuntu,ubuntu,linux,"21.04 (Hirsute Hippo)",GET,"-",396,301,"1.1","/var/log/apache2/access.log","192.168.1.210 - - [25/Oct/2022:15:50:55 +0000] ""GET / HTTP/1.1"" 301 396 ""-"" ""Elastic-Heartbeat/8.4.3 (linux; amd64; c2f2aba479653563dbaabefe0f86f5579708ec94; 2022-09-27 15:30:48 +0000 UTC)""","192.168.1.210",apache,"25/Oct/2022:15:50:55 +0000","/","Elastic-Heartbeat/8.4.3 (linux; amd64; c2f2aba479653563dbaabefe0f86f5579708ec94; 2022-09-27 15:30:48 +0000 UTC)"
