Classification,Date,Day,Job,LogType,Month,Path,Result,Time,User
CRON[7466],23,CMD,|,(root),Oct,2>&1,logger -t MONITOR),12:40:01,(/usr/bin/config/checkDev.sh
SERVICE,23,Sunday,STATUS,[CRONOUTPUT],Oct,/usr/bin/config/rsyslog.sh,Running,12:40:01,(root)
MONITOR,23,Sunday,DB-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkDb.sh,Failure,12:40:04,(root)
MONITOR,23,Sunday,ELK-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkElk.sh,Failure,12:40:04,(root)
MONITOR,23,Sunday,DEV-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkDev.sh,Failure,12:40:04,(root)
CRON[7494],23,CMD,|,(root),Oct,2>&1,logger -t MONITOR),12:41:01,(/usr/bin/config/checkElk.sh
CRON[7496],23,CMD,|,(root),Oct,2>&1,logger -t MONITOR),12:41:01,(/usr/bin/config/checkDev.sh
CRON[7495],23,CMD,|,(root),Oct,2>&1,logger -t MONITOR),12:41:01,(/usr/bin/config/checkDb.sh
CRON[7497],23,CMD,|,(root),Oct,2>&1,logger -t SERVICE),12:41:01,(/usr/bin/config/rsyslog.sh
SERVICE,23,Sunday,STATUS,[CRONOUTPUT],Oct,/usr/bin/config/rsyslog.sh,Running,12:41:01,(root)
MONITOR,23,Sunday,DEV-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkDev.sh,Failure,12:41:04,(root)
MONITOR,23,Sunday,DB-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkDb.sh,Failure,12:41:04,(root)
MONITOR,23,Sunday,ELK-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkElk.sh,Failure,12:41:04,(root)
CRON[7525],23,CMD,|,(root),Oct,2>&1,logger -t SERVICE),12:42:01,(/usr/bin/config/rsyslog.sh
CRON[7526],23,CMD,|,(root),Oct,2>&1,logger -t MONITOR),12:42:01,(/usr/bin/config/checkElk.sh
CRON[7528],23,CMD,|,(root),Oct,2>&1,logger -t MONITOR),12:42:01,(/usr/bin/config/checkDev.sh
MONITOR,23,Sunday,ELK-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkElk.sh,Successful,12:25:01,(root)
MONITOR,23,Sunday,DB-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkDb.sh,Successful,12:25:01,(root)
SERVICE,23,Sunday,STATUS,[CRONOUTPUT],Oct,/usr/bin/config/rsyslog.sh,Running,12:25:01,(root)
MONITOR,23,Sunday,DEV-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkDev.sh,Failure,12:25:04,(root)
CRON[6970],23,CMD,|,(root),Oct,2>&1,logger -t MONITOR),12:26:01,(/usr/bin/config/checkElk.sh
CRON[6971],23,CMD,|,(root),Oct,2>&1,logger -t MONITOR),12:26:01,(/usr/bin/config/checkDb.sh
CRON[6972],23,CMD,|,(root),Oct,2>&1,logger -t MONITOR),12:26:01,(/usr/bin/config/checkDev.sh
CRON[6975],23,CMD,|,(root),Oct,2>&1,logger -t SERVICE),12:26:01,(/usr/bin/config/rsyslog.sh
MONITOR,23,Sunday,DB-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkDb.sh,Successful,12:26:01,(root)
MONITOR,23,Sunday,ELK-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkElk.sh,Successful,12:26:01,(root)
SERVICE,23,Sunday,STATUS,[CRONOUTPUT],Oct,/usr/bin/config/rsyslog.sh,Running,12:26:01,(root)
MONITOR,23,Sunday,DEV-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkDev.sh,Failure,12:26:05,(root)
CRON[7001],23,CMD,|,(root),Oct,2>&1,logger -t MONITOR),12:27:01,(/usr/bin/config/checkDev.sh
CRON[7002],23,CMD,|,(root),Oct,2>&1,logger -t SERVICE),12:27:01,(/usr/bin/config/rsyslog.sh
CRON[7003],23,CMD,|,(root),Oct,2>&1,logger -t MONITOR),12:27:01,(/usr/bin/config/checkElk.sh
CRON[7004],23,CMD,|,(root),Oct,2>&1,logger -t MONITOR),12:27:01,(/usr/bin/config/checkDb.sh
MONITOR,23,Sunday,ELK-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkElk.sh,Successful,12:27:01,(root)
MONITOR,23,Sunday,DB-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkDb.sh,Successful,12:27:01,(root)
SERVICE,23,Sunday,STATUS,[CRONOUTPUT],Oct,/usr/bin/config/rsyslog.sh,Running,12:27:01,(root)
MONITOR,23,Sunday,DEV-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkDev.sh,Failure,12:27:04,(root)
CRON[7032],23,CMD,|,(root),Oct,2>&1,logger -t SERVICE),12:28:01,(/usr/bin/config/rsyslog.sh
CRON[7033],23,CMD,|,(root),Oct,2>&1,logger -t MONITOR),12:28:01,(/usr/bin/config/checkDb.sh
CRON[7034],23,CMD,|,(root),Oct,2>&1,logger -t MONITOR),12:28:01,(/usr/bin/config/checkElk.sh
CRON[7035],23,CMD,|,(root),Oct,2>&1,logger -t MONITOR),12:28:01,(/usr/bin/config/checkDev.sh
MONITOR,23,Sunday,ELK-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkElk.sh,Successful,12:28:01,(root)
MONITOR,23,Sunday,DB-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkDb.sh,Successful,12:28:01,(root)
SERVICE,23,Sunday,STATUS,[CRONOUTPUT],Oct,/usr/bin/config/rsyslog.sh,Running,12:28:01,(root)
MONITOR,23,Sunday,DEV-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkDev.sh,Failure,12:28:04,(root)
CRON[7063],23,CMD,|,(root),Oct,2>&1,logger -t SERVICE),12:29:01,(/usr/bin/config/rsyslog.sh
CRON[7064],23,CMD,|,(root),Oct,2>&1,logger -t MONITOR),12:29:01,(/usr/bin/config/checkDev.sh
CRON[7065],23,CMD,|,(root),Oct,2>&1,logger -t MONITOR),12:29:01,(/usr/bin/config/checkDb.sh
CRON[7066],23,CMD,|,(root),Oct,2>&1,logger -t MONITOR),12:29:01,(/usr/bin/config/checkElk.sh
MONITOR,23,Sunday,ELK-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkElk.sh,Successful,12:29:01,(root)
MONITOR,23,Sunday,DB-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkDb.sh,Successful,12:29:01,(root)
SERVICE,23,Sunday,STATUS,[CRONOUTPUT],Oct,/usr/bin/config/rsyslog.sh,Running,12:29:01,(root)
MONITOR,23,Sunday,DEV-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkDev.sh,Failure,12:29:04,(root)
CRON[7094],23,CMD,|,(root),Oct,2>&1,logger -t SERVICE),12:30:01,(/usr/bin/config/rsyslog.sh
CRON[7095],23,CMD,|,(root),Oct,2>&1,logger -t MONITOR),12:30:01,(/usr/bin/config/checkDb.sh
CRON[7097],23,CMD,|,(root),Oct,2>&1,logger -t MONITOR),12:30:01,(/usr/bin/config/checkElk.sh
CRON[7096],23,CMD,|,(root),Oct,2>&1,logger -t MONITOR),12:30:01,(/usr/bin/config/checkDev.sh
MONITOR,23,Sunday,DB-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkDb.sh,Successful,12:30:01,(root)
MONITOR,23,Sunday,ELK-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkElk.sh,Successful,12:30:01,(root)
SERVICE,23,Sunday,STATUS,[CRONOUTPUT],Oct,/usr/bin/config/rsyslog.sh,Running,12:30:01,(root)
MONITOR,23,Sunday,DEV-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkDev.sh,Failure,12:30:04,(root)
CRON[7128],23,CMD,|,(root),Oct,2>&1,logger -t MONITOR),12:31:01,(/usr/bin/config/checkDb.sh
CRON[7126],23,CMD,|,(root),Oct,2>&1,logger -t SERVICE),12:31:01,(/usr/bin/config/rsyslog.sh
CRON[7125],23,CMD,|,(root),Oct,2>&1,logger -t MONITOR),12:31:01,(/usr/bin/config/checkDev.sh
CRON[7127],23,CMD,|,(root),Oct,2>&1,logger -t MONITOR),12:31:01,(/usr/bin/config/checkElk.sh
MONITOR,23,Sunday,ELK-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkElk.sh,Successful,12:31:01,(root)
MONITOR,23,Sunday,DB-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkDb.sh,Successful,12:31:01,(root)
rsyslogd,23,cannot,log,imklog:,Oct,kernel,(/proc/kmsg): Operation not permitted.,12:31:01,open
rsyslogd,23,of,failed,activation,Oct,imklog,[v8.2112.0 try https://www.rsyslog.com/e/2145 ],12:31:01,module
rsyslogd,23,"software=""rsyslogd""","x-info=""https://www.rsyslog.com""]",[origin,Oct,"x-pid=""7151""",start,12:31:01,"swVersion=""8.2112.0"""
SERVICE,23,Sunday,STATUS,[CRONOUTPUT],Oct,/usr/bin/config/rsyslog.sh,Activating,12:31:03,(root)
MONITOR,23,Sunday,DEV-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkDev.sh,Failure,12:31:04,(root)
CRON[7160],23,CMD,|,(root),Oct,2>&1,logger -t SERVICE),12:32:01,(/usr/bin/config/rsyslog.sh
CRON[7161],23,CMD,|,(root),Oct,2>&1,logger -t MONITOR),12:32:01,(/usr/bin/config/checkDb.sh
CRON[7162],23,CMD,|,(root),Oct,2>&1,logger -t MONITOR),12:32:01,(/usr/bin/config/checkElk.sh
CRON[7165],23,CMD,|,(root),Oct,2>&1,logger -t MONITOR),12:32:01,(/usr/bin/config/checkDev.sh
MONITOR,23,Sunday,DB-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkDb.sh,Successful,12:32:01,(root)
MONITOR,23,Sunday,ELK-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkElk.sh,Successful,12:32:01,(root)
SERVICE,23,Sunday,STATUS,[CRONOUTPUT],Oct,/usr/bin/config/rsyslog.sh,Running,12:32:01,(root)
MONITOR,23,Sunday,DEV-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkDev.sh,Failure,12:32:04,(root)
CRON[7191],23,CMD,|,(root),Oct,2>&1,logger -t SERVICE),12:33:01,(/usr/bin/config/rsyslog.sh
CRON[7192],23,CMD,|,(root),Oct,2>&1,logger -t MONITOR),12:33:01,(/usr/bin/config/checkDb.sh
CRON[7194],23,CMD,|,(root),Oct,2>&1,logger -t MONITOR),12:33:01,(/usr/bin/config/checkElk.sh
CRON[7195],23,CMD,|,(root),Oct,2>&1,logger -t MONITOR),12:33:01,(/usr/bin/config/checkDev.sh
MONITOR,23,Sunday,DB-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkDb.sh,Successful,12:33:01,(root)
CRON[6782],23,CMD,|,(root),Oct,2>&1,logger -t MONITOR),12:20:01,(/usr/bin/config/checkDb.sh
CRON[6781],23,CMD,|,(root),Oct,2>&1,logger -t MONITOR),12:20:01,(/usr/bin/config/checkDev.sh
CRON[6780],23,CMD,|,(root),Oct,2>&1,logger -t SERVICE),12:20:01,(/usr/bin/config/rsyslog.sh
CRON[6783],23,CMD,|,(root),Oct,2>&1,logger -t MONITOR),12:20:01,(/usr/bin/config/checkElk.sh
MONITOR,23,Sunday,DB-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkDb.sh,Successful,12:20:01,(root)
MONITOR,23,Sunday,ELK-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkElk.sh,Successful,12:20:01,(root)
SERVICE,23,Sunday,STATUS,[CRONOUTPUT],Oct,/usr/bin/config/rsyslog.sh,Running,12:20:01,(root)
MONITOR,23,Sunday,DEV-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkDev.sh,Failure,12:20:05,(root)
CRON[6811],23,CMD,|,(root),Oct,2>&1,logger -t MONITOR),12:21:01,(/usr/bin/config/checkDb.sh
CRON[6812],23,CMD,|,(root),Oct,2>&1,logger -t MONITOR),12:21:01,(/usr/bin/config/checkDev.sh
CRON[6813],23,CMD,|,(root),Oct,2>&1,logger -t SERVICE),12:21:01,(/usr/bin/config/rsyslog.sh
CRON[6814],23,CMD,|,(root),Oct,2>&1,logger -t MONITOR),12:21:01,(/usr/bin/config/checkElk.sh
MONITOR,23,Sunday,DB-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkDb.sh,Successful,12:21:01,(root)
MONITOR,23,Sunday,ELK-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkElk.sh,Successful,12:21:01,(root)
rsyslogd,23,cannot,log,imklog:,Oct,kernel,(/proc/kmsg): Operation not permitted.,12:21:01,open
rsyslogd,23,of,failed,activation,Oct,imklog,[v8.2112.0 try https://www.rsyslog.com/e/2145 ],12:21:01,module
rsyslogd,23,"software=""rsyslogd""","x-info=""https://www.rsyslog.com""]",[origin,Oct,"x-pid=""6837""",start,12:21:01,"swVersion=""8.2112.0"""
SERVICE,23,Sunday,STATUS,[CRONOUTPUT],Oct,/usr/bin/config/rsyslog.sh,Activating,12:21:02,(root)
MONITOR,23,Sunday,DEV-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkDev.sh,Failure,12:21:04,(root)
CRON[6846],23,CMD,|,(root),Oct,2>&1,logger -t SERVICE),12:22:01,(/usr/bin/config/rsyslog.sh
CRON[6847],23,CMD,|,(root),Oct,2>&1,logger -t MONITOR),12:22:01,(/usr/bin/config/checkElk.sh
CRON[6849],23,CMD,|,(root),Oct,2>&1,logger -t MONITOR),12:22:01,(/usr/bin/config/checkDev.sh
CRON[6848],23,CMD,|,(root),Oct,2>&1,logger -t MONITOR),12:22:01,(/usr/bin/config/checkDb.sh
MONITOR,23,Sunday,DB-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkDb.sh,Successful,12:22:01,(root)
MONITOR,23,Sunday,ELK-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkElk.sh,Successful,12:22:01,(root)
SERVICE,23,Sunday,STATUS,[CRONOUTPUT],Oct,/usr/bin/config/rsyslog.sh,Running,12:22:01,(root)
MONITOR,23,Sunday,DEV-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkDev.sh,Failure,12:22:04,(root)
CRON[6877],23,CMD,|,(root),Oct,2>&1,logger -t MONITOR),12:23:01,(/usr/bin/config/checkDb.sh
CRON[6879],23,CMD,|,(root),Oct,2>&1,logger -t MONITOR),12:23:01,(/usr/bin/config/checkDev.sh
CRON[6878],23,CMD,|,(root),Oct,2>&1,logger -t SERVICE),12:23:01,(/usr/bin/config/rsyslog.sh
CRON[6880],23,CMD,|,(root),Oct,2>&1,logger -t MONITOR),12:23:01,(/usr/bin/config/checkElk.sh
MONITOR,23,Sunday,DB-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkDb.sh,Successful,12:23:01,(root)
MONITOR,23,Sunday,ELK-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkElk.sh,Successful,12:23:01,(root)
SERVICE,23,Sunday,STATUS,[CRONOUTPUT],Oct,/usr/bin/config/rsyslog.sh,Running,12:23:01,(root)
MONITOR,23,Sunday,DEV-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkDev.sh,Failure,12:23:04,(root)
CRON[6908],23,CMD,|,(root),Oct,2>&1,logger -t SERVICE),12:24:01,(/usr/bin/config/rsyslog.sh
CRON[6909],23,CMD,|,(root),Oct,2>&1,logger -t MONITOR),12:24:01,(/usr/bin/config/checkDev.sh
CRON[6910],23,CMD,|,(root),Oct,2>&1,logger -t MONITOR),12:24:01,(/usr/bin/config/checkElk.sh
CRON[6911],23,CMD,|,(root),Oct,2>&1,logger -t MONITOR),12:24:01,(/usr/bin/config/checkDb.sh
MONITOR,23,Sunday,ELK-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkElk.sh,Successful,12:24:01,(root)
MONITOR,23,Sunday,DB-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkDb.sh,Successful,12:24:01,(root)
SERVICE,23,Sunday,STATUS,[CRONOUTPUT],Oct,/usr/bin/config/rsyslog.sh,Running,12:24:01,(root)
MONITOR,23,Sunday,DEV-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkDev.sh,Failure,12:24:04,(root)
CRON[6940],23,CMD,|,(root),Oct,2>&1,logger -t SERVICE),12:25:01,(/usr/bin/config/rsyslog.sh
CRON[6941],23,CMD,|,(root),Oct,2>&1,logger -t MONITOR),12:25:01,(/usr/bin/config/checkDb.sh
CRON[6939],23,CMD,|,(root),Oct,2>&1,logger -t MONITOR),12:25:01,(/usr/bin/config/checkDev.sh
CRON[6942],23,CMD,|,(root),Oct,2>&1,logger -t MONITOR),12:25:01,(/usr/bin/config/checkElk.sh
CRON[6501],23,CMD,|,(root),Oct,2>&1,logger -t MONITOR),12:11:01,(/usr/bin/config/checkElk.sh
CRON[6502],23,CMD,|,(root),Oct,2>&1,logger -t MONITOR),12:11:01,(/usr/bin/config/checkDb.sh
CRON[6503],23,CMD,|,(root),Oct,2>&1,logger -t SERVICE),12:11:01,(/usr/bin/config/rsyslog.sh
CRON[6504],23,CMD,|,(root),Oct,2>&1,logger -t MONITOR),12:11:01,(/usr/bin/config/checkDev.sh
MONITOR,23,Sunday,DB-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkDb.sh,Successful,12:11:01,(root)
SERVICE,23,Sunday,STATUS,[CRONOUTPUT],Oct,/usr/bin/config/rsyslog.sh,Running,12:11:01,(root)
MONITOR,23,Sunday,ELK-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkElk.sh,Failure,12:11:04,(root)
MONITOR,23,Sunday,DEV-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkDev.sh,Failure,12:11:04,(root)
CRON[6532],23,CMD,|,(root),Oct,2>&1,logger -t MONITOR),12:12:01,(/usr/bin/config/checkElk.sh
CRON[6533],23,CMD,|,(root),Oct,2>&1,logger -t MONITOR),12:12:01,(/usr/bin/config/checkDb.sh
CRON[6534],23,CMD,|,(root),Oct,2>&1,logger -t MONITOR),12:12:01,(/usr/bin/config/checkDev.sh
CRON[6535],23,CMD,|,(root),Oct,2>&1,logger -t SERVICE),12:12:01,(/usr/bin/config/rsyslog.sh
MONITOR,23,Sunday,DB-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkDb.sh,Successful,12:12:01,(root)
SERVICE,23,Sunday,STATUS,[CRONOUTPUT],Oct,/usr/bin/config/rsyslog.sh,Running,12:12:01,(root)
MONITOR,23,Sunday,DEV-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkDev.sh,Failure,12:12:04,(root)
MONITOR,23,Sunday,ELK-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkElk.sh,Failure,12:12:04,(root)
CRON[6563],23,CMD,|,(root),Oct,2>&1,logger -t SERVICE),12:13:01,(/usr/bin/config/rsyslog.sh
CRON[6564],23,CMD,|,(root),Oct,2>&1,logger -t MONITOR),12:13:01,(/usr/bin/config/checkDev.sh
CRON[6565],23,CMD,|,(root),Oct,2>&1,logger -t MONITOR),12:13:01,(/usr/bin/config/checkElk.sh
CRON[6568],23,CMD,|,(root),Oct,2>&1,logger -t MONITOR),12:13:01,(/usr/bin/config/checkDb.sh
MONITOR,23,Sunday,DB-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkDb.sh,Successful,12:13:01,(root)
SERVICE,23,Sunday,STATUS,[CRONOUTPUT],Oct,/usr/bin/config/rsyslog.sh,Running,12:13:01,(root)
MONITOR,23,Sunday,ELK-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkElk.sh,Failure,12:13:04,(root)
MONITOR,23,Sunday,DEV-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkDev.sh,Failure,12:13:04,(root)
CRON[6594],23,CMD,|,(root),Oct,2>&1,logger -t MONITOR),12:14:01,(/usr/bin/config/checkElk.sh
CRON[6595],23,CMD,|,(root),Oct,2>&1,logger -t MONITOR),12:14:01,(/usr/bin/config/checkDev.sh
CRON[6596],23,CMD,|,(root),Oct,2>&1,logger -t SERVICE),12:14:01,(/usr/bin/config/rsyslog.sh
CRON[6597],23,CMD,|,(root),Oct,2>&1,logger -t MONITOR),12:14:01,(/usr/bin/config/checkDb.sh
MONITOR,23,Sunday,DB-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkDb.sh,Successful,12:14:01,(root)
SERVICE,23,Sunday,STATUS,[CRONOUTPUT],Oct,/usr/bin/config/rsyslog.sh,Running,12:14:02,(root)
MONITOR,23,Sunday,ELK-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkElk.sh,Failure,12:14:05,(root)
MONITOR,23,Sunday,DEV-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkDev.sh,Failure,12:14:05,(root)
CRON[6625],23,CMD,|,(root),Oct,2>&1,logger -t MONITOR),12:15:01,(/usr/bin/config/checkDev.sh
CRON[6627],23,CMD,|,(root),Oct,2>&1,logger -t MONITOR),12:15:01,(/usr/bin/config/checkElk.sh
CRON[6626],23,CMD,|,(root),Oct,2>&1,logger -t MONITOR),12:15:01,(/usr/bin/config/checkDb.sh
CRON[6628],23,CMD,|,(root),Oct,2>&1,logger -t SERVICE),12:15:01,(/usr/bin/config/rsyslog.sh
MONITOR,23,Sunday,DB-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkDb.sh,Successful,12:15:01,(root)
SERVICE,23,Sunday,STATUS,[CRONOUTPUT],Oct,/usr/bin/config/rsyslog.sh,Running,12:15:01,(root)
MONITOR,23,Sunday,ELK-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkElk.sh,Failure,12:15:04,(root)
MONITOR,23,Sunday,DEV-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkDev.sh,Failure,12:15:04,(root)
CRON[6656],23,CMD,|,(root),Oct,2>&1,logger -t MONITOR),12:16:01,(/usr/bin/config/checkDev.sh
CRON[6657],23,CMD,|,(root),Oct,2>&1,logger -t SERVICE),12:16:01,(/usr/bin/config/rsyslog.sh
CRON[6658],23,CMD,|,(root),Oct,2>&1,logger -t MONITOR),12:16:01,(/usr/bin/config/checkDb.sh
CRON[6659],23,CMD,|,(root),Oct,2>&1,logger -t MONITOR),12:16:01,(/usr/bin/config/checkElk.sh
MONITOR,23,Sunday,DB-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkDb.sh,Successful,12:16:01,(root)
SERVICE,23,Sunday,STATUS,[CRONOUTPUT],Oct,/usr/bin/config/rsyslog.sh,Running,12:16:01,(root)
MONITOR,23,Sunday,DEV-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkDev.sh,Failure,12:16:04,(root)
MONITOR,23,Sunday,ELK-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkElk.sh,Failure,12:16:04,(root)
CRON[6687],23,CMD,|,(root),Oct,2>&1,logger -t MONITOR),12:17:01,(/usr/bin/config/checkDb.sh
CRON[6688],23,CMD,|,(root),Oct,2>&1,logger -t MONITOR),12:17:01,(/usr/bin/config/checkElk.sh
CRON[6689],23,CMD,|,(root),Oct,2>&1,logger -t SERVICE),12:17:01,(/usr/bin/config/rsyslog.sh
CRON[6690],23,CMD,|,(root),Oct,2>&1,logger -t MONITOR),12:17:01,(/usr/bin/config/checkDev.sh
MONITOR,23,Sunday,DB-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkDb.sh,Successful,12:17:01,(root)
SERVICE,23,Sunday,STATUS,[CRONOUTPUT],Oct,/usr/bin/config/rsyslog.sh,Running,12:17:01,(root)
MONITOR,23,Sunday,ELK-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkElk.sh,Failure,12:17:04,(root)
MONITOR,23,Sunday,DEV-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkDev.sh,Failure,12:17:04,(root)
CRON[6719],23,CMD,|,(root),Oct,2>&1,logger -t MONITOR),12:18:01,(/usr/bin/config/checkElk.sh
CRON[6718],23,CMD,|,(root),Oct,2>&1,logger -t SERVICE),12:18:01,(/usr/bin/config/rsyslog.sh
CRON[6720],23,CMD,|,(root),Oct,2>&1,logger -t MONITOR),12:18:01,(/usr/bin/config/checkDev.sh
CRON[6721],23,CMD,|,(root),Oct,2>&1,logger -t MONITOR),12:18:01,(/usr/bin/config/checkDb.sh
MONITOR,23,Sunday,DB-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkDb.sh,Successful,12:18:01,(root)
SERVICE,23,Sunday,STATUS,[CRONOUTPUT],Oct,/usr/bin/config/rsyslog.sh,Running,12:18:01,(root)
MONITOR,23,Sunday,ELK-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkElk.sh,Failure,12:18:04,(root)
MONITOR,23,Sunday,DEV-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkDev.sh,Failure,12:18:04,(root)
CRON[6749],23,CMD,|,(root),Oct,2>&1,logger -t MONITOR),12:19:01,(/usr/bin/config/checkDb.sh
CRON[6751],23,CMD,|,(root),Oct,2>&1,logger -t SERVICE),12:19:01,(/usr/bin/config/rsyslog.sh
CRON[6750],23,CMD,|,(root),Oct,2>&1,logger -t MONITOR),12:19:01,(/usr/bin/config/checkElk.sh
CRON[6752],23,CMD,|,(root),Oct,2>&1,logger -t MONITOR),12:19:01,(/usr/bin/config/checkDev.sh
MONITOR,23,Sunday,DB-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkDb.sh,Successful,12:19:01,(root)
SERVICE,23,Sunday,STATUS,[CRONOUTPUT],Oct,/usr/bin/config/rsyslog.sh,Running,12:19:01,(root)
MONITOR,23,Sunday,DEV-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkDev.sh,Failure,12:19:04,(root)
MONITOR,23,Sunday,ELK-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkElk.sh,Failure,12:19:04,(root)
CRON[6231],23,CMD,|,(root),Oct,2>&1,logger -t MONITOR),12:04:01,(/usr/bin/config/checkDev.sh
CRON[6232],23,CMD,|,(root),Oct,2>&1,logger -t MONITOR),12:04:01,(/usr/bin/config/checkElk.sh
MONITOR,23,Sunday,DB-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkDb.sh,Successful,12:04:01,(root)
SERVICE,23,Sunday,STATUS,[CRONOUTPUT],Oct,/usr/bin/config/rsyslog.sh,Running,12:04:01,(root)
MONITOR,23,Sunday,DEV-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkDev.sh,Failure,12:04:04,(root)
MONITOR,23,Sunday,ELK-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkElk.sh,Failure,12:04:04,(root)
CRON[6260],23,CMD,|,(root),Oct,2>&1,logger -t SERVICE),12:05:01,(/usr/bin/config/rsyslog.sh
CRON[6261],23,CMD,|,(root),Oct,2>&1,logger -t MONITOR),12:05:01,(/usr/bin/config/checkDev.sh
CRON[6262],23,CMD,|,(root),Oct,2>&1,logger -t MONITOR),12:05:01,(/usr/bin/config/checkElk.sh
CRON[6263],23,CMD,|,(root),Oct,2>&1,logger -t MONITOR),12:05:01,(/usr/bin/config/checkDb.sh
MONITOR,23,Sunday,DB-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkDb.sh,Successful,12:05:01,(root)
SERVICE,23,Sunday,STATUS,[CRONOUTPUT],Oct,/usr/bin/config/rsyslog.sh,Running,12:05:01,(root)
MONITOR,23,Sunday,ELK-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkElk.sh,Failure,12:05:04,(root)
MONITOR,23,Sunday,DEV-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkDev.sh,Failure,12:05:04,(root)
CRON[6291],23,CMD,|,(root),Oct,2>&1,logger -t MONITOR),12:06:01,(/usr/bin/config/checkElk.sh
CRON[6292],23,CMD,|,(root),Oct,2>&1,logger -t SERVICE),12:06:01,(/usr/bin/config/rsyslog.sh
CRON[6293],23,CMD,|,(root),Oct,2>&1,logger -t MONITOR),12:06:01,(/usr/bin/config/checkDev.sh
