@timestamp,Classification,Date,JobType,LogType,Month,Path,Time,User,host.os.version.keyword,log.file.path
"Oct 25, 2022 @ 22:01:15.791",MONITOR,22,CMD,CRON[1930]:,Oct,/usr/bin/config/checkDev.sh,20:39:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.791",MONITOR,22,CMD,CRON[1932]:,Oct,/usr/bin/config/checkElk.sh,20:39:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.791",MONITOR,22,CMD,CRON[1933]:,Oct,/usr/bin/config/checkDb.sh,20:39:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.790",SERVICE,22,CMD,CRON[1061]:,Oct,/usr/bin/config/rsyslog.sh,20:11:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.790",MONITOR,22,CMD,CRON[1063]:,Oct,/usr/bin/config/checkDb.sh,20:11:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.790",MONITOR,22,CMD,CRON[1064]:,Oct,/usr/bin/config/checkDev.sh,20:11:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.790",SERVICE,22,CMD,CRON[1092]:,Oct,/usr/bin/config/rsyslog.sh,20:12:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.790",MONITOR,22,CMD,CRON[1093]:,Oct,/usr/bin/config/checkDev.sh,20:12:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.790",MONITOR,22,CMD,CRON[1094]:,Oct,/usr/bin/config/checkElk.sh,20:12:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.790",MONITOR,22,CMD,CRON[1095]:,Oct,/usr/bin/config/checkDb.sh,20:12:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.790",MONITOR,22,CMD,CRON[1123]:,Oct,/usr/bin/config/checkElk.sh,20:13:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.790",MONITOR,22,CMD,CRON[1124]:,Oct,/usr/bin/config/checkDb.sh,20:13:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.790",MONITOR,22,CMD,CRON[1125]:,Oct,/usr/bin/config/checkDev.sh,20:13:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.790",SERVICE,22,CMD,CRON[1126]:,Oct,/usr/bin/config/rsyslog.sh,20:13:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.790",SERVICE,22,CMD,CRON[1154]:,Oct,/usr/bin/config/rsyslog.sh,20:14:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.790",MONITOR,22,CMD,CRON[1155]:,Oct,/usr/bin/config/checkDev.sh,20:14:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.790",MONITOR,22,CMD,CRON[1156]:,Oct,/usr/bin/config/checkElk.sh,20:14:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.790",MONITOR,22,CMD,CRON[1157]:,Oct,/usr/bin/config/checkDb.sh,20:14:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.790",MONITOR,22,CMD,CRON[1185]:,Oct,/usr/bin/config/checkDev.sh,20:15:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.790",SERVICE,22,CMD,CRON[1186]:,Oct,/usr/bin/config/rsyslog.sh,20:15:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.790",MONITOR,22,CMD,CRON[1187]:,Oct,/usr/bin/config/checkDb.sh,20:15:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.790",MONITOR,22,CMD,CRON[1188]:,Oct,/usr/bin/config/checkElk.sh,20:15:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.790",MONITOR,22,CMD,CRON[1216]:,Oct,/usr/bin/config/checkElk.sh,20:16:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.790",SERVICE,22,CMD,CRON[1217]:,Oct,/usr/bin/config/rsyslog.sh,20:16:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.790",MONITOR,22,CMD,CRON[1218]:,Oct,/usr/bin/config/checkDev.sh,20:16:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.790",MONITOR,22,CMD,CRON[1219]:,Oct,/usr/bin/config/checkDb.sh,20:16:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.790",SERVICE,22,CMD,CRON[1247]:,Oct,/usr/bin/config/rsyslog.sh,20:17:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.790",MONITOR,22,CMD,CRON[1248]:,Oct,/usr/bin/config/checkDev.sh,20:17:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.790",MONITOR,22,CMD,CRON[1249]:,Oct,/usr/bin/config/checkElk.sh,20:17:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.790",MONITOR,22,CMD,CRON[1250]:,Oct,/usr/bin/config/checkDb.sh,20:17:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.790",MONITOR,22,CMD,CRON[1278]:,Oct,/usr/bin/config/checkDev.sh,20:18:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.790",SERVICE,22,CMD,CRON[1279]:,Oct,/usr/bin/config/rsyslog.sh,20:18:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.790",MONITOR,22,CMD,CRON[1280]:,Oct,/usr/bin/config/checkElk.sh,20:18:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.790",MONITOR,22,CMD,CRON[1281]:,Oct,/usr/bin/config/checkDb.sh,20:18:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.790",SERVICE,22,CMD,CRON[1309]:,Oct,/usr/bin/config/rsyslog.sh,20:19:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.790",MONITOR,22,CMD,CRON[1310]:,Oct,/usr/bin/config/checkElk.sh,20:19:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.790",MONITOR,22,CMD,CRON[1312]:,Oct,/usr/bin/config/checkDb.sh,20:19:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.790",MONITOR,22,CMD,CRON[1311]:,Oct,/usr/bin/config/checkDev.sh,20:19:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.790",SERVICE,22,CMD,CRON[1340]:,Oct,/usr/bin/config/rsyslog.sh,20:20:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.790",MONITOR,22,CMD,CRON[1341]:,Oct,/usr/bin/config/checkDb.sh,20:20:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.790",MONITOR,22,CMD,CRON[1342]:,Oct,/usr/bin/config/checkDev.sh,20:20:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.790",MONITOR,22,CMD,CRON[1343]:,Oct,/usr/bin/config/checkElk.sh,20:20:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.790",MONITOR,22,CMD,CRON[1371]:,Oct,/usr/bin/config/checkDev.sh,20:21:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.787",MONITOR,22,CMD,CRON[1062]:,Oct,/usr/bin/config/checkElk.sh,20:11:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.786",MONITOR,22,CMD,CRON[884]:,Oct,/usr/bin/config/checkDev.sh,20:07:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.786",MONITOR,22,CMD,CRON[885]:,Oct,/usr/bin/config/checkDb.sh,20:07:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.786",MONITOR,22,CMD,CRON[913]:,Oct,/usr/bin/config/checkDev.sh,20:08:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.786",MONITOR,22,CMD,CRON[914]:,Oct,/usr/bin/config/checkElk.sh,20:08:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.786",SERVICE,22,CMD,CRON[915]:,Oct,/usr/bin/config/rsyslog.sh,20:08:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.786",MONITOR,22,CMD,CRON[916]:,Oct,/usr/bin/config/checkDb.sh,20:08:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.786",MONITOR,22,CMD,CRON[946]:,Oct,/usr/bin/config/checkDev.sh,20:09:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.786",SERVICE,22,CMD,CRON[945]:,Oct,/usr/bin/config/rsyslog.sh,20:09:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.786",MONITOR,22,CMD,CRON[949]:,Oct,/usr/bin/config/checkDb.sh,20:09:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.786",MONITOR,22,CMD,CRON[948]:,Oct,/usr/bin/config/checkElk.sh,20:09:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.786",SERVICE,22,CMD,CRON[1030]:,Oct,/usr/bin/config/rsyslog.sh,20:10:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.786",MONITOR,22,CMD,CRON[1031]:,Oct,/usr/bin/config/checkDev.sh,20:10:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.786",MONITOR,22,CMD,CRON[1032]:,Oct,/usr/bin/config/checkElk.sh,20:10:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.786",MONITOR,22,CMD,CRON[1033]:,Oct,/usr/bin/config/checkDb.sh,20:10:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.779",MONITOR,22,CMD,CRON[882]:,Oct,/usr/bin/config/checkElk.sh,20:07:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.778",MONITOR,22,CMD,CRON[852]:,Oct,/usr/bin/config/checkDb.sh,20:06:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.778",SERVICE,22,CMD,CRON[853]:,Oct,/usr/bin/config/rsyslog.sh,20:06:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.778",MONITOR,22,CMD,CRON[854]:,Oct,/usr/bin/config/checkDev.sh,20:06:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.778",SERVICE,22,CMD,CRON[883]:,Oct,/usr/bin/config/rsyslog.sh,20:07:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.777",MONITOR,22,CMD,CRON[321]:,Oct,/usr/bin/config/checkDev.sh,19:52:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.777",MONITOR,22,CMD,CRON[323]:,Oct,/usr/bin/config/checkDb.sh,19:52:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.777",SERVICE,22,CMD,CRON[324]:,Oct,/usr/bin/config/rsyslog.sh,19:52:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.777",MONITOR,22,CMD,CRON[354]:,Oct,/usr/bin/config/checkElk.sh,19:53:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.777",SERVICE,22,CMD,CRON[357]:,Oct,/usr/bin/config/rsyslog.sh,19:53:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.777",MONITOR,22,CMD,CRON[358]:,Oct,/usr/bin/config/checkDev.sh,19:53:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.777",MONITOR,22,CMD,CRON[359]:,Oct,/usr/bin/config/checkDb.sh,19:53:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.777",MONITOR,22,CMD,CRON[385]:,Oct,/usr/bin/config/checkDb.sh,19:54:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.777",MONITOR,22,CMD,CRON[386]:,Oct,/usr/bin/config/checkDev.sh,19:54:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.777",SERVICE,22,CMD,CRON[387]:,Oct,/usr/bin/config/rsyslog.sh,19:54:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.777",MONITOR,22,CMD,CRON[396]:,Oct,/usr/bin/config/checkElk.sh,19:54:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.777",SERVICE,22,CMD,CRON[420]:,Oct,/usr/bin/config/rsyslog.sh,19:55:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.777",MONITOR,22,CMD,CRON[421]:,Oct,/usr/bin/config/checkDev.sh,19:55:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.777",MONITOR,22,CMD,CRON[422]:,Oct,/usr/bin/config/checkElk.sh,19:55:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.777",MONITOR,22,CMD,CRON[423]:,Oct,/usr/bin/config/checkDb.sh,19:55:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.777",MONITOR,22,CMD,CRON[488]:,Oct,/usr/bin/config/checkDev.sh,19:56:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.777",SERVICE,22,CMD,CRON[487]:,Oct,/usr/bin/config/rsyslog.sh,19:56:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.777",MONITOR,22,CMD,CRON[489]:,Oct,/usr/bin/config/checkElk.sh,19:56:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.777",MONITOR,22,CMD,CRON[490]:,Oct,/usr/bin/config/checkDb.sh,19:56:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.777",SERVICE,22,CMD,CRON[570]:,Oct,/usr/bin/config/rsyslog.sh,19:57:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.777",MONITOR,22,CMD,CRON[571]:,Oct,/usr/bin/config/checkDev.sh,19:57:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.777",MONITOR,22,CMD,CRON[572]:,Oct,/usr/bin/config/checkElk.sh,19:57:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.777",MONITOR,22,CMD,CRON[573]:,Oct,/usr/bin/config/checkDb.sh,19:57:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.777",MONITOR,22,CMD,CRON[602]:,Oct,/usr/bin/config/checkElk.sh,19:58:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.777",SERVICE,22,CMD,CRON[603]:,Oct,/usr/bin/config/rsyslog.sh,19:58:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.777",MONITOR,22,CMD,CRON[604]:,Oct,/usr/bin/config/checkDev.sh,19:58:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.777",MONITOR,22,CMD,CRON[605]:,Oct,/usr/bin/config/checkDb.sh,19:58:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.777",MONITOR,22,CMD,CRON[633]:,Oct,/usr/bin/config/checkDb.sh,19:59:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.777",MONITOR,22,CMD,CRON[634]:,Oct,/usr/bin/config/checkElk.sh,19:59:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.777",SERVICE,22,CMD,CRON[635]:,Oct,/usr/bin/config/rsyslog.sh,19:59:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.777",MONITOR,22,CMD,CRON[636]:,Oct,/usr/bin/config/checkDev.sh,19:59:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.777",SERVICE,22,CMD,CRON[665]:,Oct,/usr/bin/config/rsyslog.sh,20:00:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.777",MONITOR,22,CMD,CRON[667]:,Oct,/usr/bin/config/checkDb.sh,20:00:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.777",MONITOR,22,CMD,CRON[666]:,Oct,/usr/bin/config/checkElk.sh,20:00:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.777",MONITOR,22,CMD,CRON[668]:,Oct,/usr/bin/config/checkDev.sh,20:00:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.777",SERVICE,22,CMD,CRON[696]:,Oct,/usr/bin/config/rsyslog.sh,20:01:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.777",MONITOR,22,CMD,CRON[698]:,Oct,/usr/bin/config/checkDev.sh,20:01:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.777",MONITOR,22,CMD,CRON[699]:,Oct,/usr/bin/config/checkElk.sh,20:01:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.777",MONITOR,22,CMD,CRON[697]:,Oct,/usr/bin/config/checkDb.sh,20:01:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.777",SERVICE,22,CMD,CRON[727]:,Oct,/usr/bin/config/rsyslog.sh,20:02:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.777",MONITOR,22,CMD,CRON[728]:,Oct,/usr/bin/config/checkDev.sh,20:02:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.777",MONITOR,22,CMD,CRON[729]:,Oct,/usr/bin/config/checkDb.sh,20:02:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.777",MONITOR,22,CMD,CRON[730]:,Oct,/usr/bin/config/checkElk.sh,20:02:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.777",MONITOR,22,CMD,CRON[759]:,Oct,/usr/bin/config/checkDb.sh,20:03:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.777",SERVICE,22,CMD,CRON[761]:,Oct,/usr/bin/config/rsyslog.sh,20:03:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.777",MONITOR,22,CMD,CRON[758]:,Oct,/usr/bin/config/checkElk.sh,20:03:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.777",MONITOR,22,CMD,CRON[760]:,Oct,/usr/bin/config/checkDev.sh,20:03:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.777",MONITOR,22,CMD,CRON[790]:,Oct,/usr/bin/config/checkDb.sh,20:04:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.777",MONITOR,22,CMD,CRON[789]:,Oct,/usr/bin/config/checkDev.sh,20:04:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.777",MONITOR,22,CMD,CRON[791]:,Oct,/usr/bin/config/checkElk.sh,20:04:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.777",SERVICE,22,CMD,CRON[792]:,Oct,/usr/bin/config/rsyslog.sh,20:04:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.777",MONITOR,22,CMD,CRON[820]:,Oct,/usr/bin/config/checkDb.sh,20:05:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.777",SERVICE,22,CMD,CRON[822]:,Oct,/usr/bin/config/rsyslog.sh,20:05:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.777",MONITOR,22,CMD,CRON[821]:,Oct,/usr/bin/config/checkElk.sh,20:05:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.777",MONITOR,22,CMD,CRON[823]:,Oct,/usr/bin/config/checkDev.sh,20:05:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.777",MONITOR,22,CMD,CRON[851]:,Oct,/usr/bin/config/checkElk.sh,20:06:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.776",CRONOUTPUT,21,CMD,CRON[167]:,Oct,/usr/bin/config/check.sh,14:52:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.776",CRONOUTPUT,21,CMD,CRON[175]:,Oct,/usr/bin/config/check.sh,14:53:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.776",CRONOUTPUT,21,CMD,CRON[181]:,Oct,/usr/bin/config/check.sh,14:54:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.776",CRONOUTPUT,21,CMD,CRON[189]:,Oct,/usr/bin/config/check.sh,14:55:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.776",CRONOUTPUT,21,CMD,CRON[195]:,Oct,/usr/bin/config/check.sh,14:56:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.776",CRONOUTPUT,21,CMD,CRON[203]:,Oct,/usr/bin/config/check.sh,14:57:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.776",CRONOUTPUT,21,CMD,CRON[209]:,Oct,/usr/bin/config/check.sh,14:58:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.776",CRONOUTPUT,21,CMD,CRON[216]:,Oct,/usr/bin/config/check.sh,14:59:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.776",CRONOUTPUT,21,CMD,CRON[223]:,Oct,/usr/bin/config/check.sh,15:00:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.776",CRONOUTPUT,21,CMD,CRON[230]:,Oct,/usr/bin/config/check.sh,15:01:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.776",CRONOUTPUT,21,CMD,CRON[238]:,Oct,/usr/bin/config/check.sh,15:02:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.776",CRONOUTPUT,21,CMD,CRON[245]:,Oct,/usr/bin/config/check.sh,15:03:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.776",CRONOUTPUT,21,CMD,CRON[252]:,Oct,/usr/bin/config/check.sh,15:04:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.776",CRONOUTPUT,21,CMD,CRON[258]:,Oct,/usr/bin/config/check.sh,15:05:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:01:15.776",CRONOUTPUT,21,CMD,CRON[266]:,Oct,/usr/bin/config/check.sh,15:06:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
