"@timestamp","_id","_index","_score","agent.ephemeral_id","agent.hostname","agent.id","agent.name","agent.type","agent.version","bytes_in","bytes_out","client.bytes","client.ip","destination.bytes","destination.ip","destination.mac","destination.packets","destination.port","ecs.version","event.action","event.category","event.dataset","event.duration","event.end","event.kind","event.start","event.type","flow.final","flow.id","host.architecture","host.containerized","host.hostname","host.id","host.ip","host.mac","host.name","host.os.codename","host.os.family","host.os.kernel","host.os.name","host.os.name.text","host.os.platform","host.os.type","host.os.version","icmp.request.code","icmp.request.message","icmp.request.type","icmp.version","network.bytes","network.community_id","network.direction","network.packets","network.transport","network.type",path,"related.ip","server.ip","source.bytes","source.ip","source.mac","source.packets","source.port",status,type
"Oct 22, 2022 @ 15:07:30.001","sseE_oMBlM6FNcp7q8g7",".ds-packetbeat-8.3.3-2022.10.21-000001","-","b281efe5-fbc1-4306-a86f-898b64cac420",c2be3c5be205,"a565428a-b91f-4602-8150-ea76bdfa24fc",c2be3c5be205,packetbeat,"8.3.3","328.9KB","67.7KB","-","-","67.7KB","192.168.0.2","02:42:c0:a8:00:02",289,9200,"8.0.0","network_flow",network,flow,"1329792.3","Oct 22, 2022 @ 15:07:21.178",event,"Oct 22, 2022 @ 14:45:11.385",connection,false,"EQQA////DP//////FP8BAAECQsCoAAICQsCoAAPAqAACwKgAA/AjxNQ","x86_64",true,c2be3c5be205,b9675852aa3f4a66b2fe60f5613e3a16,"172.17.0.3, 192.168.0.3","02:42:ac:11:00:03, 02:42:c0:a8:00:03",c2be3c5be205,jammy,debian,"5.4.0-131-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04.1 LTS (Jammy Jellyfish)","-","-","-","-","396.5KB","1:tDN3KY3Lkgd8ecJMPTiPD5R6+wc=","-",588,tcp,ipv4,"-","-","-","328.9KB","192.168.0.3","02:42:c0:a8:00:03",299,54468,"-",flow
"Oct 22, 2022 @ 15:07:20.001","kMeE_oMBlM6FNcp7hMgq",".ds-packetbeat-8.3.3-2022.10.21-000001","-","b281efe5-fbc1-4306-a86f-898b64cac420",c2be3c5be205,"a565428a-b91f-4602-8150-ea76bdfa24fc",c2be3c5be205,packetbeat,"8.3.3","327.1KB","67.2KB","-","-","67.2KB","192.168.0.2","02:42:c0:a8:00:02",287,9200,"8.0.0","network_flow",network,flow,"1320064.0","Oct 22, 2022 @ 15:07:11.449",event,"Oct 22, 2022 @ 14:45:11.385",connection,false,"EQQA////DP//////FP8BAAECQsCoAAICQsCoAAPAqAACwKgAA/AjxNQ","x86_64",true,c2be3c5be205,b9675852aa3f4a66b2fe60f5613e3a16,"172.17.0.3, 192.168.0.3","02:42:ac:11:00:03, 02:42:c0:a8:00:03",c2be3c5be205,jammy,debian,"5.4.0-131-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04.1 LTS (Jammy Jellyfish)","-","-","-","-","394.3KB","1:tDN3KY3Lkgd8ecJMPTiPD5R6+wc=","-",584,tcp,ipv4,"-","-","-","327.1KB","192.168.0.3","02:42:c0:a8:00:03",297,54468,"-",flow
"Oct 22, 2022 @ 15:07:10.001","bMeE_oMBlM6FNcp7Xcga",".ds-packetbeat-8.3.3-2022.10.21-000001","-","b281efe5-fbc1-4306-a86f-898b64cac420",c2be3c5be205,"a565428a-b91f-4602-8150-ea76bdfa24fc",c2be3c5be205,packetbeat,"8.3.3","325.4KB","66.7KB","-","-","66.7KB","192.168.0.2","02:42:c0:a8:00:02",285,9200,"8.0.0","network_flow",network,flow,"1309823.9","Oct 22, 2022 @ 15:07:01.209",event,"Oct 22, 2022 @ 14:45:11.385",connection,false,"EQQA////DP//////FP8BAAECQsCoAAICQsCoAAPAqAACwKgAA/AjxNQ","x86_64",true,c2be3c5be205,b9675852aa3f4a66b2fe60f5613e3a16,"172.17.0.3, 192.168.0.3","02:42:ac:11:00:03, 02:42:c0:a8:00:03",c2be3c5be205,jammy,debian,"5.4.0-131-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04.1 LTS (Jammy Jellyfish)","-","-","-","-","392.2KB","1:tDN3KY3Lkgd8ecJMPTiPD5R6+wc=","-",580,tcp,ipv4,"-","-","-","325.4KB","192.168.0.3","02:42:c0:a8:00:03",295,54468,"-",flow
"Oct 22, 2022 @ 15:07:00.000","SseE_oMBlM6FNcp7NsgL",".ds-packetbeat-8.3.3-2022.10.21-000001","-","b281efe5-fbc1-4306-a86f-898b64cac420",c2be3c5be205,"a565428a-b91f-4602-8150-ea76bdfa24fc",c2be3c5be205,packetbeat,"8.3.3","323.7KB","66.3KB","-","-","66.3KB","192.168.0.2","02:42:c0:a8:00:02",283,9200,"8.0.0","network_flow",network,flow,"1300096.8","Oct 22, 2022 @ 15:06:51.482",event,"Oct 22, 2022 @ 14:45:11.385",connection,false,"EQQA////DP//////FP8BAAECQsCoAAICQsCoAAPAqAACwKgAA/AjxNQ","x86_64",true,c2be3c5be205,b9675852aa3f4a66b2fe60f5613e3a16,"172.17.0.3, 192.168.0.3","02:42:ac:11:00:03, 02:42:c0:a8:00:03",c2be3c5be205,jammy,debian,"5.4.0-131-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04.1 LTS (Jammy Jellyfish)","-","-","-","-",390KB,"1:tDN3KY3Lkgd8ecJMPTiPD5R6+wc=","-",576,tcp,ipv4,"-","-","-","323.7KB","192.168.0.3","02:42:c0:a8:00:03",293,54468,"-",flow
"Oct 22, 2022 @ 15:06:50.001","KMeE_oMBlM6FNcp7Dsj7",".ds-packetbeat-8.3.3-2022.10.21-000001","-","b281efe5-fbc1-4306-a86f-898b64cac420",c2be3c5be205,"a565428a-b91f-4602-8150-ea76bdfa24fc",c2be3c5be205,packetbeat,"8.3.3",322KB,"65.8KB","-","-","65.8KB","192.168.0.2","02:42:c0:a8:00:02",281,9200,"8.0.0","network_flow",network,flow,"1289856.3","Oct 22, 2022 @ 15:06:41.242",event,"Oct 22, 2022 @ 14:45:11.385",connection,false,"EQQA////DP//////FP8BAAECQsCoAAICQsCoAAPAqAACwKgAA/AjxNQ","x86_64",true,c2be3c5be205,b9675852aa3f4a66b2fe60f5613e3a16,"172.17.0.3, 192.168.0.3","02:42:ac:11:00:03, 02:42:c0:a8:00:03",c2be3c5be205,jammy,debian,"5.4.0-131-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04.1 LTS (Jammy Jellyfish)","-","-","-","-","387.8KB","1:tDN3KY3Lkgd8ecJMPTiPD5R6+wc=","-",572,tcp,ipv4,"-","-","-",322KB,"192.168.0.3","02:42:c0:a8:00:03",291,54468,"-",flow
"Oct 22, 2022 @ 15:06:40.000","BseD_oMBlM6FNcp758jq",".ds-packetbeat-8.3.3-2022.10.21-000001","-","b281efe5-fbc1-4306-a86f-898b64cac420",c2be3c5be205,"a565428a-b91f-4602-8150-ea76bdfa24fc",c2be3c5be205,packetbeat,"8.3.3","320.3KB","65.3KB","-","-","65.3KB","192.168.0.2","02:42:c0:a8:00:02",279,9200,"8.0.0","network_flow",network,flow,"1280129.6","Oct 22, 2022 @ 15:06:31.515",event,"Oct 22, 2022 @ 14:45:11.385",connection,false,"EQQA////DP//////FP8BAAECQsCoAAICQsCoAAPAqAACwKgAA/AjxNQ","x86_64",true,c2be3c5be205,b9675852aa3f4a66b2fe60f5613e3a16,"172.17.0.3, 192.168.0.3","02:42:ac:11:00:03, 02:42:c0:a8:00:03",c2be3c5be205,jammy,debian,"5.4.0-131-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04.1 LTS (Jammy Jellyfish)","-","-","-","-","385.6KB","1:tDN3KY3Lkgd8ecJMPTiPD5R6+wc=","-",568,tcp,ipv4,"-","-","-","320.3KB","192.168.0.3","02:42:c0:a8:00:03",289,54468,"-",flow
"Oct 22, 2022 @ 15:06:30.000","5MeD_oMBlM6FNcp7wMfa",".ds-packetbeat-8.3.3-2022.10.21-000001","-","b281efe5-fbc1-4306-a86f-898b64cac420",c2be3c5be205,"a565428a-b91f-4602-8150-ea76bdfa24fc",c2be3c5be205,packetbeat,"8.3.3","318.6KB","64.9KB","-","-","64.9KB","192.168.0.2","02:42:c0:a8:00:02",277,9200,"8.0.0","network_flow",network,flow,"1269887.9","Oct 22, 2022 @ 15:06:21.273",event,"Oct 22, 2022 @ 14:45:11.385",connection,false,"EQQA////DP//////FP8BAAECQsCoAAICQsCoAAPAqAACwKgAA/AjxNQ","x86_64",true,c2be3c5be205,b9675852aa3f4a66b2fe60f5613e3a16,"172.17.0.3, 192.168.0.3","02:42:ac:11:00:03, 02:42:c0:a8:00:03",c2be3c5be205,jammy,debian,"5.4.0-131-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04.1 LTS (Jammy Jellyfish)","-","-","-","-","383.5KB","1:tDN3KY3Lkgd8ecJMPTiPD5R6+wc=","-",564,tcp,ipv4,"-","-","-","318.6KB","192.168.0.3","02:42:c0:a8:00:03",287,54468,"-",flow
"Oct 22, 2022 @ 15:06:20.000","wseD_oMBlM6FNcp7mcfJ",".ds-packetbeat-8.3.3-2022.10.21-000001","-","b281efe5-fbc1-4306-a86f-898b64cac420",c2be3c5be205,"a565428a-b91f-4602-8150-ea76bdfa24fc",c2be3c5be205,packetbeat,"8.3.3","316.9KB","64.4KB","-","-","64.4KB","192.168.0.2","02:42:c0:a8:00:02",275,9200,"8.0.0","network_flow",network,flow,"1259648.2","Oct 22, 2022 @ 15:06:11.034",event,"Oct 22, 2022 @ 14:45:11.385",connection,false,"EQQA////DP//////FP8BAAECQsCoAAICQsCoAAPAqAACwKgAA/AjxNQ","x86_64",true,c2be3c5be205,b9675852aa3f4a66b2fe60f5613e3a16,"172.17.0.3, 192.168.0.3","02:42:ac:11:00:03, 02:42:c0:a8:00:03",c2be3c5be205,jammy,debian,"5.4.0-131-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04.1 LTS (Jammy Jellyfish)","-","-","-","-","381.3KB","1:tDN3KY3Lkgd8ecJMPTiPD5R6+wc=","-",560,tcp,ipv4,"-","-","-","316.9KB","192.168.0.3","02:42:c0:a8:00:03",285,54468,"-",flow
"Oct 22, 2022 @ 15:06:10.001","nceD_oMBlM6FNcp7cse9",".ds-packetbeat-8.3.3-2022.10.21-000001","-","b281efe5-fbc1-4306-a86f-898b64cac420",c2be3c5be205,"a565428a-b91f-4602-8150-ea76bdfa24fc",c2be3c5be205,packetbeat,"8.3.3","315.2KB","63.9KB","-","-","63.9KB","192.168.0.2","02:42:c0:a8:00:02",273,9200,"8.0.0","network_flow",network,flow,"1249920.5","Oct 22, 2022 @ 15:06:01.306",event,"Oct 22, 2022 @ 14:45:11.385",connection,false,"EQQA////DP//////FP8BAAECQsCoAAICQsCoAAPAqAACwKgAA/AjxNQ","x86_64",true,c2be3c5be205,b9675852aa3f4a66b2fe60f5613e3a16,"172.17.0.3, 192.168.0.3","02:42:ac:11:00:03, 02:42:c0:a8:00:03",c2be3c5be205,jammy,debian,"5.4.0-131-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04.1 LTS (Jammy Jellyfish)","-","-","-","-","379.1KB","1:tDN3KY3Lkgd8ecJMPTiPD5R6+wc=","-",556,tcp,ipv4,"-","-","-","315.2KB","192.168.0.3","02:42:c0:a8:00:03",283,54468,"-",flow
"Oct 22, 2022 @ 15:06:00.000","e8eD_oMBlM6FNcp7S8eq",".ds-packetbeat-8.3.3-2022.10.21-000001","-","b281efe5-fbc1-4306-a86f-898b64cac420",c2be3c5be205,"a565428a-b91f-4602-8150-ea76bdfa24fc",c2be3c5be205,packetbeat,"8.3.3","313.5KB","63.4KB","-","-","63.4KB","192.168.0.2","02:42:c0:a8:00:02",271,9200,"8.0.0","network_flow",network,flow,"1239680.4","Oct 22, 2022 @ 15:05:51.066",event,"Oct 22, 2022 @ 14:45:11.385",connection,false,"EQQA////DP//////FP8BAAECQsCoAAICQsCoAAPAqAACwKgAA/AjxNQ","x86_64",true,c2be3c5be205,b9675852aa3f4a66b2fe60f5613e3a16,"172.17.0.3, 192.168.0.3","02:42:ac:11:00:03, 02:42:c0:a8:00:03",c2be3c5be205,jammy,debian,"5.4.0-131-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04.1 LTS (Jammy Jellyfish)","-","-","-","-","376.9KB","1:tDN3KY3Lkgd8ecJMPTiPD5R6+wc=","-",552,tcp,ipv4,"-","-","-","313.5KB","192.168.0.3","02:42:c0:a8:00:03",281,54468,"-",flow
"Oct 22, 2022 @ 15:05:50.002","WceD_oMBlM6FNcp7JMeb",".ds-packetbeat-8.3.3-2022.10.21-000001","-","b281efe5-fbc1-4306-a86f-898b64cac420",c2be3c5be205,"a565428a-b91f-4602-8150-ea76bdfa24fc",c2be3c5be205,packetbeat,"8.3.3","311.8KB",63KB,"-","-",63KB,"192.168.0.2","02:42:c0:a8:00:02",269,9200,"8.0.0","network_flow",network,flow,"1229952.8","Oct 22, 2022 @ 15:05:41.338",event,"Oct 22, 2022 @ 14:45:11.385",connection,false,"EQQA////DP//////FP8BAAECQsCoAAICQsCoAAPAqAACwKgAA/AjxNQ","x86_64",true,c2be3c5be205,b9675852aa3f4a66b2fe60f5613e3a16,"172.17.0.3, 192.168.0.3","02:42:ac:11:00:03, 02:42:c0:a8:00:03",c2be3c5be205,jammy,debian,"5.4.0-131-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04.1 LTS (Jammy Jellyfish)","-","-","-","-","374.8KB","1:tDN3KY3Lkgd8ecJMPTiPD5R6+wc=","-",548,tcp,ipv4,"-","-","-","311.8KB","192.168.0.3","02:42:c0:a8:00:03",279,54468,"-",flow
"Oct 22, 2022 @ 15:05:40.001","N8eC_oMBlM6FNcp7_ceM",".ds-packetbeat-8.3.3-2022.10.21-000001","-","b281efe5-fbc1-4306-a86f-898b64cac420",c2be3c5be205,"a565428a-b91f-4602-8150-ea76bdfa24fc",c2be3c5be205,packetbeat,"8.3.3","310.1KB","62.5KB","-","-","62.5KB","192.168.0.2","02:42:c0:a8:00:02",267,9200,"8.0.0","network_flow",network,flow,"1219713.3","Oct 22, 2022 @ 15:05:31.099",event,"Oct 22, 2022 @ 14:45:11.385",connection,false,"EQQA////DP//////FP8BAAECQsCoAAICQsCoAAPAqAACwKgAA/AjxNQ","x86_64",true,c2be3c5be205,b9675852aa3f4a66b2fe60f5613e3a16,"172.17.0.3, 192.168.0.3","02:42:ac:11:00:03, 02:42:c0:a8:00:03",c2be3c5be205,jammy,debian,"5.4.0-131-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04.1 LTS (Jammy Jellyfish)","-","-","-","-","372.6KB","1:tDN3KY3Lkgd8ecJMPTiPD5R6+wc=","-",544,tcp,ipv4,"-","-","-","310.1KB","192.168.0.3","02:42:c0:a8:00:03",277,54468,"-",flow
"Oct 22, 2022 @ 15:05:30.001","FceC_oMBlM6FNcp71sd8",".ds-packetbeat-8.3.3-2022.10.21-000001","-","b281efe5-fbc1-4306-a86f-898b64cac420",c2be3c5be205,"a565428a-b91f-4602-8150-ea76bdfa24fc",c2be3c5be205,packetbeat,"8.3.3","308.4KB",62KB,"-","-",62KB,"192.168.0.2","02:42:c0:a8:00:02",265,9200,"8.0.0","network_flow",network,flow,"1209984.0","Oct 22, 2022 @ 15:05:21.370",event,"Oct 22, 2022 @ 14:45:11.385",connection,false,"EQQA////DP//////FP8BAAECQsCoAAICQsCoAAPAqAACwKgAA/AjxNQ","x86_64",true,c2be3c5be205,b9675852aa3f4a66b2fe60f5613e3a16,"172.17.0.3, 192.168.0.3","02:42:ac:11:00:03, 02:42:c0:a8:00:03",c2be3c5be205,jammy,debian,"5.4.0-131-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04.1 LTS (Jammy Jellyfish)","-","-","-","-","370.4KB","1:tDN3KY3Lkgd8ecJMPTiPD5R6+wc=","-",540,tcp,ipv4,"-","-","-","308.4KB","192.168.0.3","02:42:c0:a8:00:03",275,54468,"-",flow
"Oct 22, 2022 @ 15:05:20.000","88eC_oMBlM6FNcp7r8Zs",".ds-packetbeat-8.3.3-2022.10.21-000001","-","b281efe5-fbc1-4306-a86f-898b64cac420",c2be3c5be205,"a565428a-b91f-4602-8150-ea76bdfa24fc",c2be3c5be205,packetbeat,"8.3.3","306.7KB","61.6KB","-","-","61.6KB","192.168.0.2","02:42:c0:a8:00:02",263,9200,"8.0.0","network_flow",network,flow,"1199744.5","Oct 22, 2022 @ 15:05:11.130",event,"Oct 22, 2022 @ 14:45:11.385",connection,false,"EQQA////DP//////FP8BAAECQsCoAAICQsCoAAPAqAACwKgAA/AjxNQ","x86_64",true,c2be3c5be205,b9675852aa3f4a66b2fe60f5613e3a16,"172.17.0.3, 192.168.0.3","02:42:ac:11:00:03, 02:42:c0:a8:00:03",c2be3c5be205,jammy,debian,"5.4.0-131-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04.1 LTS (Jammy Jellyfish)","-","-","-","-","368.2KB","1:tDN3KY3Lkgd8ecJMPTiPD5R6+wc=","-",536,tcp,ipv4,"-","-","-","306.7KB","192.168.0.3","02:42:c0:a8:00:03",273,54468,"-",flow
"Oct 22, 2022 @ 15:05:10.000","z8eC_oMBlM6FNcp7iMZa",".ds-packetbeat-8.3.3-2022.10.21-000001","-","b281efe5-fbc1-4306-a86f-898b64cac420",c2be3c5be205,"a565428a-b91f-4602-8150-ea76bdfa24fc",c2be3c5be205,packetbeat,"8.3.3",305KB,"61.1KB","-","-","61.1KB","192.168.0.2","02:42:c0:a8:00:02",261,9200,"8.0.0","network_flow",network,flow,"1190016.0","Oct 22, 2022 @ 15:05:01.401",event,"Oct 22, 2022 @ 14:45:11.385",connection,false,"EQQA////DP//////FP8BAAECQsCoAAICQsCoAAPAqAACwKgAA/AjxNQ","x86_64",true,c2be3c5be205,b9675852aa3f4a66b2fe60f5613e3a16,"172.17.0.3, 192.168.0.3","02:42:ac:11:00:03, 02:42:c0:a8:00:03",c2be3c5be205,jammy,debian,"5.4.0-131-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04.1 LTS (Jammy Jellyfish)","-","-","-","-",366KB,"1:tDN3KY3Lkgd8ecJMPTiPD5R6+wc=","-",532,tcp,ipv4,"-","-","-",305KB,"192.168.0.3","02:42:c0:a8:00:03",271,54468,"-",flow
"Oct 22, 2022 @ 15:05:00.000","rceC_oMBlM6FNcp7YcaE",".ds-packetbeat-8.3.3-2022.10.21-000001","-","b281efe5-fbc1-4306-a86f-898b64cac420",c2be3c5be205,"a565428a-b91f-4602-8150-ea76bdfa24fc",c2be3c5be205,packetbeat,"8.3.3","303.2KB","60.6KB","-","-","60.6KB","192.168.0.2","02:42:c0:a8:00:02",259,9200,"8.0.0","network_flow",network,flow,"1179776.1","Oct 22, 2022 @ 15:04:51.162",event,"Oct 22, 2022 @ 14:45:11.385",connection,false,"EQQA////DP//////FP8BAAECQsCoAAICQsCoAAPAqAACwKgAA/AjxNQ","x86_64",true,c2be3c5be205,b9675852aa3f4a66b2fe60f5613e3a16,"172.17.0.3, 192.168.0.3","02:42:ac:11:00:03, 02:42:c0:a8:00:03",c2be3c5be205,jammy,debian,"5.4.0-131-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04.1 LTS (Jammy Jellyfish)","-","-","-","-","363.9KB","1:tDN3KY3Lkgd8ecJMPTiPD5R6+wc=","-",528,tcp,ipv4,"-","-","-","303.2KB","192.168.0.3","02:42:c0:a8:00:03",269,54468,"-",flow
"Oct 22, 2022 @ 15:04:50.001","i8eC_oMBlM6FNcp7OsY6",".ds-packetbeat-8.3.3-2022.10.21-000001","-","b281efe5-fbc1-4306-a86f-898b64cac420",c2be3c5be205,"a565428a-b91f-4602-8150-ea76bdfa24fc",c2be3c5be205,packetbeat,"8.3.3","301.5KB","60.2KB","-","-","60.2KB","192.168.0.2","02:42:c0:a8:00:02",257,9200,"8.0.0","network_flow",network,flow,"1170048.7","Oct 22, 2022 @ 15:04:41.434",event,"Oct 22, 2022 @ 14:45:11.385",connection,false,"EQQA////DP//////FP8BAAECQsCoAAICQsCoAAPAqAACwKgAA/AjxNQ","x86_64",true,c2be3c5be205,b9675852aa3f4a66b2fe60f5613e3a16,"172.17.0.3, 192.168.0.3","02:42:ac:11:00:03, 02:42:c0:a8:00:03",c2be3c5be205,jammy,debian,"5.4.0-131-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04.1 LTS (Jammy Jellyfish)","-","-","-","-","361.7KB","1:tDN3KY3Lkgd8ecJMPTiPD5R6+wc=","-",524,tcp,ipv4,"-","-","-","301.5KB","192.168.0.3","02:42:c0:a8:00:03",267,54468,"-",flow
"Oct 22, 2022 @ 15:04:40.000","aceC_oMBlM6FNcp7E8Yq",".ds-packetbeat-8.3.3-2022.10.21-000001","-","b281efe5-fbc1-4306-a86f-898b64cac420",c2be3c5be205,"a565428a-b91f-4602-8150-ea76bdfa24fc",c2be3c5be205,packetbeat,"8.3.3","299.8KB","59.7KB","-","-","59.7KB","192.168.0.2","02:42:c0:a8:00:02",255,9200,"8.0.0","network_flow",network,flow,"1159808.5","Oct 22, 2022 @ 15:04:31.194",event,"Oct 22, 2022 @ 14:45:11.385",connection,false,"EQQA////DP//////FP8BAAECQsCoAAICQsCoAAPAqAACwKgAA/AjxNQ","x86_64",true,c2be3c5be205,b9675852aa3f4a66b2fe60f5613e3a16,"172.17.0.3, 192.168.0.3","02:42:ac:11:00:03, 02:42:c0:a8:00:03",c2be3c5be205,jammy,debian,"5.4.0-131-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04.1 LTS (Jammy Jellyfish)","-","-","-","-","359.5KB","1:tDN3KY3Lkgd8ecJMPTiPD5R6+wc=","-",520,tcp,ipv4,"-","-","-","299.8KB","192.168.0.3","02:42:c0:a8:00:03",265,54468,"-",flow
"Oct 22, 2022 @ 15:04:30.001","R8eB_oMBlM6FNcp77MYc",".ds-packetbeat-8.3.3-2022.10.21-000001","-","b281efe5-fbc1-4306-a86f-898b64cac420",c2be3c5be205,"a565428a-b91f-4602-8150-ea76bdfa24fc",c2be3c5be205,packetbeat,"8.3.3","298.1KB","59.2KB","-","-","59.2KB","192.168.0.2","02:42:c0:a8:00:02",253,9200,"8.0.0","network_flow",network,flow,"1150080.0","Oct 22, 2022 @ 15:04:21.465",event,"Oct 22, 2022 @ 14:45:11.385",connection,false,"EQQA////DP//////FP8BAAECQsCoAAICQsCoAAPAqAACwKgAA/AjxNQ","x86_64",true,c2be3c5be205,b9675852aa3f4a66b2fe60f5613e3a16,"172.17.0.3, 192.168.0.3","02:42:ac:11:00:03, 02:42:c0:a8:00:03",c2be3c5be205,jammy,debian,"5.4.0-131-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04.1 LTS (Jammy Jellyfish)","-","-","-","-","357.3KB","1:tDN3KY3Lkgd8ecJMPTiPD5R6+wc=","-",516,tcp,ipv4,"-","-","-","298.1KB","192.168.0.3","02:42:c0:a8:00:03",263,54468,"-",flow
"Oct 22, 2022 @ 15:04:20.001","JceB_oMBlM6FNcp7xcYL",".ds-packetbeat-8.3.3-2022.10.21-000001","-","b281efe5-fbc1-4306-a86f-898b64cac420",c2be3c5be205,"a565428a-b91f-4602-8150-ea76bdfa24fc",c2be3c5be205,packetbeat,"8.3.3","296.4KB","58.7KB","-","-","58.7KB","192.168.0.2","02:42:c0:a8:00:02",251,9200,"8.0.0","network_flow",network,flow,"1139840.1","Oct 22, 2022 @ 15:04:11.226",event,"Oct 22, 2022 @ 14:45:11.385",connection,false,"EQQA////DP//////FP8BAAECQsCoAAICQsCoAAPAqAACwKgAA/AjxNQ","x86_64",true,c2be3c5be205,b9675852aa3f4a66b2fe60f5613e3a16,"172.17.0.3, 192.168.0.3","02:42:ac:11:00:03, 02:42:c0:a8:00:03",c2be3c5be205,jammy,debian,"5.4.0-131-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04.1 LTS (Jammy Jellyfish)","-","-","-","-","355.2KB","1:tDN3KY3Lkgd8ecJMPTiPD5R6+wc=","-",512,tcp,ipv4,"-","-","-","296.4KB","192.168.0.3","02:42:c0:a8:00:03",261,54468,"-",flow
"Oct 22, 2022 @ 15:04:10.001","AceB_oMBlM6FNcp7ncb7",".ds-packetbeat-8.3.3-2022.10.21-000001","-","b281efe5-fbc1-4306-a86f-898b64cac420",c2be3c5be205,"a565428a-b91f-4602-8150-ea76bdfa24fc",c2be3c5be205,packetbeat,"8.3.3","294.7KB","58.3KB","-","-","58.3KB","192.168.0.2","02:42:c0:a8:00:02",249,9200,"8.0.0","network_flow",network,flow,"1130112.7","Oct 22, 2022 @ 15:04:01.498",event,"Oct 22, 2022 @ 14:45:11.385",connection,false,"EQQA////DP//////FP8BAAECQsCoAAICQsCoAAPAqAACwKgAA/AjxNQ","x86_64",true,c2be3c5be205,b9675852aa3f4a66b2fe60f5613e3a16,"172.17.0.3, 192.168.0.3","02:42:ac:11:00:03, 02:42:c0:a8:00:03",c2be3c5be205,jammy,debian,"5.4.0-131-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04.1 LTS (Jammy Jellyfish)","-","-","-","-",353KB,"1:tDN3KY3Lkgd8ecJMPTiPD5R6+wc=","-",508,tcp,ipv4,"-","-","-","294.7KB","192.168.0.3","02:42:c0:a8:00:03",259,54468,"-",flow
"Oct 22, 2022 @ 15:04:00.001","38eB_oMBlM6FNcp7dsXr",".ds-packetbeat-8.3.3-2022.10.21-000001","-","b281efe5-fbc1-4306-a86f-898b64cac420",c2be3c5be205,"a565428a-b91f-4602-8150-ea76bdfa24fc",c2be3c5be205,packetbeat,"8.3.3",293KB,"57.8KB","-","-","57.8KB","192.168.0.2","02:42:c0:a8:00:02",247,9200,"8.0.0","network_flow",network,flow,"1119872.7","Oct 22, 2022 @ 15:03:51.258",event,"Oct 22, 2022 @ 14:45:11.385",connection,false,"EQQA////DP//////FP8BAAECQsCoAAICQsCoAAPAqAACwKgAA/AjxNQ","x86_64",true,c2be3c5be205,b9675852aa3f4a66b2fe60f5613e3a16,"172.17.0.3, 192.168.0.3","02:42:ac:11:00:03, 02:42:c0:a8:00:03",c2be3c5be205,jammy,debian,"5.4.0-131-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04.1 LTS (Jammy Jellyfish)","-","-","-","-","350.8KB","1:tDN3KY3Lkgd8ecJMPTiPD5R6+wc=","-",504,tcp,ipv4,"-","-","-",293KB,"192.168.0.3","02:42:c0:a8:00:03",257,54468,"-",flow
"Oct 22, 2022 @ 15:03:50.001","vceB_oMBlM6FNcp7T8Xb",".ds-packetbeat-8.3.3-2022.10.21-000001","-","b281efe5-fbc1-4306-a86f-898b64cac420",c2be3c5be205,"a565428a-b91f-4602-8150-ea76bdfa24fc",c2be3c5be205,packetbeat,"8.3.3","291.3KB","57.3KB","-","-","57.3KB","192.168.0.2","02:42:c0:a8:00:02",245,9200,"8.0.0","network_flow",network,flow,"1109632.3","Oct 22, 2022 @ 15:03:41.018",event,"Oct 22, 2022 @ 14:45:11.385",connection,false,"EQQA////DP//////FP8BAAECQsCoAAICQsCoAAPAqAACwKgAA/AjxNQ","x86_64",true,c2be3c5be205,b9675852aa3f4a66b2fe60f5613e3a16,"172.17.0.3, 192.168.0.3","02:42:ac:11:00:03, 02:42:c0:a8:00:03",c2be3c5be205,jammy,debian,"5.4.0-131-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04.1 LTS (Jammy Jellyfish)","-","-","-","-","348.6KB","1:tDN3KY3Lkgd8ecJMPTiPD5R6+wc=","-",500,tcp,ipv4,"-","-","-","291.3KB","192.168.0.3","02:42:c0:a8:00:03",255,54468,"-",flow
